"RJC1","Output10","TCU2","IMT3","GDJ4","USF5","FIW6","KYD7","DRF8","CRZ9"
19.141,"Class2",59,82.984,31.371,44.574,79.653,26.941,54.034,"O"
6.875,"Class2",27,82.705,31.162,52.825,85.986,27.148,57.474,"Q"
26.554,"Class1",52,57.449,80.338,21.611,41.032,68.843,19.257,"J"
55.199,"Class1",58,78.228,69.584,61.873,30.406,64.537,24.21,"J"
40.394,"Class4",86,5.374,19.771,68.988,49.247,66.195,97.023,"G"
45.114,"Class1",50,36.398,89.427,19.272,83.084,77.631,31.933,"V"
39.955,"Class1",60,58.592,80.103,59.155,67.527,64.095,9.157,"D"
21.353,"Class2",44,78.68,31.73,51.834,71.288,27.079,48.853,"R"
29.545,"Class4",59,5.6,18.995,76.094,76.761,52.123,93.445,"R"
2.767,"Class2",28,95.444,30.64,39.538,79.918,26.762,60.709,"E"
45.723,"Class3",97,60.397,101.409,67.609,65.653,26.143,43.291,"A"
26.656,"Class2",45,91.56,31.462,60.062,90.671,27.139,58.65,"O"
24.494,"Class2",51,88.874,32.114,40.459,71.249,26.058,55.157,"K"
41.578,"Class4",70,41.903,19.205,51.74,45.269,44.89,95.502,"R"
18.247,"Class2",45,54.887,30.861,32.037,102.257,25.649,58.128,"R"
28.543,"Class2",27,57.643,31.416,42.912,77.477,27.315,55.393,"R"
47.455,"Class4",53,28.49,18.122,78.122,66.004,74.113,95.848,"T"
30.822,"Class4",59,8.27,18.828,59.408,24.921,59.857,95.562,"F"
42.275,"Class3",87,56.659,102.86,58.261,68.226,34.271,48.462,"L"
46.472,"Class1",53,59.694,81.787,58.039,16.905,65.754,30.006,"J"
27.294,"Class2",45,72.06,31.739,34.551,93.466,26.659,51.881,"O"
22.394,"Class2",48,76.639,31.524,52.544,75.758,25.588,51.593,"R"
17.229,"Class4",55,9.362,17.779,72.033,88.938,42.691,91.335,"G"
43.627,"Class4",75,17.301,18.527,66.031,65.544,75.214,93.84,NA
40.929,"Class4",80,28.157,19.783,76.666,73.772,80.284,91.984,"C"
30.206,"Class4",95,39.537,19.321,72.638,34.859,42.502,93.889,"G"
6.575,"Class2",38,75.066,31.649,55.438,76.344,25.437,52.083,"R"
-10.366,"Class1",55,55.832,69.3,28.89,24.307,64.494,38.802,"J"
30.575,"Class1",49,91.721,67.955,40.957,60.951,75.808,26.673,"J"
13.193,"Class1",55,81.854,72.334,29.504,27.25,69.006,21.405,"D"
17.104,"Class2",56,51.518,31.485,34.572,110.256,27.093,58.468,"Q"
2.07,"Class4",76,19.536,19.029,61.767,71.92,63.289,94.123,"T"
58.316,"Class3",94,29.486,45.242,89.345,66.221,20.07,69.16,"J"
40.104,"Class4",69,31.378,19.317,76.846,87.54,44.009,93.153,"C"
70.258,"Class4",58,NA,19.857,70.636,28.291,68.662,93.557,"G"
44.671,"Class3",85,53.958,113.039,57.69,44.376,31.021,73.821,"X"
55.337,"Class3",97,68.69,84.186,56.608,64.613,29.312,58.899,"K"
46.279,"Class3",72,26.961,76.364,52.246,50.367,15.071,70.661,"J"
13.89,"Class2",26,75.045,31.623,56.287,69.515,25.835,53.945,"O"
23.841,"Class4",59,24.178,18.493,79.714,51.017,43.114,94.378,"R"
38.072,"Class1",59,84.269,72.471,50.199,49.373,70.269,28.956,"O"
0.296,"Class2",31,73.809,31.708,52.604,77.532,25.429,58.011,"Q"
48.161,"Class1",59,35.365,73.752,59.203,29.25,68.145,29.521,"H"
49.787,"Class3",69,51.628,53.11,52.632,69.911,19.257,46.647,"X"
21.609,"Class2",56,75.862,31.874,37.416,76.653,25.524,47.281,"E"
23.201,"Class4",56,32.976,19.898,75.854,36.996,79.25,84.052,"T"
9.114,"Class2",35,82.278,31.327,57.486,82.071,26.153,51.15,"Q"
0.493,"Class2",37,79.271,31.628,52.257,77.054,27.252,54.49,"Q"
23.117,"Class1",61,85.791,61.883,60.164,19.668,70.582,36.6,"O"
54.294,"Class1",47,82.043,76.826,62.371,39.489,74.967,25.33,"J"
24.608,"Class2",44,58.365,31.799,51.044,78.85,25.332,50.386,"O"
52.886,"Class3",85,68.308,51.383,45.569,69.022,34.739,63.995,"L"
20.953,"Class2",27,83.257,31.953,40.478,77.557,27.055,50.993,"E"
37.904,"Class4",76,40.446,18.897,68.526,57.264,50.397,95.832,"C"
22.212,"Class2",33,50.873,31.551,34.159,82.516,26.089,48.262,"K"
18.209,"Class1",51,36.693,60.071,37.288,60.559,67.457,29.215,"H"
28.141,"Class2",41,81.674,30.92,35.873,99.971,27.678,56.912,"E"
11.124,"Class2",47,64.847,31.469,59.614,79.439,26.596,56.213,"K"
46.594,"Class3",82,33.748,71.999,83.497,48.176,13.185,71.754,"X"
39.459,"Class1",56,85.02,70.185,49.655,80.128,63.881,33.091,"D"
18.837,"Class1",53,27.196,70.968,32.489,40.574,55.42,24.9,"O"
46.422,"Class4",90,23.868,19.691,61.876,72.194,46.574,94.8,"T"
49.361,"Class4",85,5.832,19.055,72.183,68.517,70.419,91.952,NA
27.465,"Class2",30,92.842,30.911,60.726,85.674,26.697,50.225,"Q"
11.169,"Class2",28,73.175,31.842,50.611,99.036,27.274,56.926,"Q"
6.522,"Class4",62,42.959,19.064,61.645,44.38,59.114,93.393,"C"
71.856,"Class3",92,30.458,66.084,50.789,85.656,23.753,47.8,"K"
62.034,"Class3",73,18.947,67.92,55.255,64.527,32.017,53.311,"K"
67.611,"Class3",71,20.354,44.931,47.877,68.437,13.448,71.363,"K"
19.679,"Class2",33,52.734,31.162,46.094,67.682,27.789,54.366,"K"
36.683,"Class1",52,47.897,80.398,50.395,57.848,73.97,24.345,"D"
8.763,"Class1",49,73.419,66.537,32.422,65.494,66.853,33.898,"O"
60.469,"Class3",85,20.786,45.275,97.919,55.9,33.539,52.363,"A"
50.867,"Class3",78,18.337,46.061,74.442,63.22,30.955,55.515,"L"
43.927,"Class3",89,46.126,77.528,66.091,55.255,20.239,58.714,"K"
46.603,"Class4",78,27.48,18.821,62.195,78.878,42.837,98.187,"G"
12.338,"Class2",61,54.421,31.785,46.036,99.255,26.215,47.974,"Q"
56.714,"Class3",72,62.54,58.769,89.034,86.952,34.855,81.28,"J"
22.344,"Class4",92,13.435,18.258,76.945,45.713,72.844,93.116,"F"
14.956,"Class1",49,84.379,58.787,50.449,55.567,61.413,22.99,"O"
43.88,"Class3",74,NA,63.398,50.886,66.73,25.256,50.326,"K"
39.525,"Class4",97,38.734,18.61,70.623,47.699,49.251,91.595,"G"
27.779,"Class2",32,48.317,31.559,61.405,97.778,26.217,55.351,"K"
0.851,"Class1",48,52.389,70.634,27.245,45.583,73.912,27.707,NA
26.243,"Class4",55,28.137,20.65,55.094,44.462,60.373,83.666,"C"
22.341,"Class1",57,46.133,68.709,59.237,69.795,59.601,40.42,"D"
57.206,"Class3",88,40.522,72.044,95.842,71.512,23.179,63.201,"K"
53.988,"Class3",70,39.053,78.266,75.268,41.193,34.501,34.805,"L"
50.478,"Class3",73,47.522,108.449,51.847,51.58,24.686,69.785,"L"
9.38,"Class2",31,57.187,30.763,54.401,98.352,25.236,53.26,"E"
10.437,"Class2",54,69.761,31.594,38.421,71.449,27.143,58.719,"R"
25.442,"Class2",53,72.393,31.352,46.017,67.142,27.974,50.574,"O"
24.05,"Class2",38,NA,32.168,36.74,86.677,25.723,52.601,"E"
46.69,"Class4",66,41.331,19.586,69.253,28.339,50.216,91.099,"C"
64.179,"Class3",96,36.507,66.195,73.772,85.05,34.952,56.79,"J"
48.009,"Class4",68,5.212,19.204,75.956,46.726,55.782,100.837,"G"
32.866,"Class4",53,38.249,18.895,56.092,57.401,71.948,96.622,"T"
17.284,"Class2",60,57.034,31.285,57.452,76.083,27.102,60.313,"E"
30.501,"Class1",57,45.877,77.898,60.379,46.589,55.567,30.64,"J"
11.13,"Class2",28,51.939,31.982,57.443,92.033,26.992,55.155,"E"
33.306,"Class4",90,6.807,19.351,64.051,64.265,56.488,91.902,"F"
34.352,"Class3",80,54.489,77.023,93.87,82.964,25.896,62.148,"X"
48.392,"Class4",87,35.843,18.338,62.901,70.458,48.44,100.382,"R"
29.894,"Class2",45,88.309,30.68,59.882,74.445,27.267,47.763,"Q"
63.839,"Class3",70,31.806,40.368,98.394,79.235,35.31,53.884,"X"
52.296,"Class4",90,39.671,18.367,69.461,80.745,50.541,95.928,"T"
26.894,"Class2",52,NA,31.265,34.632,68.503,26.725,49.915,"O"
44.955,"Class3",88,54.752,58.815,43.97,57.753,35.984,71.295,"X"
23.47,"Class2",39,75.902,32.05,46.524,77.662,26.404,49.991,"Q"
19.39,"Class4",91,20.785,18.776,67,70.235,58.093,84.446,"T"
5.588,"Class2",51,81.629,31.618,33.619,67.544,25.049,52.187,"Q"
55.185,"Class1",58,88.291,80.744,42.948,68.504,60.661,31.11,"V"
29.772,"Class1",48,73.075,60.974,59.935,42.792,63.767,35.171,"V"
35.371,"Class2",32,65.19,31.249,39.113,84.833,25.941,51.373,NA
14.016,"Class4",79,42.971,18.11,69.313,51.499,40.495,100.196,"R"
19.118,"Class2",54,95.11,31.579,32.011,76.857,26.585,55.404,"R"
69.101,"Class3",93,61.44,56.333,80.637,54.289,35.506,48.294,"K"
26.361,"Class2",33,50.168,31.589,39.287,77.908,25.689,51.584,"E"
66.667,"Class3",73,38.891,52.805,77.246,50.169,16.232,53.285,"K"
16.314,"Class2",28,86.144,31.545,48.469,90.295,25.209,44.194,"O"
17.29,"Class2",44,63.093,30.862,37.231,80.071,26.609,48.166,NA
62.112,"Class3",95,24.754,75.294,81.872,61.483,15.643,68.606,"X"
53.829,"Class1",52,51.63,59.267,48.564,62.647,67.863,19.718,"V"
42.419,"Class3",91,35.584,61.359,57.467,57.266,32.327,53.054,"K"
17.836,"Class1",51,64.766,73.976,18.8,49.709,74.362,37.894,"D"
67.398,"Class3",87,26.336,57.647,81.316,58.956,26.3,80.428,"A"
9.97,"Class2",38,87.208,31.657,59.7,72.58,26.752,51.738,"Q"
9.628,"Class2",49,80.344,31.748,43.394,77.524,26.578,55.397,"E"
55.481,"Class3",71,NA,57.253,93.992,78.231,24.048,67.589,"K"
-8.806,"Class2",30,65.839,31.982,37.748,90.356,27.553,54.697,"O"
40.206,"Class4",66,13.909,19.719,78.864,23.012,68.253,91.277,"F"
39.939,"Class4",83,33.983,19.286,65.799,61.346,57.767,95.902,"G"
49.874,"Class3",76,41.637,84.555,91.507,77.517,25.722,74.803,"K"
27.829,"Class1",55,24.303,73.883,61.976,41.888,58.783,28.893,"D"
24.396,"Class2",39,86.822,31.352,36.186,77.602,27.439,57.785,"O"
40.621,"Class3",90,49.85,51.806,65.23,53.582,33.199,71.053,"L"
14.803,"Class2",54,54.067,31.363,32.85,67.681,27.23,60.814,"K"
8.58,"Class2",62,58.216,31.482,47.426,84.834,27.475,50.535,NA
25.97,"Class4",70,36.094,19.186,58.067,46.988,54.462,92.326,"C"
28.885,"Class1",48,81.052,81.485,48.82,67.365,57.531,25.699,"D"
31.264,"Class2",58,82.482,31.884,43.547,76.534,25.814,55.41,"O"
32.128,"Class1",56,44.34,72.738,57.773,63.752,76.885,21.955,"V"
13.673,"Class2",41,80.253,31.448,49.663,98.478,27.587,44.542,"Q"
23.013,"Class2",59,50.3,31.041,61.331,69.874,26.611,57.221,"E"
22.422,"Class2",37,NA,31.576,47.345,58.676,25.51,52.453,"K"
28.092,"Class2",58,81.437,31.4,35.644,78.512,26.577,51.855,"R"
70.343,"Class1",51,64.933,66.336,16.115,48.795,53.257,29.5,"O"
4.227,"Class4",77,10.778,19.654,61.154,34.688,77.324,93.377,"R"
68.028,"Class3",80,21.289,71.432,47.62,78.22,14.914,44.926,"L"
51.13,"Class4",92,18.887,20.087,73.711,70.068,54.58,92.171,"R"
28.998,"Class4",83,7.745,19.538,77.705,78.202,77.105,101.109,"T"
5.257,"Class2",52,62.676,31.38,40.93,79.948,26.54,53.492,"R"
78.463,"Class1",49,50.506,78.93,34.035,49.579,74.397,38.066,"V"
20.983,"Class2",50,NA,31.537,39.519,94.684,26.561,52.125,"R"
33.439,"Class1",56,75.562,64.794,41.143,73.258,71.245,28.474,"O"
24.605,"Class2",52,70.315,31.023,32.401,74.526,27.268,52.896,"R"
1.967,"Class2",36,72.357,31.66,36.839,84.373,25.398,49.045,"O"
15.824,"Class2",55,79.793,31.986,43.47,84.27,27.645,48.082,"Q"
70.527,"Class3",80,53.609,92.547,49.489,57.553,28.959,64,NA
32.099,"Class4",69,25.43,18.98,74.651,60.793,64.641,96.431,"R"
40.707,"Class1",49,74.07,77.97,57.325,69.258,71.359,30.491,"J"
33.859,"Class4",98,29.343,19.267,63.626,42.007,44.282,94.69,NA
16.56,"Class2",42,61.627,31.404,49.677,71.512,25.845,49.67,"E"
16.079,"Class2",48,94.023,31.53,35.654,88.078,25.996,57.022,"Q"
16.165,"Class4",76,19.874,19.482,55.957,58.647,50.022,89.065,"C"
10.18,"Class2",41,70.238,31.647,46.632,89.523,25.816,50.357,"R"
24.817,"Class2",60,90.279,31.894,50.775,101.173,27.363,52.573,"Q"
34.976,"Class1",51,33.308,62.245,51.164,23.468,63.225,25.541,"V"
27.887,"Class4",56,43.947,18.682,80.677,20.714,75.324,95.563,"C"
64.07,"Class3",73,49.324,44.307,73.247,46.498,28.873,47.682,"X"
51.996,"Class1",47,88.75,79.696,27.582,65.014,66.223,32.486,"H"
31.945,"Class4",54,21.519,19.878,80.664,65.785,66.787,91.437,"C"
45.301,"Class3",85,44.731,64.72,92.935,26.802,18.723,67.336,"A"
11.879,"Class2",39,84.558,31.191,55.874,90.081,25.225,57.774,NA
3,"Class1",55,42.982,61.033,41.905,49.365,74.469,21.119,"D"
63.69,"Class3",69,54.552,46.629,59.945,59.894,18.818,63.629,"J"
56.856,"Class3",75,19.04,99.422,95.942,92.708,35.142,59.482,"L"
64.15,"Class3",71,23.112,87.275,92.74,69.974,23.666,49.826,"X"
25.773,"Class1",56,24.439,74.132,20.548,30.034,58.297,27.988,"O"
27.283,"Class2",37,87.439,31.075,32.647,84.27,26.957,57.095,"R"
34.045,"Class4",84,25.7,18.768,53.517,54.897,51.261,95.683,"T"
29.085,"Class1",47,62.352,67.475,21.172,64.639,70.764,24.326,"D"
50.236,"Class4",97,34.477,19.187,69.158,61.45,54.865,94.162,"F"
46.109,"Class3",89,68.045,50.108,43.013,66.593,19.29,54.112,"J"
17.038,"Class2",59,62.096,31.887,31.042,73.27,26.831,47.483,NA
63.587,"Class3",84,40.886,45.79,69.487,67.797,15.2,69.541,"A"
25.007,"Class2",47,91.771,31.592,36.507,105.987,26.203,55.837,"E"
40.839,"Class1",58,41.308,80.355,22.313,36.151,64.522,32.534,"H"
38.639,"Class4",85,33.742,19.119,56.651,70.942,46.741,103.037,"F"
7.676,"Class1",50,64.661,62.049,51.566,23.003,61.422,30.141,"D"
69.211,"Class3",84,54.905,45.629,86.574,51.325,15.18,76.944,"A"
-2.87,"Class1",60,59.472,67.128,25.528,50.596,57.304,33.036,"H"
61.893,"Class3",90,20.25,73.856,56.437,64.516,28.179,63.812,"L"
34.579,"Class1",53,84.841,69.194,52.962,46.306,60.285,30.637,"O"
27.51,"Class2",25,50.737,31.34,45.046,65.198,25.15,54.138,"E"
12.646,"Class1",49,76.708,72.732,61.456,56.771,71.873,36.135,"J"
46.631,"Class3",81,38.202,70.403,62.869,62.787,33.494,68.938,"L"
24.686,"Class4",74,40.72,19.396,62.983,46.948,56.509,99.356,"F"
58.416,"Class3",69,66.091,96.797,78.61,71.596,34.206,54.062,"K"
25.152,"Class2",44,63.338,32.041,42.78,74.984,26.214,54.661,NA
39.574,"Class4",94,26.288,18.493,63.692,57.345,52.412,95.304,"R"
24.763,"Class2",53,73.767,31.298,45.65,73.577,25.599,56.131,"R"
36.668,"Class3",77,31.304,55.874,41.902,53.354,16.898,76.841,"K"
41.497,"Class4",86,18.237,19.229,51.294,53.262,57.475,98.756,"G"
34.051,"Class3",89,63.002,64.194,90.916,53.627,33.453,62.346,"X"
17.091,"Class4",72,28.69,18.967,67.805,54.774,70.06,94.67,"F"
16.176,"Class2",40,69.678,31.644,45.333,72.103,27.345,49.686,"K"
56.195,"Class3",75,52.636,113.263,55.304,44.751,14.24,60.533,"J"
31.54,"Class1",47,28.187,66.899,20.706,93.496,53.415,27.121,"J"
7.792,"Class4",87,7.07,19.557,67.4,34.408,76.453,95.076,"F"
23.503,"Class2",62,85.341,31.633,50.633,74.686,26.233,56.72,"Q"
39.998,"Class1",53,30.481,69.093,60.271,68.23,57.847,29.829,"J"
27.544,"Class4",90,8.786,18.033,57.864,59.148,63.303,99.138,"F"
29.988,"Class1",49,73.526,68.099,27.81,60.826,54.496,28.503,"D"
44.973,"Class3",76,67.816,80.889,86.982,67.503,21.024,51.421,"X"
10.926,"Class1",61,44.97,76.976,16.932,56.64,55.62,22.994,NA
27.818,"Class2",54,92.562,31.391,61.763,75.27,27.951,51.552,"O"
27.034,"Class2",62,94.333,31.411,58.99,76.515,25.723,53.97,NA
22.695,"Class4",61,13.658,19.051,51.618,46.53,72.362,89.202,"T"
29.956,"Class1",47,41.783,72.799,24.237,87.648,68.565,24.92,"J"
41.015,"Class4",77,31.234,18.669,57.655,59.17,40.17,86.536,NA
12.683,"Class2",28,69.962,31.838,60.182,98.331,25.803,59.304,"E"
10.63,"Class2",36,64.225,31.299,32.996,77.799,26.89,56.643,"K"
45.314,"Class3",89,18.639,65.862,48.6,75.327,17.333,62.761,"A"
4.529,"Class1",48,78.552,78.456,18.537,56.327,66.383,36.119,"D"
9.352,"Class1",56,89.972,56.322,31.738,67.894,63.724,31.176,"O"
44.926,"Class1",59,82.198,67.898,29.256,48.831,53.823,39.419,"J"
52.278,"Class3",83,43.013,85.163,93.225,67.476,22.856,61.862,"K"
32.743,"Class4",74,27.857,18.636,61.419,73.011,78.776,95.512,"R"
24.602,"Class2",38,58.43,31.63,58.28,99.345,27.574,52.35,"K"
19.574,"Class1",50,90.343,70.39,17.979,0.584,64.398,24.923,NA
12.44,"Class1",61,30.055,70.415,37.704,58.075,76.389,33.741,"V"
38.282,"Class1",51,68.679,66.652,32.899,59.628,60.883,22.03,"J"
38.771,"Class1",58,50.906,78.419,26.73,39.748,76.589,25.421,"J"
17.468,"Class4",92,18.277,18.47,68.883,46.397,38.925,94.731,"R"
10,"Class2",45,59.624,31.439,52.664,93.933,26.97,54.29,"K"
38.024,"Class4",85,9.59,19.629,76.279,82.76,40.467,99.026,"R"
13.214,"Class2",41,87.939,31.463,48.906,70.785,26.327,48.952,"R"
15.763,"Class1",59,42.242,76.281,18.216,77.576,56.127,30.221,"O"
31.473,"Class4",57,16.585,18.205,62.859,76.105,59.092,97.625,"F"
12.396,"Class1",58,53.258,64.473,62.945,69.433,77.434,21.856,"V"
49.691,"Class1",60,67.217,91.777,20.454,36.494,64.915,27.967,"V"
76.833,"Class3",85,36.297,96.268,67.268,64.046,28.814,55.476,"X"
57.181,"Class3",94,63.921,63.805,58.88,68.935,20.587,78.081,"K"
51.567,"Class4",61,31.626,21.213,62.437,64.902,80.925,97.046,"G"
25.782,"Class4",61,28.8,19.805,56.469,29.993,79.847,95.427,"C"
51.333,"Class3",83,29.877,95.241,78.39,76.607,19.062,61.899,"X"
6.557,"Class2",60,56.374,32.538,53.972,89.876,27.416,49.118,"Q"
43.148,"Class4",76,6.921,19.224,63.281,68.12,62.886,98.8,"T"
65.712,"Class3",76,38.995,58.538,48.827,66.467,30.221,58.731,"X"
17.068,"Class4",69,18.011,18.539,52.783,41.283,76.156,91.986,"C"
43.741,"Class4",90,26.656,19.475,57.042,41.097,41.336,94.095,"F"
6.275,"Class2",43,83.629,31.224,61.014,78.39,26.758,51.172,"R"
20.511,"Class1",60,88.722,73.325,62.715,43.218,56.125,27.719,"D"
15.103,"Class1",55,36.662,75.258,20.738,66.529,57.385,37.531,"O"
41.036,"Class4",98,19.969,19.174,74.897,77.977,68.193,101.319,"R"
19.73,"Class2",47,54.441,31.859,35.729,82.665,25.559,61.797,"K"
31.81,"Class4",98,26.053,18.891,64.978,40.607,53.485,100.614,"C"
17.558,"Class2",53,73.414,31.345,36.178,78.764,26.209,55.454,"E"
55.257,"Class3",81,21.998,74.688,90.874,41.177,31.202,63.332,"L"
56.822,"Class3",95,59.591,62.973,95.008,73.381,14.517,35.746,"A"
56.902,"Class4",90,NA,19.282,71.297,57.603,78.829,96.234,"R"
56.022,"Class1",57,NA,69.466,19.731,71.573,77.147,21.197,"H"
52.787,"Class4",63,12.682,18.423,73.165,-1.275,61.122,93.082,"G"
30.36,"Class1",53,90.561,81.826,28.159,94.534,58.948,22.871,"H"
47.177,"Class1",58,37.589,66.523,49.834,49.872,54.347,32.534,"J"
-5.488,"Class1",47,25.638,68.603,26.15,60.579,55.194,23.697,"J"
48.167,"Class3",76,31.961,92.498,64.105,51.572,18.149,67.918,"X"
45.441,"Class4",69,36.515,20.04,79.521,46.897,40.072,91.875,"T"
15.691,"Class1",49,35.241,80.335,43.411,50.248,66.991,36.371,"D"
25.646,"Class2",62,93.401,31.78,47.596,98.46,26.727,50.586,NA
6.488,"Class1",50,50.869,61.992,25.432,23.911,76.747,35.195,"H"
66.151,"Class4",63,10.733,19.041,51.007,35.013,79.587,90.145,"R"
49.743,"Class1",48,78.32,67.418,41.93,35.63,54.204,34.934,"V"
61.562,"Class4",64,31.061,18.381,72.203,65.995,55.207,93.44,"G"
44.064,"Class1",47,34.322,88.593,34.187,54.937,75.785,30.611,"H"
21.398,"Class1",52,45.782,80.972,55.487,66.232,63.19,28.148,"J"
63.576,"Class3",84,65.195,54.129,45.382,70.568,31.709,42.588,"X"
10.146,"Class2",26,54.139,31.037,61.202,85.896,26.697,52.478,NA
30.058,"Class4",75,35.897,19.699,55.095,80.568,66.451,91.248,"F"
15.283,"Class1",53,70.302,69.817,22.24,108.5,73.557,25.074,"V"
67.738,"Class3",89,41.241,78.169,61.083,74.263,16.069,57.036,"K"
7.685,"Class2",47,55.808,31.268,57.391,86.282,26.532,52.345,"R"
39.09,"Class1",56,34.064,74.882,15.374,23.296,67.512,21.197,"H"
52.938,"Class4",75,36.075,18.219,65.098,64.032,72.376,97.252,"C"
52.594,"Class1",50,84.317,65.248,22.893,71.755,62.365,26.644,"H"
57.687,"Class4",88,6.279,19.641,56.348,53.014,57.445,93.352,"R"
54.355,"Class3",85,28.084,47.651,91.752,62.112,18.034,51.529,"L"
40.006,"Class4",92,40.531,18.385,64.017,79.875,53.169,89.869,"R"
52.913,"Class4",94,38.058,19.567,71.612,55.065,41.352,98.524,"C"
45.167,"Class4",54,19.807,18.263,59.728,74.852,79.618,88.013,NA
48.933,"Class4",65,25.11,19.522,66.403,62.398,59.931,100.565,"T"
12.821,"Class2",58,48.569,31.809,34.606,71.109,27.838,56.857,"E"
39.3,"Class3",87,56.408,41.631,57.636,60.868,19.178,66.186,"X"
13.154,"Class2",36,93.923,30.902,38.796,85.864,25.41,61.461,"R"
37.29,"Class2",58,93.658,31.166,48.048,78.715,26.338,59.519,"K"
21.558,"Class2",62,71.519,31.092,53.59,61.292,27.962,50.209,"Q"
33.183,"Class2",47,73.563,31.101,59.149,73.934,25.922,47.974,"R"
31.654,"Class3",91,23.847,75.923,61.688,47.913,22.505,79.774,"J"
20.846,"Class1",60,61.323,63.724,38.494,62.925,64.282,30.455,"D"
37.274,"Class1",51,40.596,71.901,38.383,74.389,64.109,33.633,"D"
46.951,"Class3",81,59.188,46.887,75.703,83.013,25.943,61.466,"A"
55.651,"Class1",47,52.65,76.881,18.502,43.411,65.868,31.778,"D"
51.68,"Class4",75,6.092,19.584,51.856,52.231,55.934,93.475,"R"
92.614,"Class4",60,23.361,19.454,61.069,34.948,40.108,90.064,NA
66.495,"Class4",84,23.106,19.356,57.719,67.126,76.517,97.724,"C"
45.103,"Class4",83,7.138,19.78,64.79,59.391,73.344,92.14,"G"
-11.667,"Class4",91,38.804,19.454,53.421,63.825,61.767,95.657,"F"
52.79,"Class1",55,63.226,70.745,38.856,10.022,58.986,36.174,"V"
59.23,"Class3",91,30.727,110.558,52.282,59.43,26.228,72.117,"L"
56.905,"Class3",97,57.767,30.339,90.447,65.311,28.547,48.818,"X"
21.491,"Class2",40,79.977,30.96,32.681,76.952,25.182,56.74,"R"
53.662,"Class3",93,35.364,52.144,89.922,56.26,34.938,50.763,"X"
25.237,"Class2",46,50.716,32.093,32.715,65.321,27.027,54.761,"Q"
5.201,"Class1",51,35.359,67.626,57.32,54.351,74.472,32.537,"O"
18.822,"Class4",73,28.252,19.105,70.452,51.484,62.588,88.252,"C"
46.26,"Class4",81,29.791,17.949,72.188,58.911,53.791,90.541,"T"
21.756,"Class4",73,20.545,19.82,70.644,71.065,51.725,91.041,"F"
49.897,"Class3",72,64.269,88.191,74.542,34.677,30.004,54.652,"X"
56.369,"Class3",74,24.476,78.061,87.756,64.485,35.866,62.724,"A"
39.275,"Class4",80,29.653,18.996,73.264,59.602,77.954,89.717,"R"
64.426,"Class3",69,53.605,62.505,62.911,58.215,19.02,43.133,"K"
31.757,"Class1",52,51.704,69.208,27.368,36.239,71.681,34.186,"V"
7.734,"Class2",37,76.679,31.435,58.154,67.841,26.162,52.508,"E"
23.339,"Class2",49,83.155,31.5,50.632,103.66,26.186,52.893,"K"
56.998,"Class3",77,NA,78.48,54.783,72.799,31.941,69.455,"L"
49.654,"Class4",53,10.154,19.472,65.927,24.179,55.116,94.738,"R"
42.181,"Class3",97,53.479,84.139,60.745,60.015,34.971,67.511,NA
48.159,"Class1",61,60.711,65.362,36.728,31.373,76.592,24.275,"V"
47.426,"Class3",86,51.747,50.823,52.419,52.014,15.427,45.231,"J"
16.797,"Class2",27,55.647,31.647,47.357,82.021,26.811,44.772,"R"
34.014,"Class1",52,40.77,76.933,58.002,83.728,64.937,32.448,"H"
8.055,"Class2",42,83.311,31.592,38.313,85.617,25.182,59.12,"R"
56.954,"Class3",91,26.329,76.391,74.077,63.411,27.185,60.036,"X"
47.072,"Class1",54,70.124,77.127,48.667,69.242,77.959,35.219,"H"
26.966,"Class4",71,11.039,19.661,56.693,67.834,44.306,99.728,"R"
66.824,"Class3",73,NA,53.715,75.19,37.803,15.013,67.843,"A"
11.136,"Class2",25,69.438,32.127,47.853,77.116,25.904,49.41,"E"
53.778,"Class1",48,51.259,67.663,35.406,30.081,68.984,25.21,"J"
22.287,"Class2",32,70.408,31.876,39.607,71.552,26.197,53.919,"R"
2.074,"Class2",58,63.646,31.685,60.677,95.366,25.291,55.967,"Q"
51.351,"Class3",77,64.938,68.244,50.634,75.422,15.392,44.41,"L"
57.679,"Class3",70,23.142,70.142,48.158,74.454,13.73,63.072,"X"
38.895,"Class1",55,75.206,72.614,36.623,69.537,64.134,35.805,"O"
24.82,"Class1",56,83.382,70.698,23.861,70.336,57.576,29.603,"H"
41.717,"Class3",80,24.869,48.765,69.549,42.733,25.993,51.943,"A"
23.089,"Class1",50,42.246,84.052,26.393,93.238,75.148,28.222,"H"
30.539,"Class4",68,41.16,19.35,80.862,43.088,44.616,90.129,"T"
