"GCJ1","TRK2","TYC3","AMI4","QRO5","HGF6","UVL7","ZBR8","CAO9","ZFV10","Output17","JQX11"
52.077,"D",63.523,75,44.513,62.178,58.001,"U",31.127,22,"Class1",30.139
46.808,"T",49.4,56,34.244,64.057,24.826,"H",64.04,28,"Class2",32.669
40.058,"L",56.23,57,25.469,39.783,31.057,"O",60.245,25,"Class2",58.445
63.953,"N",60.393,79,36.948,44.865,62.649,"U",49.499,39,"Class1",82.793
40.39,"T",20.648,52,40.391,57.035,30.202,"I",43.435,53,"Class2",56.264
71.7,"D",66.861,72,44.111,11.261,57.924,"C",50.583,67,"Class1",9.698
39.328,"L",-10.348,54,20.115,44.713,30.148,"H",77.031,63,"Class2",64.15
82.697,"N",63.34,80,33.054,30.678,24.413,"W",48.986,22,"Class1",41.126
17.041,"T",NA,52,45.042,35.307,28.507,"P",36.727,52,"Class2",NA
27.134,"U",34.424,62,40.513,36.75,33.696,"P",46.421,45,"Class2",53.215
59.044,"T",32.716,51,15.117,70.571,25.844,"H",42.618,45,"Class2",36.617
90.565,"K",62.406,81,35.848,34.763,50.914,"W",58.504,46,"Class1",31.359
36.764,"G",70.398,94,41.197,13.831,56.216,"O",64.638,6,"Class1",79.346
94.673,"D",63.495,95,30.941,49.697,13.767,"C",84.45,64,"Class1",39.842
14.976,"T",57.603,61,27.014,60.783,23.941,"P",57.861,45,"Class2",60.744
63.697,"O",60.508,90,35.522,47.952,74.965,"C",54.369,45,"Class1",59.767
41.485,"N",60.189,73,18.575,37.231,23.593,"W",74.127,33,"Class1",20.544
38.72,"N",72.045,53,23.242,31.062,28.372,"P",42.248,25,"Class2",42.543
96.21,"G",71.248,85,20.149,43.52,33.544,"O",39.852,56,"Class1",60.68
63.565,"D",-30.899,58,26.119,39.692,23.945,"H",55.815,58,"Class2",52.835
34.805,"L",77.711,55,32.788,23.04,29.576,"P",33.816,70,"Class2",50.456
38.827,"U",51.193,58,41.813,54.094,22.477,"H",74.821,38,"Class2",65.465
60.87,"O",72.11,91,29.709,23.035,-0.175,"C",95.596,29,"Class1",45.277
54.209,"G",65.334,83,23.273,39.504,72.553,"N",25.754,64,"Class1",35.13
38.719,"O",67.296,87,44.424,12.38,48.607,"N",56.162,56,"Class1",94.865
33.102,"U",8.856,59,17.015,25.839,22.94,"P",95.234,61,"Class2",66.467
87.363,"N",62.267,74,17.294,30.097,48.151,"C",21.622,26,"Class1",19.261
84.017,"D",58.318,51,18.743,58.911,24.595,"I",61.198,47,"Class2",57.579
75.739,"L",44.587,55,19.604,21.812,26.812,"D",86.758,49,"Class2",48.644
43.532,"D",67.905,78,32.855,34.112,47.076,"U",54.259,26,"Class1",59.175
76.925,"D",69.849,84,43.418,14.321,45.886,"W",101.098,76,"Class1",55.401
72.835,"T",54.861,60,21.349,37.928,23.911,"D",39.412,38,"Class2",29.98
87.656,"D",NA,81,37.89,20.5,29.416,"C",47.219,5,"Class1",NA
43.399,"U",1.43,60,15.321,46.416,21.196,"P",15.243,68,"Class2",42.316
96.057,"K",79.931,84,21.353,28.352,83.073,"U",74.342,20,"Class1",51.557
42.436,"U",26.435,58,21.183,45.898,19.698,"I",76.528,54,"Class2",33.769
71.081,"D",69.037,82,21.03,67.183,7.535,"C",57.463,53,"Class1",65.521
76.876,"G",65.08,80,24.142,24.832,61.122,"N",63.016,61,"Class1",75.546
17.982,"N",22.992,59,16.39,34.425,31.574,"O",45.21,60,"Class2",56.909
55.356,"D",67.512,78,42.556,23.367,86.334,"W",79.676,60,"Class1",NA
87.757,"U",33.745,54,31.123,21.092,27.251,"I",48.9,60,"Class2",45.139
54.195,"K",54.123,85,11.539,34.868,74.014,"O",66.19,76,"Class1",82.591
71.937,"D",47.568,61,40.7,4.091,27.762,"I",46.794,62,"Class2",35.816
76.488,"U",26.226,52,40,44.183,22.447,"D",61.267,28,"Class2",61.096
37.16,"L",61.068,54,25.635,55.204,28.689,"I",63.505,39,"Class2",63.272
55.432,"D",73.347,81,40.118,32.331,70.104,"N",98.147,65,"Class1",32.335
49.796,"N",71.38,79,34.172,26.887,74.274,"C",86.152,71,"Class1",51.722
80.016,"L",29.472,62,33.999,44.442,23.285,"O",47.767,51,"Class2",63.897
21.565,"L",69.876,57,17.85,19.46,22.252,"P",67.221,35,"Class2",48.201
96.225,"N",66.807,83,44.861,46.574,71.36,"W",44.381,47,"Class1",90.076
22.815,"N",20.725,61,26.95,60.545,28.107,"I",97.414,43,"Class2",30.58
23.878,"L",34.098,62,38.904,51.47,23.486,"D",64.926,54,"Class2",60.687
32.41,"T",23.224,51,35.491,44.385,22.968,"D",37.513,27,"Class2",61.86
20.849,"T",8.465,61,35.015,39.677,29.285,"H",69.797,37,"Class2",NA
72.6,"K",63.555,72,25.259,13.332,23.989,"O",71.896,9,"Class1",19.371
74.283,"T",49.782,59,37.342,30.252,21.155,"P",107.41,67,"Class2",48.313
22.938,"U",28.46,52,19.161,28.742,26.744,"D",47.981,50,"Class2",36.633
43.586,"N",27.528,59,16.668,26.817,24.653,"O",-5.484,54,"Class2",32.152
21.58,"D",32.117,55,31.171,51.072,28.705,"I",101.131,69,"Class2",33.7
80.011,"G",NA,94,31.953,35.257,14.216,"U",48.085,37,"Class1",18.427
89.916,"L",67.982,59,33.226,46.487,19.79,"I",49.533,26,"Class2",31.669
22.347,"T",57.863,54,38.237,64.66,25.181,"H",61.295,59,"Class2",47.468
23.281,"N",39.747,54,44.94,58.545,24.711,"P",16.666,36,"Class2",51.543
96.99,"O",64.643,87,40.19,36.007,78.698,"W",40.194,52,"Class1",93.711
51.126,"O",62.683,87,16.367,25.236,65.497,"O",51.839,72,"Class1",77.498
90.908,"D",70.501,88,22.667,29.138,59.133,"N",40.648,16,"Class1",64.9
57.652,"D",62.59,77,30.083,28.268,33.073,"C",45.682,54,"Class1",70.967
91.117,"O",64.649,92,37.362,12.264,67.884,"U",27.061,51,"Class1",76.692
77.747,"D",66.192,72,12.704,19.809,55.089,"U",46.976,74,"Class1",15.337
39.676,"N",38.946,56,21.331,24.323,30.962,"D",55.257,68,"Class2",65.176
92.362,"D",60.746,82,21.549,26.186,70.106,"U",74.382,26,"Class1",91.797
87.024,"D",NA,72,43.226,41.228,16.684,"C",78.947,24,"Class1",94.478
39.29,"D",21.36,52,16.558,34.697,27.479,"O",84.416,50,"Class2",56.814
93.684,"G",73.684,93,40.293,17.332,63.474,"W",17.355,38,"Class1",NA
61.161,"T",22.136,53,27.131,28.943,26.997,"I",50.478,27,"Class2",39.156
47.906,"T",2.993,61,44.668,39.639,23.936,"H",50.811,66,"Class2",52.076
27.474,"N",38.36,51,39.712,48.674,25.177,"I",48.288,33,"Class2",57.819
52.946,"N",31.501,54,44.968,58.867,30.532,"D",51.501,37,"Class2",61.851
38.434,"N",60.16,76,33.377,31.711,25.411,"C",28.32,35,"Class1",92.307
36.882,"G",68.426,76,12.858,50.087,40.723,"N",71.691,43,"Class1",18.369
81.723,"D",24.794,52,20.408,72.154,25.337,"I",53.39,26,"Class2",62.146
37.116,"U",-15.599,51,40.982,29.007,28.586,"P",12.418,37,"Class2",39.88
42.235,"G",NA,93,31.61,17.127,44.277,"W",39.855,39,"Class1",54.905
46.457,"L",14.521,62,35.56,59.14,18.62,"D",41.994,44,"Class2",42.973
72.297,"D",60.214,81,30.23,18.156,55.472,"N",12.089,22,"Class1",20.967
77.653,"K",61.021,93,23.075,34.879,-6.012,"N",76.616,65,"Class1",67.401
64.246,"T",74.027,59,27.236,48.014,33.433,"H",40.845,67,"Class2",41.704
96.236,"N",54.161,94,32.979,55.214,28.404,"C",61.769,5,"Class1",30.808
46.01,"D",33.234,52,37.137,29.899,30.924,"I",93.082,30,"Class2",48.862
19.084,"T",30.455,52,42.615,46.835,30.857,"I",80.472,35,"Class2",49.79
77.176,"U",NA,60,33.66,35.202,24.642,"H",55.354,56,"Class2",46.582
85.1,"G",58.726,90,15.218,33.108,43.275,"O",42.964,65,"Class1",12.83
38.087,"G",66.351,74,46.259,52.813,65.712,"C",35.064,40,"Class1",93.489
70.147,"O",70.657,89,46.197,43.809,50.78,"C",35.98,48,"Class1",52.92
84.066,"G",69.627,78,12.124,31.544,75.844,"W",36.166,72,"Class1",85.004
81.829,"T",67.171,57,31.204,39.778,26.179,"D",3.12,68,"Class2",32.703
45.547,"O",67.456,93,21.505,48.12,77.884,"N",104.152,42,"Class1",26.574
88.619,"D",55.793,76,22.672,21.601,53.232,"U",47.292,45,"Class1",36.246
84.159,"O",77.622,89,22.799,51.276,75.634,"C",18.706,54,"Class1",13.533
29.69,"U",36.681,60,45.539,65.928,23.002,"P",17.209,69,"Class2",54.37
85.495,"D",70.753,95,35.654,21.86,26.784,"U",75.304,30,"Class1",15.013
86.242,"T",NA,51,22.241,47.078,25.334,"D",90.454,32,"Class2",63.257
48.847,"D",72.209,95,27.698,34.745,21.754,"W",73.768,66,"Class1",NA
41.053,"D",62.97,81,30.105,37.633,87.099,"C",71.296,40,"Class1",10.494
79.91,"N",101.123,62,34.257,8.577,24.29,"O",58.616,45,"Class2",60.486
53.033,"N",79.519,86,38.66,48.746,35,"O",39.826,36,"Class1",13.697
57.421,"D",59.683,73,14.113,29.594,70.398,"N",49.031,45,"Class1",32.425
82.704,"N",31.504,53,32.806,54.47,29.329,"D",99.893,52,"Class2",42.354
41.415,"T",56.961,56,32.088,22.714,31.457,"I",51.831,64,"Class2",58.86
35.095,"T",69.344,57,42.173,53.194,29.81,"I",58.463,50,"Class2",60.523
78.136,"O",60.912,81,11.255,38.98,66.333,"O",102.169,51,"Class1",75.185
70.603,"U",17.422,55,35.813,44.563,30.86,"H",41.245,45,"Class2",NA
84.58,"G",69.322,78,45.549,46.793,31.552,"C",58.593,35,"Class1",81.03
67.77,"L",27.346,51,39,40.874,25.255,"O",31.672,37,"Class2",43.601
61.853,"K",61.987,87,40.51,24.943,32.681,"U",71.179,66,"Class1",75.532
94.043,"G",71.354,79,30.678,44.446,82.758,"U",96.811,43,"Class1",90.75
96.114,"K",64.839,82,11.246,27.857,27.398,"N",49.705,43,"Class1",41.711
80.955,"K",60.038,78,39.32,52.869,1.018,"W",69.505,62,"Class1",16.22
32.978,"D",69.525,57,38.199,28.712,25.53,"I",47.221,59,"Class2",36.321
49.636,"L",71.604,58,21.49,35.18,17.966,"I",86.805,51,"Class2",41.182
64.308,"D",NA,61,21.311,29.15,24.723,"H",40.606,66,"Class2",35.622
75.699,"N",72.573,78,21.687,35.283,63.565,"U",50.295,35,"Class1",62.445
26.548,"D",31.49,59,22.019,45.334,26.941,"I",77.284,61,"Class2",50.028
41.705,"U",44.189,58,23.201,37.532,28.363,"H",110.903,57,"Class2",41.71
92.199,"K",70.357,81,11.348,39.317,61.626,"C",56.705,43,"Class1",80.414
51.472,"L",17.558,58,42.893,21.264,34.636,"O",54.361,65,"Class2",51.391
81.688,"G",68.644,97,20.208,41.347,-5.436,"O",64.609,47,"Class1",73.578
87.438,"O",62.656,97,39.605,33.053,51.315,"C",90.678,11,"Class1",46.955
75.046,"D",53.129,52,34.981,51.332,27.873,"D",41.757,57,"Class2",63.837
87.234,"K",75.533,89,19.139,15.335,43.949,"N",57.34,38,"Class1",27.658
50.664,"O",68.315,90,30.265,38.822,61.934,"N",22.376,44,"Class1",46.521
92.171,"G",66.768,81,25.187,32.615,61.733,"W",27.212,76,"Class1",89.74
83.328,"K",71.647,83,45.29,20.302,15.103,"C",77.021,40,"Class1",92.061
80.277,"G",67.871,95,11.573,35.159,58.98,"N",74.289,49,"Class1",26.064
40.659,"D",62.318,79,16.119,-5.707,44.352,"W",31.417,16,"Class1",69.774
78.671,"N",97.262,56,23.09,22.654,26.703,"I",10.574,37,"Class2",NA
15.035,"L",NA,52,42.938,34.57,25.655,"O",90.26,26,"Class2",59.943
91.643,"G",56.506,86,19.451,29.971,3.121,"W",90.998,8,"Class1",41.92
72.141,"N",43.266,57,29.362,14.85,28.097,"I",94.882,58,"Class2",46.858
56.211,"U",NA,58,36.241,32.015,28.958,"O",2.998,45,"Class2",50.06
48.607,"O",65.759,97,46.594,39.041,80.974,"N",59.356,67,"Class1",87.861
54.489,"G",70.907,80,38.94,33.287,70.546,"U",72.534,72,"Class1",51.519
93.665,"N",61.074,81,11.026,7.56,26.18,"U",55.083,63,"Class1",20.308
20.604,"L",15.98,60,16.426,44.964,27.829,"O",31.406,51,"Class2",62.331
24.251,"N",46.745,62,41.562,56.479,27.156,"I",74.94,66,"Class2",55.814
49.639,"O",61.257,75,31.072,36.278,57.675,"U",61.004,30,"Class1",NA
95.114,"D",61.019,97,25.971,21.845,57.656,"O",54.025,47,"Class1",42.43
65.331,"K",52.434,88,31.786,14.422,17.895,"W",87.406,12,"Class1",42.955
69.092,"L",3.898,56,30.982,26.444,28.685,"P",34.951,45,"Class2",29.714
51.355,"D",56.072,88,41.108,46.652,34.187,"O",63.008,33,"Class1",20.337
37.439,"D",33.71,59,37.239,36.499,15.714,"I",62.289,49,"Class2",52.014
39.709,"G",68.874,92,17.786,44.952,19.497,"C",64.068,39,"Class1",61.636
57.961,"K",60.002,87,27.884,6.812,44.823,"U",78.111,71,"Class1",94.616
65.401,"N",64.221,87,22.198,54.506,12.561,"O",39.389,61,"Class1",NA
79.013,"G",65.676,96,28.519,28.2,44.448,"C",44.369,25,"Class1",10.673
71.648,"G",68.56,74,24.06,24.339,52.12,"C",81.194,15,"Class1",40.53
55.977,"U",15.315,53,24.673,26.082,31.553,"I",48.503,68,"Class2",50.451
74.06,"N",62.183,76,31.52,45.896,43.439,"O",78.465,27,"Class1",15.552
39.509,"D",74.88,86,29.067,16.35,61.032,"W",49.227,74,"Class1",44.308
52.936,"D",18.431,62,44.648,22.14,25.732,"I",51.421,67,"Class2",43.078
84.848,"L",35.758,60,16.688,30.759,24.888,"O",47.154,66,"Class2",40.581
47.278,"N",55.762,84,44.459,37.612,26.436,"N",58.249,43,"Class1",75.31
47.356,"G",71.763,95,31.011,29.334,53.26,"C",82.04,41,"Class1",15.871
43.971,"D",NA,62,35.045,63.181,23.477,"O",73.894,70,"Class2",54.652
57.733,"N",61.959,87,33.913,49.647,71.969,"C",79.977,8,"Class1",36.048
96.882,"K",74.868,88,26.585,42.029,56.78,"U",50.633,27,"Class1",68.066
58.922,"G",74.342,94,43.052,36.279,73.998,"C",92.337,5,"Class1",10.778
75.201,"O",64.256,76,40.205,38.114,53.312,"N",48.203,19,"Class1",69.421
45.257,"O",75.641,95,28.676,20.871,59.457,"U",42.663,63,"Class1",53.383
63.423,"N",52.503,74,41.523,45.573,84.991,"C",93.702,37,"Class1",34.322
83.482,"U",54.224,61,23.867,59.228,28.103,"O",61.678,63,"Class2",56.552
41.751,"T",64.723,52,31.48,40.22,22.49,"O",92.443,29,"Class2",NA
77.854,"N",58.815,88,17.565,36.873,3.413,"U",60.708,66,"Class1",86.525
67.438,"N",6.731,54,21.911,50.653,21.153,"D",98.048,35,"Class2",NA
56.854,"G",55.161,72,16.427,51.04,54.859,"U",98.651,8,"Class1",72.641
61.378,"N",73.701,90,27.57,24.088,29.432,"W",33.955,47,"Class1",58.642
87.926,"N",56.812,80,27.521,27.301,59.969,"N",28.721,42,"Class1",67.474
38.7,"N",69.19,90,29.533,24.674,55.849,"N",25.47,35,"Class1",78.085
90.128,"T",-8.184,52,16.072,56.007,28.99,"H",31.854,66,"Class2",46.152
53.134,"D",81.405,55,16.233,22.602,25.293,"O",45.997,32,"Class2",48.86
62.896,"G",66.971,91,34.088,46.941,33.844,"U",71.234,72,"Class1",31.545
85.359,"U",3.998,57,32.532,44.476,29.689,"P",30.544,63,"Class2",44.17
74.421,"O",56.939,91,33.036,8.688,32.003,"O",-3.337,12,"Class1",53.961
39.218,"U",91.264,54,15.266,23.308,26.305,"D",45.773,44,"Class2",31.928
40.679,"N",71.202,72,17.35,47.984,40.839,"N",53.27,48,"Class1",14.504
93.319,"G",62.487,92,27.107,21.277,62.48,"U",57.481,49,"Class1",76.189
55.602,"T",16.168,58,23.602,25.14,28.937,"H",112.613,39,"Class2",62.004
42.228,"N",65.839,88,34.455,29.771,30.369,"U",65.386,67,"Class1",70.921
44.665,"G",69.976,77,42.12,39.257,6.723,"N",38.31,49,"Class1",39.714
53.317,"N",64.772,88,23.386,26.4,38.139,"C",46.132,76,"Class1",88.762
84.66,"L",10.358,51,22.612,52.822,24.638,"D",62.579,61,"Class2",53.51
35.367,"T",26.708,52,19.319,54.26,25.309,"I",31.655,36,"Class2",65.585
47.665,"D",24.088,52,23.074,45.872,26.198,"O",3.307,70,"Class2",56.466
82.312,"T",87.354,59,43.438,20.644,22.302,"O",72.496,50,"Class2",33.747
35.412,"N",38.955,58,20.058,44.896,23.901,"I",60.425,40,"Class2",38.716
15.716,"D",69.493,58,45.352,44.522,21.624,"O",55.866,33,"Class2",NA
50.272,"O",NA,92,41.683,23.137,26.98,"W",44.967,39,"Class1",39.653
59.371,"D",31.632,54,41.612,22.579,28.533,"I",76.646,42,"Class2",53.122
68.541,"D",62.701,61,22.968,48.047,26.058,"D",71.707,69,"Class2",65.098
53.086,"K",61.709,77,28.125,29.921,28.239,"W",77.543,75,"Class1",74.581
77.04,"N",37.004,51,44.587,19.184,27.782,"I",21.533,31,"Class2",43.989
61.785,"D",65.164,80,14.364,40.409,69.21,"C",60.213,38,"Class1",29.631
71.404,"T",44.738,56,29.076,54.119,22.465,"D",28.889,42,"Class2",38.97
75.213,"O",64.662,95,22.924,24.952,91.38,"W",79.931,66,"Class1",55.557
40.073,"G",58.312,73,18.866,51.334,25.662,"U",59.313,6,"Class1",23.725
23.759,"L",33.947,55,44.786,2.455,25.49,"O",45.227,52,"Class2",29.133
67.94,"K",61.765,93,37.279,47.399,60.276,"N",66.299,52,"Class1",21.924
50.178,"G",76.369,81,41.067,50.132,12.121,"W",36.228,76,"Class1",28.644
67.208,"N",73.517,96,13.517,61.896,49.163,"O",77.591,40,"Class1",68.231
19.429,"D",NA,60,42.54,39.118,28.976,"D",69.167,37,"Class2",43.037
21.359,"D",31.27,54,31.396,38.697,24.638,"H",60.99,67,"Class2",42.635
76.348,"D",62.268,81,17.881,44.536,29.501,"O",74.263,41,"Class1",39.263
75.111,"G",72.818,91,41.955,20.129,40.657,"C",62.413,62,"Class1",59.391
48.294,"D",68.216,82,21.743,62.447,58.301,"N",80.85,73,"Class1",83.624
30.419,"D",52.174,59,21.383,34.407,19.582,"O",82.07,45,"Class2",33.287
92.856,"N",65.944,84,46.302,31.889,19.416,"N",83.152,5,"Class1",21.411
23.519,"L",37.632,56,35.979,43.449,24.533,"P",37.913,46,"Class2",44.035
43.325,"U",45.414,55,26.621,9.527,22.375,"D",-3.664,42,"Class2",56.454
96.78,"D",63.382,83,44.623,34.073,73.966,"U",61.484,49,"Class1",27.269
60.016,"N",76.174,88,13.425,15.534,33.783,"O",53.048,68,"Class1",60.808
62.207,"G",NA,74,32.123,24.527,53.471,"O",53.136,75,"Class1",52.509
15.429,"N",96.264,61,22.057,44.087,26.108,"H",86.98,54,"Class2",64.426
91.089,"N",63.029,72,28.838,48.303,45.387,"N",28.163,21,"Class1",83.889
62.577,"N",5.171,52,39.326,25.382,23.058,"D",63.546,47,"Class2",50.081
41.886,"O",72.4,74,23.618,8.896,51.612,"U",51.836,39,"Class1",81.254
48.31,"G",64.394,85,34.216,23.96,20.121,"O",-24.062,33,"Class1",46.451
24.042,"L",26.589,51,44.454,44.712,26.027,"O",5.563,27,"Class2",36.861
55.274,"G",62.589,75,41.76,21.371,70.142,"U",33.311,19,"Class1",14.017
60.49,"T",15.917,58,39.952,37.375,30.442,"D",105.556,70,"Class2",46.602
73.598,"O",52.872,91,30.842,29.31,29.847,"N",19.006,46,"Class1",16.077
74.119,"N",87.725,59,34.177,57.445,26.815,"D",49.109,41,"Class2",43.288
96.639,"K",64.678,87,33.61,31.963,40.913,"U",43.391,52,"Class1",NA
56.966,"N",-29.823,61,31.689,34.572,25.186,"D",78.737,44,"Class2",59.982
64.741,"D",63.78,80,27.299,32.928,38.013,"O",39.415,70,"Class1",21.184
54.33,"D",71.417,84,44.122,44.774,58.21,"W",80.211,70,"Class1",34.277
63.382,"G",63.954,87,42.322,6.601,30.897,"W",44.92,74,"Class1",74.791
53.773,"N",NA,84,32.598,28.107,74.536,"N",21.569,63,"Class1",74.464
68.79,"N",80.325,52,39.799,54.834,25.963,"P",43.17,40,"Class2",30.05
40.397,"D",44.344,57,20.389,39.935,30.395,"H",81.61,46,"Class2",42.192
46.005,"N",18.448,55,17.181,23.825,29.008,"I",79.717,35,"Class2",39.91
21.87,"L",57.096,55,37.541,52.073,24.223,"I",61.458,34,"Class2",59.041
39.355,"T",44.323,52,44.682,26.468,25.954,"O",80.231,65,"Class2",51.336
66.672,"O",67.136,88,41.198,24.318,58.633,"U",77.013,36,"Class1",33.482
35.046,"N",87.795,60,18.743,52.665,25.817,"H",20.007,35,"Class2",34.563
45.634,"N",108.361,61,28.448,62.811,23.452,"O",48.5,46,"Class2",60.195
63.226,"G",71.832,75,35.228,26.784,24.677,"O",52.77,40,"Class1",69.931
81.371,"D",42.048,61,43.148,74.996,24.924,"H",72.248,59,"Class2",62.465
87.206,"G",68.638,96,21.633,38.346,40.373,"O",78.881,13,"Class1",91.808
90.178,"O",64.153,78,13.905,32.876,55.835,"C",51.105,27,"Class1",61.263
49.747,"T",92.417,58,32.15,45.723,21.895,"O",16.336,49,"Class2",40.065
70.979,"N",71.377,73,19.305,30.624,6.507,"O",69.459,10,"Class1",12.189
62.95,"N",65.13,87,31.961,16.582,11.138,"C",92.145,63,"Class1",73.257
67.507,"K",69.999,97,16.321,12.624,14.919,"U",51.184,22,"Class1",29.75
56.493,"K",77.27,89,21.121,26.81,49.786,"U",59.429,25,"Class1",89.63
78.899,"U",33.313,59,37.112,45.48,23.539,"H",27.319,61,"Class2",50.785
54.13,"D",67.047,85,26.52,6.691,50.955,"C",55.24,32,"Class1",30.254
63.35,"K",69.46,81,21.98,9.435,76.289,"N",68.454,24,"Class1",10.732
43.022,"N",63.829,73,34.745,25.337,68.456,"U",74.357,71,"Class1",56.496
79.949,"G",75.631,91,46.276,48.918,82.642,"U",93.014,68,"Class1",22.878
48.585,"K",74.45,86,35.872,19.434,23.866,"N",75.554,25,"Class1",15.835
80.605,"U",53.771,52,17.268,39.303,22.91,"P",23.723,55,"Class2",41.622
72.248,"U",95.545,52,40.07,61.089,27.671,"D",93.339,67,"Class2",48.991
64.301,"L",14.202,51,29.95,53.342,23.405,"I",79.401,39,"Class2",36.446
72.204,"D",64.465,77,44.246,54.608,42.038,"N",65.055,43,"Class1",10.31
50.961,"N",79.133,88,12.357,23.55,12.796,"O",64.301,11,"Class1",80.221
31.819,"L",NA,51,38.758,45.737,23.871,"H",37.305,31,"Class2",56.513
37.153,"N",38.483,58,29.813,42.565,25.206,"H",75.331,34,"Class2",57.114
82.695,"N",70.756,97,32.3,16.043,37.71,"W",71.835,66,"Class1",66.858
31.995,"T",-3.08,56,17.404,40.433,23.074,"I",31.584,30,"Class2",42.396
87.053,"U",52.995,54,34.16,61.331,28.665,"O",81.989,48,"Class2",29.772
51.538,"K",63.647,81,37,34.459,29.118,"C",46.048,41,"Class1",NA
15.664,"N",14.714,59,23.96,84.101,26.266,"P",37.17,62,"Class2",44.474
45.695,"U",43.39,58,16.35,51.329,22.834,"P",13.886,37,"Class2",50.064
52.72,"D",62.466,87,26.486,40.003,10.106,"W",34.864,56,"Class1",10.273
78.102,"D",51.838,52,26.776,39.555,21.077,"H",70.37,67,"Class2",62.505
77.46,"N",54.94,84,31.645,3.017,27.795,"C",30.708,20,"Class1",62.361
81.604,"G",68.362,72,44.752,25.164,54.525,"O",72.603,59,"Class1",90.388
26.252,"U",47.031,59,36.267,25.298,26.706,"I",18.765,56,"Class2",NA
44.747,"D",75.88,84,30.09,17.83,26.337,"C",84.34,61,"Class1",71.103
68.466,"U",38.053,54,45.404,7.337,27.094,"D",90.15,53,"Class2",NA
19.602,"L",63.563,53,31.428,32.61,28.938,"I",42.169,40,"Class2",65.738
84.948,"U",15.699,59,24.88,57.062,30.8,"P",16.151,54,"Class2",NA
88.917,"D",75.385,83,25.97,-11.291,71.005,"N",68.6,47,"Class1",33.669
82.12,"N",60.705,83,21.562,39.12,10.444,"W",57.484,46,"Class1",24.643
48.515,"N",61.566,91,31.903,42.19,48.241,"C",103.791,36,"Class1",86.139
84.388,"T",40.212,59,42.517,25.477,19.125,"H",76.318,27,"Class2",31.244
42.952,"L",54.067,62,21.108,44.377,28.834,"D",47.743,30,"Class2",29.323
64.216,"K",58.871,86,22.921,17.279,68.813,"N",39.386,12,"Class1",9.277
34.158,"T",35.037,59,31.805,54.916,25.823,"P",4.576,29,"Class2",62.44
29.286,"D",21.277,59,21.977,67.876,22.513,"H",12.253,40,"Class2",61.323
73.04,"G",61.066,84,43.379,43.195,62.627,"W",86.767,43,"Class1",31.376
71.27,"G",75.025,92,36.278,23.08,15.944,"C",14.179,49,"Class1",70.018
47.933,"G",67.517,82,42.166,35.178,13.202,"U",66.212,60,"Class1",27.602
69.511,"N",57.592,84,31.203,42.596,56.359,"W",70.201,7,"Class1",47.033
32.286,"D",30.545,61,20.179,42.911,26.729,"P",102.843,32,"Class2",43.642
49.816,"N",56.04,72,18.468,35.671,58.687,"W",84.801,10,"Class1",63.017
20.801,"L",23.826,61,36.642,49.876,24.369,"H",36.844,40,"Class2",37.756
47.285,"U",49.248,55,18.54,59.98,26.508,"P",54.213,37,"Class2",66.367
61.208,"O",65.076,92,44.687,36.722,42.819,"U",42.647,71,"Class1",25.033
37.355,"O",56.52,74,26.288,35.613,50.842,"C",51.894,73,"Class1",92.57
83.593,"U",27.892,51,42.385,34.893,31.53,"O",59.293,45,"Class2",33.695
18.378,"L",80.648,51,30.538,24.27,27.406,"P",41.296,37,"Class2",57.825
69.945,"N",57.901,72,28.007,21.901,54.746,"N",67.642,49,"Class1",17.82
45.979,"N",58.459,54,26.162,61.424,26.255,"I",48.57,57,"Class2",33.32
39.796,"D",45.18,60,31.037,51.454,32.185,"P",45.493,51,"Class2",29.706
58.175,"K",73.566,73,46.347,26.067,-10.599,"W",70.192,55,"Class1",32.096
61.984,"L",40.329,60,25.947,31.762,25.952,"P",54.203,38,"Class2",52.636
57.947,"L",-13.205,54,15.054,29.582,24.094,"D",56.518,67,"Class2",33.428
65.064,"D",61.788,73,12.402,23.674,48.065,"O",58.502,7,"Class1",12.126
58.096,"N",74.999,90,18.084,23.323,60.012,"C",54.585,21,"Class1",52.218
43.056,"D",76.582,92,22.251,50.138,23.219,"W",76.67,30,"Class1",82.471
48.433,"D",74.506,88,14.97,15.14,60.086,"N",25.305,63,"Class1",60.862
70.533,"U",-16.883,52,25.565,55.388,22.729,"I",34.698,67,"Class2",37.909
75.865,"L",30.303,53,34.323,25.983,19.907,"H",51.239,48,"Class2",40.677
