"RDG1","WAL2","XUD3","FZO4","VMY5","EXQ6","BLU7","ITA8","ATD9","Output19","JXU10"
74.535,61.011,74.846,23.412,"H",84,68.013,18.341,80.837,"Class2",69.313
27.631,50.766,104.364,27.769,"J",15,93.92,54.365,11.196,"Class1",36.06
63.085,9.313,14.248,12.773,"V",87,9.441,81.821,23.811,"Class3",10.656
42.118,33.169,54.404,67.621,"O",8,56.115,24.775,55.158,"Class4",95.162
85.263,32.277,5.849,19.325,"A",87,5.892,80.67,20.655,"Class3",14.054
73.847,17.251,14.236,17.303,"V",64,3.747,80.971,27.604,"Class3",18.893
36.068,33.621,46.446,61.745,"G",0,58.425,25.417,69.868,"Class4",80.915
42.862,32.389,11.381,62.785,"C",4,NA,28.954,24.369,"Class4",64.269
42.414,27.431,-1.804,17.582,"Z",56,10.531,81.867,17.912,"Class3",16.679
55.244,34.109,38.264,69.102,"C",9,70.934,35.068,21.054,"Class4",73.948
54.462,32.534,38.323,55.15,"C",6,57.928,23.693,70.669,"Class4",71.313
30.396,32.324,41.315,57.349,"G",1,41.617,35.345,15.602,"Class4",72.167
47.287,26.119,-0.262,16.661,"V",74,6.997,80.458,22.124,"Class3",16.954
68.253,26.924,2.671,25.164,"A",76,10.754,80.588,26.125,"Class3",10.386
49.361,51.341,39.392,30.884,"J",12,90.831,59.732,14.37,"Class1",47.567
36.143,30.973,54.81,53.599,"B",4,66.082,19.264,60.05,"Class4",79.296
85.188,29.709,9.921,9.282,"O",63,11.981,NA,22.034,"Class3",17.032
66.165,42.464,77.652,29.631,"N",87,72.128,25.186,61.044,"Class2",68.702
32.212,33.524,36.568,65.431,"C",1,63.932,21.693,41.74,"Class4",67.646
28.04,32.983,31.14,57.827,"F",3,NA,32.648,44.574,"Class4",85.97
23.692,32.48,41.935,55.233,"B",10,71.336,35.699,70.396,"Class4",105.45
51.138,52.771,55.244,29.238,"J",22,94.792,71.385,15.182,"Class1",45.76
61.758,37.665,10.477,7.779,"A",66,5.742,80.363,23.864,"Class3",14.251
81.883,15.983,10.824,14.361,"Z",71,9.817,81.667,23.285,"Class3",14.13
43.774,32.31,26.961,51.909,"B",7,56.75,32.652,15.818,"Class4",49.506
74.351,35.208,74.455,23.851,"J",84,63.608,10.588,29.757,"Class2",95.942
62.11,11.081,10.433,19.027,"K",75,11.387,81.518,23.842,"Class3",14.529
37.525,55.06,36.618,29.989,"I",20,92.706,56.484,12.238,"Class1",42.274
86.092,24.768,68.102,27.334,"H",85,60.702,30.354,66.16,"Class2",46.626
46.79,49.868,17.987,28.228,"Z",25,94.082,65.976,15.981,"Class1",41.981
38.772,31.094,47.855,48.774,"B",5,61.386,34.565,72.392,"Class4",71.314
64.182,32.846,70.449,31.029,"J",87,63.499,8.737,41.168,"Class2",64.658
51.163,17.878,18.299,9.811,"V",59,6.438,80.958,20.177,"Class3",16.213
75.543,26.392,2.794,10.885,"V",55,8.692,NA,20.878,"Class3",11.798
92.769,22.269,71.659,23.192,"N",85,71.131,19.792,52.382,"Class2",65.181
40.821,32.261,65.169,64.663,"G",0,56.529,35.111,48.696,"Class4",83.293
50.599,54.508,43.329,29.725,"Y",18,89.457,74.913,16.719,"Class1",39.028
49.078,24.476,14.806,17.208,"Z",90,7.298,81.889,17.894,"Class3",13.387
45.815,50.244,17.894,29.598,"D",21,92.194,58.055,11.396,"Class1",47.754
44.279,32.748,35.345,53.834,"G",10,44.483,37.604,47.897,"Class4",96.468
48.496,50.863,36.357,32.298,"I",24,95.682,76.821,12.943,"Class1",35.935
90.734,44.591,71.896,22.151,"H",87,63.176,19.209,31.024,"Class2",52.888
89.84,14.199,13.86,15.359,"A",72,3.381,80.559,24.696,"Class3",9.319
62.313,61.442,68.484,31.649,"H",87,72.6,30.754,36.42,"Class2",42.984
25.265,49.981,51.266,28.169,"D",18,89.052,68.344,12.431,"Class1",42.327
25.15,32.486,29.438,49.359,"C",2,57.61,28.712,17.17,"Class4",90.107
86.33,56.948,73.741,23.775,"H",87,66.829,16.757,82.959,"Class2",39.608
35.045,55.051,85.675,27.347,"J",19,93.885,66.608,12.442,"Class1",47.914
74.83,51.91,77.623,26.577,"N",85,63.952,15.823,82.171,"Class2",77.961
30.121,35.003,53.487,54.41,"B",5,50.217,18.935,71.658,"Class4",102.135
88.023,15.398,22.891,11.823,"K",63,2.657,80.084,24.49,"Class3",16.933
38.938,52.025,39.48,31.648,"Y",19,95.498,71.49,15.633,"Class1",42.639
23.488,52.022,48.669,30.286,"I",27,91.718,60.965,12.463,"Class1",47.607
66.839,69.446,69.393,29.951,"J",87,67.567,12.392,41.852,"Class2",49.939
31.569,53.174,32.862,25.758,"Y",13,90.392,72.832,11.333,"Class1",38.738
26.745,52.058,41.88,27.872,"J",17,90.457,63.693,16.715,"Class1",38.762
25.788,34.599,27.891,55.738,"G",8,NA,28.385,35.52,"Class4",72.802
66.295,11.907,9.407,5.365,"Z",80,6.04,81.556,25.282,"Class3",16.372
27.694,30.942,38.282,51.433,"O",5,67.363,26.821,68.854,"Class4",82.901
45.079,56.191,51.735,31.469,"J",23,90.83,72.308,14.362,"Class1",46.532
72.272,71.786,71.814,33.241,"H",85,68.779,22.446,59.879,"Class2",82.281
29.934,52.861,70.572,35.116,"D",15,96.139,67.426,14.986,"Class1",44.002
78.261,58.129,77.543,27.143,"J",87,71.666,18.211,28.013,"Class2",77.458
73.996,32.505,75.152,33.269,"N",85,65.091,16.89,28.269,"Class2",33.474
19.519,32.117,35.576,66.752,"O",8,56.948,23.262,74.552,"Class4",91.858
58.387,25.088,0.804,12.686,"A",82,10.914,81.051,23.75,"Class3",13.113
41.458,33.393,35.875,56.069,"F",2,69.159,34.259,50.621,"Class4",113.26
57.854,29.54,9.379,14.667,"A",57,2.903,81.942,26.859,"Class3",15.036
69.935,93.195,71.903,30.03,"H",84,71.915,27.718,54.718,"Class2",55.567
48.712,33.247,62.489,67.277,"C",3,51.343,31.982,42.637,"Class4",65.491
95.212,19.841,5.555,10.148,"V",69,NA,81.171,19.094,"Class3",13.205
85.078,54.443,65.917,32.917,"K",86,66.143,15.895,72.792,"Class2",89.711
40.274,52.165,18.361,29.954,"I",20,96.73,57.344,13.778,"Class1",38.501
51.792,21.795,5.3,12.325,"K",82,4.682,80.127,27.433,"Class3",15.616
58.046,34.882,5.489,9.55,"A",87,6.486,81.53,21.509,"Class3",13.406
79.712,40.594,78.093,32.894,"H",85,72.199,NA,80.737,"Class2",50.31
81.585,10.544,2.469,3.348,"O",61,3.912,80.374,25.766,"Class3",16.12
92.611,64.919,73.788,23.623,"J",87,61.561,23.119,44.885,"Class2",123.882
93.587,44.912,68.247,37.882,"J",87,64.904,28.046,40.182,"Class2",64.561
68.611,59.206,73.529,32.984,"J",87,61.794,29.593,65.703,"Class2",52.642
47.747,50.923,47.072,30.8,"Y",33,95.33,61.195,12.978,"Class1",44.286
81.283,9.393,0.61,18.187,"O",81,4.849,80.318,22.349,"Class3",11.281
91.003,71.618,72.85,23.151,"H",84,61.331,26.435,39.565,"Class2",62.865
81.825,69.687,71.345,45.168,"N",85,61.186,28.403,30.476,"Class2",109.284
28.679,53.062,22.226,34.557,"J",16,90.872,69.525,12.968,"Class1",41.585
72.451,56.802,71.461,36.953,"N",85,69.217,23.779,43.748,"Class2",73.37
65.661,26.766,3.736,6.036,"Z",78,3.558,80.783,18.995,"Class3",12.65
75.804,67.948,68.908,31.913,"J",86,NA,24.712,54.24,"Class2",81.771
66.015,37.318,15.584,17.883,"Z",80,8.193,80.495,18.326,"Class3",12.04
50.159,29.67,54.858,55.987,"F",10,53.498,19.843,68.649,"Class4",46.259
20.572,30.848,56.831,50.039,"C",8,63.342,36.716,17.479,"Class4",40.304
82.416,28.144,72.329,16.312,"K",85,NA,NA,60.799,"Class2",85.19
64.116,14.313,10.392,13.478,"O",80,8.698,80.262,26.33,"Class3",12.258
23.427,49.86,62.448,30.659,"J",21,89.896,72.886,14.627,"Class1",37.742
28.329,33.369,34.193,58.528,"F",5,71.74,18.05,2.6,"Class4",62.948
40.236,32.781,19.909,57.084,"G",6,57.736,38.932,59.172,"Class4",65.682
57.336,32.057,18.285,59.129,"O",3,74.286,37.829,20.088,"Class4",97.891
86.258,47.404,69.319,25.873,"H",85,71.672,19.72,82.761,"Class2",58.696
38.995,52.952,35.403,23.651,"I",29,91.065,75.51,12.961,"Class1",42.137
50.673,32.433,38.381,53.111,"B",8,66.52,21.389,71.419,"Class4",69.397
83.533,20.525,10.368,19.69,"K",63,8.151,80.607,23.222,"Class3",13.115
90.829,10.236,9.727,11.169,"K",81,8.154,80.92,23.198,"Class3",15.717
19.582,32.152,34.171,54.649,"B",9,52.689,29.786,12.831,"Class4",77.233
41.399,37.466,9.808,17.268,"O",91,NA,81.652,20.252,"Class3",14.381
92.715,58.983,73.196,31.303,"Q",87,63.295,10.875,72.155,"Class2",-4.826
28.271,51.444,8.438,26.693,"Z",11,91.292,58.657,11.905,"Class1",44.647
74.389,32.182,68.238,36.243,"N",86,67.949,15.66,31.69,"Class2",21.195
37.978,33.121,69.682,75.029,"G",5,68.225,37.47,39.854,"Class4",74.477
64.873,6.003,0.105,19.518,"A",71,2.976,NA,21.064,"Class3",16.276
24.308,32.362,52.89,51.656,"F",9,65.471,36.34,9.177,"Class4",75.791
49.656,51.602,66.324,28.602,"I",15,94.055,62.799,12.639,"Class1",37.218
35.524,50.291,21.596,29.824,"Z",30,96.296,77.245,12.712,"Class1",49.664
62.381,38.149,74.511,30.206,"J",86,72.818,17.765,44.963,"Class2",6.339
33.311,31.334,31.431,58.522,"F",9,62.054,29.674,36.511,"Class4",109.08
19.954,31.809,80.701,56.568,"O",0,45.067,38.764,32.019,"Class4",68.273
60.144,24.702,15.568,10.41,"K",84,7.274,80.288,17.87,"Class3",14.581
90.101,32.427,72.962,34.025,"N",86,66.667,28.09,83.168,"Class2",103.276
33.777,54.986,44.603,26.594,"Z",14,88.101,NA,14.913,"Class1",40.811
48.932,33.988,55.36,57.581,"O",10,40.566,NA,16.473,"Class4",88.867
96.236,33.597,10.382,16.06,"V",90,2.273,80.262,22.232,"Class3",11.973
87.941,39.802,71.349,31.707,"H",87,NA,27.786,83.235,"Class2",58.744
35.252,33.331,49.349,43.524,"O",0,59.421,18.36,11.944,"Class4",61.273
91.41,46.154,77.49,18.238,"K",87,60.156,19.913,77.35,"Class2",61.243
52.782,31.712,52.479,55.374,"B",10,65.792,25.874,46.179,"Class4",73.169
56.015,31,28.537,67.803,"G",4,73.74,26.857,68.355,"Class4",75.926
76.048,27.126,70.975,16.187,"K",87,67.442,NA,38.49,"Class2",56.022
90.976,37.592,75.652,14.302,"J",85,66.466,14.739,60.511,"Class2",83.092
66.438,28.203,9.364,21.419,"Z",67,8.058,80.567,26.694,"Class3",13.306
41.572,48.79,26.568,25.383,"J",18,88.042,58.29,13.18,"Class1",41.142
89.286,22.015,-2.405,14.982,"K",63,10.763,80.254,25.895,"Class3",12.02
32.869,49.832,18.213,32.906,"Y",27,95.487,77.816,11.618,"Class1",45.211
34.421,32.583,50.095,59.385,"F",2,51.608,34.451,14.913,"Class4",68.057
89.657,60.76,72.535,28.996,"N",85,71.529,26.763,37.327,"Class2",62.906
38.114,19.778,5.711,29.66,"A",90,5.402,81.331,17.053,"Class3",17.606
40.528,32.327,23.97,44.344,"O",7,63.968,33.057,26.802,"Class4",74.729
48.651,7.028,1.875,17.2,"A",69,4.444,81.224,27.648,"Class3",13.154
72.056,73.108,68.583,27.682,"N",84,67.674,12.591,78.409,"Class2",34.692
79.456,56.918,74.383,25.044,"Q",87,65.118,15.401,54.504,"Class2",85.904
80.236,36.52,-0.858,21.5,"Z",68,10.275,81.482,20.436,"Class3",14.724
89.931,22.796,73.305,21.741,"Q",84,62.254,11.513,29.931,"Class2",71.305
27.072,52.409,40.399,28.677,"I",31,90.613,77.199,13.605,"Class1",44.05
34.551,51.349,70.655,27.346,"J",12,91.042,78.576,13.725,"Class1",40.267
90.24,38.661,72.864,28.057,"H",86,67.058,29.777,49.411,"Class2",52.018
94.712,22.075,12.611,14.975,"A",55,11.748,81.836,24.078,"Class3",15.764
80.006,82.204,69.836,20.111,"K",87,63.075,17.386,45.247,"Class2",23.61
84.74,53.941,74.652,28.194,"Q",84,70.012,22.611,29.513,"Class2",79.387
42.344,54.136,71.227,30.747,"D",24,89.744,76.4,13.662,"Class1",40.737
37.061,33.693,47.657,60.99,"B",7,61.836,21.861,39.993,"Class4",60.688
90.717,34.84,8.068,7.961,"Z",57,2.021,80.451,24.235,"Class3",14.031
19.942,32.102,29.819,60.356,"F",6,46.013,22.17,53.133,"Class4",82.947
72.826,21.451,10.083,20.89,"V",68,3.593,80.087,23.423,"Class3",15.766
87.702,38.532,73.42,30.615,"N",86,62.029,9.707,49.381,"Class2",40.778
52.851,52.913,-6.219,32.942,"Y",16,92.613,64.276,14.44,"Class1",40.297
85.812,19.402,6.695,5.694,"Z",64,8.699,NA,23.51,"Class3",12.472
73.348,18.627,3.616,8.742,"K",85,5.445,81.696,26.448,"Class3",15.334
20.842,32.641,36.371,65.835,"O",3,63.681,27.699,73.72,"Class4",94.378
83.488,60.242,73.977,25.883,"J",84,67.658,15.647,48.665,"Class2",48.517
30.868,50.327,88.499,32.738,"D",17,89.793,77.544,13.689,"Class1",34.263
30.782,49.531,61.184,28.085,"Z",10,NA,78.014,15.83,"Class1",38.579
45.215,51.14,41.146,28.45,"J",18,95.014,80.282,12.546,"Class1",44.692
90.197,18.86,20.984,12.091,"K",64,3.217,80.122,23.442,"Class3",13.193
40.083,50.253,9.142,37.274,"I",19,91.486,80.728,13.335,"Class1",41.907
94.708,20.06,10.586,11.569,"K",70,10.832,80.346,27.985,"Class3",16.216
67.675,39.304,75.753,17.323,"Q",84,71.085,12.932,61.436,"Class2",51.071
92.709,38.983,75.205,35.547,"N",84,61.691,13.156,39.768,"Class2",35.1
39.762,50.894,6.476,33.947,"I",11,92.221,63.625,15.737,"Class1",44.239
40.097,32.943,34.196,60.499,"C",1,42.582,23.636,16.512,"Class4",74.23
53.171,33.19,49.323,67.077,"O",6,65.934,34.559,40.494,"Class4",87.206
31.655,33.466,37.972,59.04,"C",4,69.494,37.516,61.629,"Class4",61.771
47.828,18.236,8.781,30.218,"V",70,NA,81.471,24.374,"Class3",13.169
86.318,60.614,72.084,15.208,"N",85,68.876,NA,52.17,"Class2",71.366
55.701,31.752,61.996,61.413,"F",4,52.289,34.67,48.593,"Class4",93.577
88.237,28.06,75.088,26.198,"K",84,62.508,9.66,66.929,"Class2",69.802
40.326,32.798,23.914,54.526,"C",2,70.411,18.569,25.963,"Class4",84.183
22.018,30.585,57.168,66.56,"G",10,60.022,NA,72.15,"Class4",80.584
95.273,55.293,70.668,27.034,"K",87,69.695,21.855,73.973,"Class2",108.553
54.433,42.325,5.423,12.948,"A",69,6.696,NA,20.192,"Class3",16.005
92.893,52.354,73.852,27.91,"Q",84,69.297,18.387,82.588,"Class2",66.557
71.973,24.255,11.606,20.037,"O",63,4.42,NA,24.217,"Class3",16.431
50.283,22.827,7.745,21.919,"A",80,5.345,80.267,23.663,"Class3",16.059
42.223,31.46,52.664,52.626,"C",8,42.138,21.664,61.277,"Class4",92.457
84.83,37.179,65.918,33.632,"K",86,72.807,15.768,64.306,"Class2",94.898
89.03,28.434,13.667,15.936,"V",90,11.594,80.011,25.24,"Class3",13.402
28.551,49.998,46.64,33.038,"Z",33,89.629,65.243,12.078,"Class1",44.003
55.616,37.297,5.406,14.598,"O",60,6.485,NA,25.454,"Class3",13.803
77.109,54.55,74.255,24.876,"Q",84,64.47,17.157,65.741,"Class2",53.314
29.971,51.762,30.205,29.425,"D",21,95.955,NA,16.499,"Class1",42.519
43.153,51.205,90.037,31.832,"J",18,95.498,72.891,14.879,"Class1",47.702
91.809,25.849,16.163,9.261,"V",54,NA,81.618,20.177,"Class3",14.688
50.356,50.231,0.703,28.927,"I",32,90.496,77.181,11.545,"Class1",49.963
66.992,45.146,72.648,28.388,"K",87,60.658,29.728,56.059,"Class2",24.23
62.525,52.347,71.781,32.42,"N",85,61.521,9.215,82.986,"Class2",74.215
77.047,37.456,12.437,23.336,"O",54,7.142,81.14,24.462,"Class3",14.512
47.109,33.896,39.731,55.246,"F",4,55.25,23.492,23.956,"Class4",62.541
72.882,70.989,76.091,36.972,"K",84,68.15,21.339,40.935,"Class2",40.269
40.447,47.778,64.701,28.773,"D",26,90.81,72.569,12.75,"Class1",43.434
46.836,52.014,100.435,25.777,"Z",16,91.526,60.55,13.263,"Class1",39.528
49.251,32.144,22.637,59.671,"B",5,71.417,27.892,17.745,"Class4",69.492
61.892,59.042,71.996,21.781,"H",85,70.499,NA,74.855,"Class2",60.282
69.813,84.639,73.068,19.769,"K",84,61.041,8.583,79.397,"Class2",74.716
30.721,33.668,61.237,56.515,"C",5,40.181,37.558,42.926,"Class4",71.275
31.341,52.237,82.687,29.487,"Z",17,95.137,67.959,13.312,"Class1",35.953
87.527,76.774,73.646,32.389,"K",86,67.66,14.038,31.377,"Class2",82.552
91.507,57.129,72.34,24.266,"K",87,64.885,22.082,54.363,"Class2",59.181
30.443,56.157,36.523,31.398,"J",23,92.643,66.547,16.468,"Class1",44.131
20.222,31.891,21.75,62.504,"O",9,54.286,35.798,42.156,"Class4",69.556
34.99,30.921,38.032,44.126,"O",5,54.065,24.163,58.205,"Class4",74.094
51.714,12.725,7.566,3.977,"O",62,7.02,81.616,19.354,"Class3",10.108
35.222,49.725,32.546,26.417,"J",28,93.46,63.211,11.577,"Class1",37.12
42.708,50.964,-13.775,31.223,"Z",31,94.97,79.069,14.718,"Class1",38.583
79.82,31.663,-0.58,19.095,"K",68,4.034,80.792,27.245,"Class3",12.705
80.356,37.835,4.527,11.352,"K",78,2.044,81.386,27.726,"Class3",12.592
27.738,53.133,85.952,30.315,"I",19,90.381,64.122,14.06,"Class1",42.433
21.239,34.722,37.44,59.615,"O",1,63.486,35.09,28.605,"Class4",78.005
31.433,34.064,13.302,58.263,"G",5,50.903,29.501,37.149,"Class4",53.85
50.236,9.7,5.367,5.445,"A",69,9.05,NA,27.299,"Class3",13.36
53.738,26.624,18.122,14.237,"Z",54,3.798,80.765,19.006,"Class3",14.009
45.466,30.821,-1.36,18.83,"K",82,7.774,80.223,22.272,"Class3",15.551
27.86,51.215,88.485,30.276,"D",11,95.663,53.245,11.745,"Class1",42.58
46.946,51.953,57.598,32.956,"Y",15,92.543,69.241,12.353,"Class1",49.861
35.736,52.003,74.291,27.81,"D",25,95.24,62.448,16.795,"Class1",36.583
60.126,50.557,75.707,33.524,"J",86,62.492,30.652,76.294,"Class2",18.497
88.958,20.157,7.976,16.166,"V",69,11.08,80.256,24.155,"Class3",17.246
64.073,58.839,69.767,23.341,"N",87,66.678,26.804,27.3,"Class2",79.247
47.816,54.264,89.923,32.576,"I",20,95.825,77.652,14.901,"Class1",45.503
40.596,33.374,49.111,61.605,"B",3,71.086,26.933,17.339,"Class4",52.282
73.896,59.726,74.852,29.063,"K",86,70.081,26.103,77.047,"Class2",59.333
89.757,34.568,70.58,21.778,"K",87,71.338,NA,32.906,"Class2",76.578
20.03,32.612,23.169,39.215,"G",5,66.124,23.66,49.227,"Class4",51.857
68.254,50.592,74.168,34.184,"N",86,71.897,16.061,36.02,"Class2",81.511
92.543,15.073,9.082,3.242,"K",84,8.375,80.834,27.238,"Class3",11.802
64.926,46.036,76.271,37.476,"H",86,68.232,NA,39.622,"Class2",82.59
68.315,30.514,76.653,24.124,"J",87,70.38,15.709,51.806,"Class2",70.776
30.961,53.999,92.095,26.496,"I",24,93.353,56.04,12.221,"Class1",50.169
55.636,30.391,8.428,3.678,"K",71,NA,81.072,22.365,"Class3",13.627
31.734,51.599,80.407,26.063,"D",18,94.771,70.826,16.076,"Class1",39.224
28.791,33.619,48.588,66.902,"G",1,51.541,22.124,73.065,"Class4",68.441
30.43,32.728,41.287,59.385,"O",5,54.236,26.728,25.679,"Class4",64.967
50.571,32.642,5.047,62.265,"O",9,57.157,20.988,56.663,"Class4",66.368
43.047,31.826,25.951,57.334,"G",6,46.193,21.824,27.813,"Class4",82.122
50.422,31.484,27.517,71.74,"F",6,50.108,24.117,64.353,"Class4",67.155
19.298,31.513,58.243,64.296,"G",0,68.048,18.711,52.43,"Class4",73.79
38.518,1.241,7.362,6.465,"K",69,2.704,81.994,22.389,"Class3",13.313
48.815,50.511,62.26,26.977,"J",30,NA,80.36,16.018,"Class1",45.671
75.977,85.439,65.455,37.652,"J",84,60.204,10.916,51.183,"Class2",69.442
26.526,31.026,69.521,55.987,"C",0,50.514,NA,48.056,"Class4",77.766
62.623,26.269,69.386,24.025,"K",86,68.663,21.644,70.249,"Class2",77.078
39.864,52.336,59.341,30.027,"I",19,88.661,65.296,15.774,"Class1",51.043
41.427,50.315,75.386,26.602,"Z",32,96.948,60.106,12.104,"Class1",40.852
56.77,32.95,40.614,42.342,"F",9,NA,19.557,13.568,"Class4",73.453
42.218,54.426,28.358,28.987,"Y",20,95.444,72.383,14.402,"Class1",47.85
32.227,52.197,47.689,25.27,"Y",22,96.115,75.017,12.903,"Class1",38.97
45.178,18.994,5.015,15.363,"Z",73,11.355,81.973,25.5,"Class3",18.325
52.829,49.105,53.591,29.144,"J",31,94.03,54.742,14.6,"Class1",39.533
45.8,35.04,30.185,71.918,"O",6,72.822,25.074,18.229,"Class4",69.966
87.679,66.755,72.232,20.097,"J",85,63.476,15.784,76.383,"Class2",88.172
19.227,32.061,48.834,58.371,"G",3,51.473,34.635,10.944,"Class4",79.879
73.079,83.357,71.029,31.692,"N",85,69.962,16.303,32.962,"Class2",47.752
33.936,32.636,53.69,61.604,"C",10,46.286,36.324,60.739,"Class4",70.306
91.017,57.824,69.841,32.149,"K",86,61.667,11.707,55.987,"Class2",93.617
45.586,16.617,9.731,13.575,"Z",81,5.832,80.743,21.493,"Class3",17.847
46.391,52.908,12.112,28.254,"J",30,93.843,72.997,16.648,"Class1",44.206
32.726,32.594,41.872,57.679,"F",7,54.877,35.056,60.013,"Class4",58.897
21.172,30.932,49.508,62.396,"O",5,47.924,18.168,17.361,"Class4",88.18
42.188,32.364,40.322,54.597,"G",0,47.625,34.194,60.018,"Class4",95.715
23.016,51.948,77.121,28.956,"Y",24,NA,55.537,13.958,"Class1",42.404
75.989,68.175,68.484,41.291,"K",84,63.32,16.005,57.718,"Class2",80.801
41.725,31.488,24.042,55.879,"B",1,NA,18.532,9.254,"Class4",95.287
77.909,73.842,69.716,29.839,"H",86,NA,25.589,76.023,"Class2",68.646
73.217,36.36,67.439,35.318,"Q",87,60.039,13.546,63.686,"Class2",74.962
65.707,35.147,68.956,26.264,"N",86,62.357,18.98,82.133,"Class2",40.043
64.174,57.777,76.427,16.984,"J",86,62.463,27.737,55.373,"Class2",92.705
39.777,32.899,57.722,70.698,"O",3,47.156,21.537,45.665,"Class4",78.368
82.731,33.307,77.813,23.677,"Q",86,68.73,29.582,28.674,"Class2",40.674
65.196,14.694,20.76,8.663,"O",90,6.791,81.223,18.296,"Class3",14.255
45.213,54.292,48.922,30.429,"I",33,92.659,62.703,15.121,"Class1",43.489
77.583,24.867,8.975,17.162,"Z",89,11.62,81.043,26.41,"Class3",15.821
34.433,33.902,44.303,65.501,"G",4,47.518,20.229,48.729,"Class4",65.716
79.061,15.764,9.514,28.266,"Z",54,2.188,81.403,23.888,"Class3",13.838
43.085,47.775,-7.206,32.171,"J",27,95.887,80.202,11.03,"Class1",36.681
47.453,25.26,11.865,3.237,"A",83,11.855,81.241,25.982,"Class3",15.736
40.833,52.135,10.722,27.416,"Y",28,92.273,54.501,11.729,"Class1",43.767
38.623,34.253,7.789,13.151,"Z",71,3.856,81.63,19.836,"Class3",12.745
28.131,51.258,30.088,31.337,"I",24,92.825,68.826,15.573,"Class1",42.572
84.772,40.208,72.569,29.7,"K",86,66.158,NA,42.845,"Class2",76.863
64.683,32.433,72.732,22.144,"K",86,72.03,16.81,40.129,"Class2",74.352
24.294,33.571,36.62,50.614,"G",1,43.157,18.097,46.471,"Class4",62.498
60.963,33.576,21.509,26.255,"K",70,11.532,81.666,22.309,"Class3",11.638
90.808,66.844,72.242,25.144,"K",87,62.493,26.653,32.56,"Class2",18.238
87.568,16.2,70.354,25.933,"K",85,63.401,15.554,57.607,"Class2",81.541
46.848,54.307,85.957,28.093,"Y",33,96.473,75.789,13.338,"Class1",41.996
93.046,75.315,75.048,30.623,"Q",84,68.141,16.056,74.163,"Class2",70.651
39.921,50.641,62.977,29.222,"Z",22,95.931,67.349,16.386,"Class1",43.999
51.842,32.293,6.126,12.486,"V",82,2.597,81.267,17.312,"Class3",19.311
91.677,12.107,73.836,30.832,"H",84,72.353,16.478,80.129,"Class2",49.88
91.818,74.859,71.1,32.15,"Q",84,60.909,17.578,82.865,"Class2",81.818
72.229,28.644,5.483,27.288,"A",91,8.831,80.794,24.151,"Class3",14.096
37.869,32.312,19.099,55.265,"F",0,NA,38.478,57.946,"Class4",82.324
40.754,34.938,54.563,58.073,"O",5,64.298,22.286,2.698,"Class4",56.391
52.683,54.536,73.688,29.431,"Z",10,96.424,60.713,14.85,"Class1",40.628
76.528,45.017,75.564,31.05,"Q",84,60.282,18.324,63.19,"Class2",63.053
60.102,13.539,8.111,17.145,"A",77,5.189,80.318,18.335,"Class3",18.429
36.712,33.59,59.813,57.362,"G",0,51.725,36.342,69.429,"Class4",96.626
89.9,19.461,23.801,24.057,"K",55,4.674,81.339,27.839,"Class3",16.414
67.15,23.237,8.632,9.514,"V",70,11.784,80.206,19.305,"Class3",14.084
93.441,40.033,70.508,45.41,"K",86,64.172,11.302,41.719,"Class2",60.12
83.205,12.868,11.368,16.934,"K",58,5.287,80.327,22.578,"Class3",15.592
49.685,35.811,11.346,8.284,"K",54,3.086,NA,17.113,"Class3",11.139
47.572,49.312,54.485,30.196,"Z",26,96.668,63.108,15.399,"Class1",39.146
57.834,32.632,55.329,60.874,"B",7,40.033,19.307,57.673,"Class4",74.25
90.689,19.047,-4.966,10.572,"A",83,8.109,80.662,24.707,"Class3",13.3
57.298,32.027,45.757,69.99,"G",10,50.464,24.395,44.644,"Class4",100.903
42.035,49.719,94.383,32.883,"J",19,90.881,66.059,11.204,"Class1",38.718
