"EJS1","SLH2","ZUD3","JFS4","WML5","EHM6","IPF7","ZUS8","TKM9","OHJ10","Output21","RYQ11"
81.496,"T",92.83,73,66.179,18.897,32.398,7,59.338,27.971,"Class3",42.009
35.132,"V",55.482,9,9.35,30.929,26.186,89,17.931,45.088,"Class2",16.371
83.175,"S",84.756,86,65.828,46.909,33.381,3,62.609,64.638,"Class3",41.845
21.444,"L",65.373,70,48.275,69.069,7.77,75,70.986,59.16,"Class1",63.106
28.388,"X",66.016,67,41.166,58.333,16.228,72,67.552,71.58,"Class1",69.95
36.806,"T",28.437,4,25.452,25.624,45.225,91,17.997,59.608,"Class2",22.045
7.631,"L",65.171,40,38.121,56.383,15.304,73,66.895,66.937,"Class1",62.92
10.638,"I",66.115,37,35.898,72.863,12.481,75,69.458,45.395,"Class1",64.193
28.834,"X",65.085,74,54.513,67.922,3.893,77,66.782,41.716,"Class1",66.461
35.968,"A",77.475,13,28.785,31.799,29.394,86,NA,78.297,"Class2",17.916
31.725,"A",31.313,14,19.828,26.014,40.331,89,16.658,77.633,"Class2",18.858
19.163,"D",65.515,79,45.605,49.905,10.766,75,68.843,34.885,"Class1",58.622
64.648,"C",94.539,59,62.988,62.559,32.887,5,59.127,80.086,"Class3",42.147
66.514,"Z",94.366,62,46.216,5.119,32.374,18,63.398,69.57,"Class3",40.975
76.4,"I",93.162,89,76.247,16.767,31.59,23,57.462,51.099,"Class3",40.119
70.27,"T",89.29,79,65.635,70.04,31.845,NA,57.127,38.669,"Class3",41.726
73.15,"Z",94.411,84,45.537,37.096,30.521,3,62.898,40.649,"Class3",41.192
67.761,"T",92.885,95,69.373,48.481,31.107,13,59.64,88.147,"Class3",38.422
24.376,"W",22.449,3,30.473,25.684,23.043,89,23.815,56.222,"Class2",13.596
13.543,"G",65.604,34,60.916,50.041,20.454,74,NA,47.333,"Class1",67.759
89.612,"S",92.511,78,74.539,65.824,29.078,15,59.786,96.444,"Class3",40.186
67.41,"T",87.656,59,55.785,56.258,33.82,6,59.708,40.768,"Class3",39.433
9.738,"X",65.865,73,41.408,63.342,12.289,75,65.828,74.435,"Class1",70.768
73.075,"Z",95.256,80,66,61.073,31.64,28,58.734,75.39,"Class3",43.579
23.697,"A",28.046,14,20.94,24.251,52.252,90,11.345,44.861,"Class2",20.141
7.622,"G",65.462,67,41.895,42.611,19.347,74,67.634,67.86,"Class1",62.432
19.709,"I",65.556,45,56.919,47.892,10.073,77,70.443,50.495,"Class1",69.114
86.271,"C",94.03,81,69.112,40.607,33.74,NA,59.128,22.437,"Class3",41.883
22.478,"W",41.046,6,21.283,28.024,57.102,89,29.174,84.239,"Class2",17.403
21.092,"D",65.789,80,54.615,51.337,12.038,77,69.454,48.93,"Class1",64.802
17.096,"I",65.499,51,-7.257,42.995,13.581,NA,66.682,67.237,"Class1",73.393
74.654,"Z",91.623,93,67.342,37.107,30.748,16,NA,45.885,"Class3",38.294
19.471,"I",65.038,76,31.946,66.399,7.883,74,70.394,65.317,"Class1",71.51
82.414,"T",89.165,92,73.409,76.714,31.91,42,62.599,71.691,"Class3",40.478
17.32,"G",65.531,39,15.546,46.702,20.091,NA,67.366,42.771,"Class1",70.104
35.989,"A",16.528,8,14.262,39.283,35.51,86,29.024,82.303,"Class2",28.837
23.164,"V",36.033,7,18.678,23.608,57.835,86,21.117,49.636,"Class2",15.568
24.136,"W",8.953,12,29.121,30.851,44.064,91,18.772,63.554,"Class2",16.534
22.58,"K",66.455,10,28.837,20.085,26.698,89,24.999,67.685,"Class2",18.465
6.701,"D",66.015,79,57.584,45.112,6.876,74,68.324,49.069,"Class1",66.294
90.87,"S",91.897,61,76.299,89.693,29.609,10,60.993,71.26,"Class3",43.484
33.209,"W",29.514,5,11.479,24.41,34.316,88,33.865,54.556,"Class2",13.629
62.64,"Z",85.086,79,62.494,30.078,29.701,35,62.701,73.683,"Class3",41.223
9.295,"G",65.608,68,14.741,47.859,8.084,77,NA,73.914,"Class1",66.097
69.324,"T",88.401,57,55.181,42.806,32.732,14,61.259,47.657,"Class3",35.117
27.625,"A",23.117,10,23.713,23.642,23.101,87,28.428,82.227,"Class2",20.668
9.237,"G",65.525,82,35.973,31.474,20.109,76,67.31,64.984,"Class1",66.593
28.685,"I",65.581,86,77.931,51.477,11.847,75,65.814,49.798,"Class1",68.879
32.294,"T",29.057,8,30.249,34.67,29.466,85,13.028,55.221,"Class2",18.79
77.658,"S",91.946,78,66.605,74.371,31.407,29,59.04,89.1,"Class3",36.179
15.398,"L",65.383,55,51.198,62.347,6.565,72,66.028,74.569,"Class1",67.419
24.733,"L",66.092,75,10.658,64.704,16.3,72,66.001,70.088,"Class1",60.582
21.6,"L",65.4,35,8.189,42.69,9.029,72,69.938,43.143,"Class1",70.456
16.524,"G",65.517,65,43.959,54.824,15.599,73,69.238,64.357,"Class1",62.252
66.308,"S",94.473,98,63.118,73.471,32.564,24,57.372,33.883,"Class3",46.878
10.819,"G",65.075,35,23.103,46.694,6.811,76,65.443,45.285,"Class1",67.884
62.417,"T",90.757,78,55.173,37.632,32.542,33,61.591,60.997,"Class3",39.66
81.798,"S",87.201,56,61.252,44.041,30.219,0,63.427,87.642,"Class3",44.311
31.937,"K",20.559,3,34.035,14.613,25.24,86,31.578,81.244,"Class2",18.265
92.495,"Z",87.876,96,53.825,52.204,31.769,30,58.911,89.599,"Class3",40.791
26.303,"L",65.51,47,46.723,66.682,15.464,76,70.141,68.832,"Class1",66.557
32.142,"T",64.319,8,13.434,15.641,41.678,86,21.707,81.161,"Class2",15.669
25.92,"W",27.859,13,23.832,26.483,23.827,88,10.126,71.342,"Class2",14.416
9.152,"L",65.658,66,14.971,66.154,7.327,72,69.973,63.839,"Class1",54.091
79.066,"Z",92.65,79,59.574,47.363,30.626,36,63.112,39.383,"Class3",38.161
69.194,"S",91.59,63,72.141,58.618,32.891,23,59.782,27.221,"Class3",45.902
26.773,"D",65.582,51,49.872,49.246,20.41,75,69.099,42.817,"Class1",66.815
28.656,"K",20.52,7,8.566,28.983,45.501,88,25.785,51.984,"Class2",18.593
26.687,"L",65.555,34,54.487,52.783,15.549,76,67.928,63.46,"Class1",66.766
62.668,"T",90.887,69,53.237,50.634,29.272,27,57.435,57.684,"Class3",40.234
26.864,"A",30.265,10,18.94,33.942,55.35,86,27.396,71.841,"Class2",8.555
35.504,"A",33.339,9,0.349,33.466,58.036,NA,20.975,54.047,"Class2",17.481
85.276,"C",88.921,84,53.922,25.388,31.383,9,58.726,21.178,"Class3",39.07
10.384,"L",65.825,72,68.26,31.011,17.529,75,67.163,33.787,"Class1",67.453
28.262,"L",65.266,61,40.667,39.47,8.773,74,70.596,49.979,"Class1",65.952
27.892,"T",33.17,9,27.356,21.123,33.768,90,NA,59.363,"Class2",21.712
91.728,"C",86.653,59,70.3,77.489,29.616,22,60.084,42.918,"Class3",40.491
61.621,"I",87.228,84,70.22,45.499,29.613,NA,58.279,59.917,"Class3",38.691
31.596,"K",6.708,10,22.928,14.837,32.947,89,19.056,79.55,"Class2",21.67
77.749,"T",83.337,85,66.355,58.943,31.827,41,58.93,27.633,"Class3",40.381
86.458,"Z",90.524,76,42.94,82.237,32.576,31,59.387,69.101,"Class3",41.057
29.506,"I",65.315,79,37.752,61.687,8.612,75,67.824,67.949,"Class1",65.226
14.091,"D",64.73,85,40.445,30.414,9.639,75,68.269,55.813,"Class1",65.54
28.539,"W",30.033,11,27.314,28.697,56.264,86,28.343,78.448,"Class2",14.003
30.04,"D",65.355,86,2.839,47.323,9.872,77,65.327,50.85,"Class1",64.906
9.301,"I",65.813,49,41.327,53.407,19.035,72,66.736,64.16,"Class1",67.421
22.232,"T",18.624,9,15.359,23.052,56.449,88,31.899,50.396,"Class2",32.887
6.64,"L",66.158,64,21.232,66.469,8.074,75,65.856,68.479,"Class1",67.81
29.968,"L",65.839,46,4.268,22.151,3.384,72,65.215,50.768,"Class1",72.873
60.505,"C",93.553,78,67.037,25.631,31.42,3,60.4,62.052,"Class3",38.614
18.318,"X",65.373,44,43.488,67.275,9.317,73,67.065,60.079,"Class1",65.644
26.711,"X",65.355,45,82.84,54.767,17.139,74,69.958,72.117,"Class1",69.414
71.526,"S",92.395,95,76.249,13.073,31.395,32,63.344,89.509,"Class3",40.133
86.27,"I",96.657,73,53.798,51.394,31.779,30,58.091,53.795,"Class3",39.1
23.665,"X",65.673,35,38.844,62.618,5.768,73,66.579,76.246,"Class1",61.631
21.931,"W",21.098,10,26.984,31.182,41.392,91,20.247,68.609,"Class2",14.654
12.903,"D",65.809,50,38.305,43.812,7.338,73,68.055,61.726,"Class1",63.183
59.954,"Z",86.964,65,54.331,55.458,33.691,23,57.209,19.591,"Class3",42.458
64.664,"C",89.425,89,59.847,45.506,30.518,46,61.029,80.399,"Class3",32.921
14.893,"I",65.313,48,22.086,47.369,12.611,73,67.981,39.948,"Class1",67.882
92.468,"I",95.033,69,58.346,61.147,30.535,0,57.148,88.844,"Class3",38.274
22.189,"L",65.593,74,20.277,52.712,7.3,77,68.155,60.658,"Class1",69.264
66.537,"Z",83.075,94,68.525,67.617,31.36,9,60.413,63.762,"Class3",36.165
24.716,"V",24.83,8,13.88,17.483,29.149,84,31.936,58.822,"Class2",18.382
82.857,"C",92.905,80,75.487,43.406,31.298,35,59.044,24.254,"Class3",40.924
63.384,"I",91.638,72,50.188,59.839,31.657,17,NA,56.504,"Class3",40.406
92.296,"Z",85.817,71,64.726,44.6,30.475,9,57.452,66.921,"Class3",38.691
30.853,"V",24.321,11,22.543,22.086,30.468,87,29.859,62.17,"Class2",29.563
92.135,"C",92.415,68,58.526,51.522,33.699,24,61.064,95.735,"Class3",35.735
10.174,"D",65.876,67,91.489,71.458,4.495,75,66.594,59.771,"Class1",70.736
6.438,"G",65.46,86,42.104,46.392,7.157,74,69.292,74.663,"Class1",64.086
35.154,"T",30.703,8,18.86,29.521,30.012,84,27.42,82.627,"Class2",22.64
25.063,"W",38.517,4,32.656,24.792,55.38,87,27.62,59.169,"Class2",25.202
14.093,"L",65.597,85,12.682,49.999,17.739,75,69.313,64.959,"Class1",65.924
33.515,"A",27.969,3,20.743,20.216,57.608,88,31.359,81.857,"Class2",17.705
30.482,"I",65.787,83,40.11,72.102,8.042,72,70.587,69.314,"Class1",69.008
35.01,"A",55.698,13,29.236,28.479,34.658,86,17.309,75.933,"Class2",16.807
25.207,"K",45.05,10,31.681,34.736,24.543,86,33.496,44.288,"Class2",22.359
82.804,"S",91.674,61,62.901,68.24,33.299,27,62.181,28.498,"Class3",41.875
23.222,"D",66.168,73,49.86,48.524,10.184,74,68.285,66.811,"Class1",62.323
9.487,"D",65.528,45,60.422,58.276,9.63,74,NA,64.447,"Class1",69.029
28.4,"V",38.406,10,19.111,32.618,36.966,87,11.28,45.814,"Class2",18.091
25.241,"T",23.776,9,11.487,18.849,36.752,91,26.768,79.225,"Class2",15.601
36.175,"W",14.295,7,25.478,28.811,28.232,88,18.721,47.266,"Class2",24.762
18.927,"D",65.077,45,59.479,38.019,18.498,75,68.18,37.051,"Class1",65.272
28.827,"L",65.245,36,30.344,22.688,12.191,76,65.666,37.761,"Class1",60.995
22.108,"G",65.402,81,65.983,34.784,17.425,NA,65.564,59.942,"Class1",64.936
27.832,"V",39.635,3,19.467,26.258,26.452,86,19.812,57.865,"Class2",23.392
10.402,"G",65.712,62,38.686,50.547,3.37,74,NA,41.226,"Class1",66.683
23.071,"W",33.221,5,21.041,27.195,54.774,88,30.169,53.614,"Class2",11.68
35.615,"T",35.223,10,16.185,27.938,27.72,NA,17.304,86.365,"Class2",14.771
60.352,"T",87.4,81,75.108,23.398,30.822,40,63.454,63.664,"Class3",42.462
36.981,"W",21.061,3,19.101,27.042,49.598,88,11.805,56.414,"Class2",22.19
16.367,"X",65.042,33,74.598,42.458,11.645,75,68.314,71.029,"Class1",61.075
31.069,"K",31.468,14,5.414,29.197,45.131,84,26.567,85.382,"Class2",7.586
9.824,"I",64.92,50,34.947,51.646,16.323,76,NA,61.56,"Class1",65.868
24.631,"D",65.394,33,28.522,48.458,3.527,77,65.209,54.037,"Class1",68.701
9.303,"D",64.933,80,72.697,41.927,22.066,77,65.752,66.03,"Class1",65.587
29.116,"L",65.307,44,13.926,60.961,4.636,72,68.295,61.571,"Class1",61.676
83.54,"C",85.972,85,60.088,-5.232,32.883,4,58.157,43.113,"Class3",34.475
20.723,"D",65.71,65,58.931,26.033,15.257,76,70.83,75.883,"Class1",75.765
79.26,"Z",88.867,96,75.537,32.436,32.236,NA,60.256,94.887,"Class3",43.724
81.513,"Z",94.393,74,63.102,62.476,29.083,NA,61.426,69.937,"Class3",37.611
15.109,"X",64.923,40,33.922,67.856,17.829,75,70.038,57.658,"Class1",64.898
64.633,"S",90.646,92,56.224,75.386,30.096,15,60.745,7.069,"Class3",38.358
15.3,"D",65.349,72,33.52,57.486,6.735,75,67.543,40.396,"Class1",69.162
34.804,"T",24.366,6,24.849,25.681,51.725,85,13.546,52.014,"Class2",18.674
31.147,"V",31.878,8,23.863,21.164,41.053,88,28.181,85.342,"Class2",16.054
87.39,"C",96.505,62,49.141,45.605,32.667,23,63.723,41.415,"Class3",36.837
86.757,"S",92.785,64,65.758,81.003,31.403,3,59.936,72.397,"Class3",39.101
32.949,"W",28.458,4,27.177,23.788,37.722,86,27.459,75.438,"Class2",6.816
12.472,"X",65.409,81,63.111,50.806,4.927,75,70.838,54.646,"Class1",68.807
62.389,"C",89.971,75,67.752,46.682,29.091,40,60.529,75.111,"Class3",41.134
30.988,"W",31.255,14,25.501,32.415,23.873,91,13.231,56.383,"Class2",25.844
79.426,"C",93.969,68,48.728,64.295,29.776,34,62.71,8.675,"Class3",40.416
36.57,"V",21.74,3,12.742,32.244,36.545,89,15.313,45.641,"Class2",9.85
72.572,"S",92.369,78,71.984,70.402,31.598,NA,63.443,85.34,"Class3",39.411
26.877,"W",28.221,9,21.643,22.979,49.953,87,11.183,89.159,"Class2",19.255
71.411,"I",93.206,69,63.09,47.946,30.192,46,63.928,78.921,"Class3",37.795
83.44,"T",92.341,97,67.763,80.592,30.438,12,60.001,75.957,"Class3",38.694
93.303,"C",94.729,56,55.059,13.147,29.029,42,59.881,74.883,"Class3",38.527
70.546,"Z",85.03,78,66.903,25.132,33.818,39,60.936,44.339,"Class3",38.061
72.15,"T",93.461,64,66.896,91.975,32.603,30,62.955,50.26,"Class3",39.697
22.816,"X",65.557,70,48.033,53.16,17.87,75,66.965,66.558,"Class1",69.03
76.133,"C",91.961,75,68.918,82.092,29.155,42,NA,44.998,"Class3",38.702
26.902,"X",65.203,74,53.565,44.635,21.834,73,69.802,68.193,"Class1",64.397
25.816,"T",45.163,4,8.548,31.35,46.818,90,21.993,86.889,"Class2",28.104
65.286,"Z",94.092,56,62.239,89.539,31.151,45,60.185,62.756,"Class3",38.312
62.422,"T",81.949,71,61.512,64.336,32.1,16,60.53,6.481,"Class3",36.855
29.67,"D",65.685,59,17.325,52.248,11.353,76,68.506,40.704,"Class1",66.235
29.768,"D",65.942,45,59.587,51.674,3.745,76,69.27,40.386,"Class1",62.05
30.55,"V",40.231,7,27.212,22.143,28.555,91,33.163,68.682,"Class2",23.142
28.323,"K",24.032,4,28.953,27.786,27.628,NA,11.137,73.638,"Class2",15.562
30.796,"T",49.092,5,21.564,26.41,27.568,91,11.943,55.518,"Class2",12.908
27.229,"A",33.735,13,18.783,25.006,57.633,89,33.529,58.505,"Class2",18.613
36.31,"V",52.986,5,18.47,23.819,36.93,NA,11.614,78.297,"Class2",12.739
25.782,"A",36.02,8,23.462,25.617,56.653,87,NA,42.833,"Class2",17.932
21.58,"A",-3.871,13,19.031,21.718,48.225,89,18.48,66.304,"Class2",27.838
23.78,"V",33.672,9,23.731,31.699,31.667,91,27.079,89.181,"Class2",24.513
62.607,"T",88.214,64,66.245,23.378,30.331,45,60.743,71.614,"Class3",37.003
32.365,"A",42.576,12,17.639,15.447,50.511,89,NA,81.03,"Class2",15.959
16.142,"X",65.702,47,50.913,79.531,4.789,76,70.085,56.952,"Class1",69.309
11.491,"L",65.35,45,21.687,79.315,6.435,73,69.26,73.599,"Class1",67.061
28.293,"T",34.765,12,34.161,26.392,49.332,86,13.847,61.208,"Class2",14.792
34.212,"T",34.361,8,15.82,30.578,25.15,86,31.212,82.735,"Class2",22.957
31.821,"K",33.479,3,19.871,29.768,45.338,90,30.315,77.204,"Class2",18.711
21.56,"K",27.545,8,26.356,26.602,47.842,91,21.437,51.058,"Class2",23.975
61.591,"I",86.684,70,51.379,21.952,32.25,36,60.716,95.471,"Class3",38.864
36.644,"K",35.708,10,22.31,23.747,27.138,88,33.793,66.192,"Class2",14.014
31.574,"K",36.286,6,7.847,25.992,41.807,89,27.559,59.755,"Class2",4.588
74.308,"I",92.617,69,49.876,53.58,29.573,7,57.646,81.306,"Class3",39.938
16.676,"L",65.578,81,59.131,38.931,18.857,74,65.163,44.492,"Class1",67.688
28.983,"G",66.082,41,40.159,52.685,10.604,73,70.214,69.852,"Class1",63.291
29.118,"K",25.628,7,17.936,29.11,49.876,91,19.101,88.951,"Class2",16.517
9.582,"G",65.899,36,61.965,40.929,12.255,77,65.156,57.449,"Class1",64.589
8.672,"I",65.495,47,47.309,41.932,17.628,72,65.464,46.467,"Class1",64.286
77.638,"T",94.185,82,55.932,50.147,29.709,13,59.803,9.754,"Class3",37.266
23.489,"K",40.708,5,10.947,25.605,53.072,88,33.974,82.424,"Class2",0.315
22.423,"L",65.659,45,27.884,36.296,11.925,75,65.009,34.843,"Class1",70.623
32.132,"A",31.42,9,19.611,24.927,55.168,91,27.105,75.81,"Class2",11.534
82.74,"T",96.273,69,56.36,86.55,30.619,33,60.858,92.211,"Class3",38.676
8.376,"L",65.126,38,74.816,69.205,10.076,74,66.805,66.255,"Class1",68.772
23.969,"T",42.772,10,29.756,33.701,32.19,84,NA,62.044,"Class2",13.502
36.898,"V",13.69,11,26.623,31.155,45.397,89,17.696,87.047,"Class2",24.38
82.291,"S",83.673,62,59.456,74.264,29.356,10,60.805,58.21,"Class3",36.695
17.282,"G",65.555,33,68.605,66.451,11.916,77,69.874,75.088,"Class1",67.778
65.989,"T",92.452,67,63.181,80.027,31.229,23,62.825,36.585,"Class3",41.997
67.928,"C",90.948,63,59.491,79.221,30.521,38,61.868,89.068,"Class3",41.899
32.251,"W",52.777,4,17.596,22.693,36.503,85,27.341,86.511,"Class2",15.747
33.493,"V",66.908,6,19.461,32.662,23.964,90,21.821,65.182,"Class2",5.273
61.4,"S",89.545,76,60.359,94.602,31.663,29,60.931,76.893,"Class3",36.986
28.658,"X",64.902,78,77.993,33.995,9.92,72,67.712,64.649,"Class1",61.302
32.987,"A",37.728,10,20.153,35.459,30.847,85,32.253,87.863,"Class2",15.989
79.092,"I",92.128,83,62.391,57.926,32.701,30,58.161,67.5,"Class3",44.03
78.298,"I",87.927,79,47.83,40.753,32.891,6,58.634,41.436,"Class3",38.796
22.772,"G",65.703,68,29.748,63.28,22.983,NA,68.179,45.646,"Class1",66.049
25.837,"W",15.411,12,24.981,19.868,47.315,84,11.938,83.695,"Class2",26.854
29.622,"D",65.535,34,37.653,56.259,14.951,73,70.948,43.733,"Class1",69.14
64.948,"I",91.93,67,56.595,88.883,29.77,3,58.21,14.222,"Class3",37.595
7.529,"L",64.916,65,7.604,56.707,5.233,75,69.026,49.529,"Class1",62.741
71.436,"C",91.634,83,61.525,26.527,30.843,43,58.813,92.096,"Class3",40.855
88.413,"C",87.422,93,60.387,44.954,32.281,15,61.211,41.223,"Class3",37.551
87.172,"C",89.81,70,76.501,59.699,33.048,3,62.323,23.161,"Class3",40.366
70.142,"I",92.646,82,63.967,26.879,33.947,36,58.18,18.165,"Class3",37.392
13.483,"D",65.536,73,13.419,65.828,3.556,NA,69.976,68.247,"Class1",66.573
20.044,"L",65.434,75,64.32,50.926,3.372,72,69.348,72.192,"Class1",64.024
21.258,"V",40.411,12,16.545,26.941,44.266,84,9.312,89.885,"Class2",10.738
24.789,"I",65.513,37,29.876,62.08,12.607,75,68.16,41.069,"Class1",63.541
78.527,"Z",88.779,93,63.23,53.65,29.533,21,63.018,37.599,"Class3",37.924
88.142,"Z",92.794,64,51.739,32.132,33.936,43,59.014,69.256,"Class3",36.159
32.173,"V",19.104,12,21.236,29.329,34.138,86,33.944,44.335,"Class2",22.854
14.059,"L",65.528,83,14.63,61.619,16.878,72,66.661,39.933,"Class1",63.673
7.008,"I",65.739,74,61.592,65.551,4.974,75,68.331,74.987,"Class1",65.884
28.277,"A",68.51,11,10.671,30.668,45.888,91,17.598,51.922,"Class2",16.298
22.375,"X",65.134,67,34.006,63.972,4.123,75,66.157,55.224,"Class1",69.652
92.382,"Z",90.763,75,55.355,83.132,31.735,38,58.663,45.006,"Class3",39.814
27.923,"V",36.189,9,13.629,27.149,29.424,91,18.022,55.952,"Class2",14.569
13.868,"D",65.647,63,15.957,33.369,8.436,77,70.098,62.416,"Class1",62.263
21.989,"K",26.748,7,28.816,27.115,46.719,87,21.409,74.852,"Class2",26.923
31.23,"K",30.896,12,14.972,22.593,31.776,86,10.584,82.201,"Class2",12.562
10.606,"X",65.403,60,58.958,64.737,3.944,73,66.053,46.448,"Class1",61.629
26.663,"G",65.213,71,28.335,69.839,21.043,76,65.976,56.812,"Class1",68.444
85.223,"Z",92.272,66,56.897,50.067,31.612,3,NA,15.319,"Class3",42.652
27.823,"K",35.21,6,24.739,26.396,29.467,87,30.627,45.831,"Class2",9.983
24.381,"X",64.878,55,22.577,64.923,10.145,77,67.062,36.96,"Class1",71.537
22.891,"T",19.419,11,32.125,23.706,49.388,91,12.134,82.518,"Class2",17.322
80.396,"T",93.256,62,53.904,78.651,29.827,8,62.96,93.226,"Class3",41.772
28.842,"I",65.079,82,18.074,43.77,12.334,NA,69.038,53.638,"Class1",60.016
10.254,"I",65.577,68,38.286,33.42,16.493,77,67.996,48.992,"Class1",68.182
26.966,"V",33.375,8,19.019,23.76,51.323,87,28.939,81.774,"Class2",27.547
85.132,"C",98.706,55,68.588,23.631,32.597,45,60.299,50.6,"Class3",39.433
10.748,"D",65.315,48,20.613,65.662,9.84,76,70.995,74.382,"Class1",68.423
91.817,"T",91.995,71,63.3,65.848,30.703,46,58.603,91.624,"Class3",45.058
86.559,"S",91.663,96,57.23,67.784,33.371,6,60.816,94.496,"Class3",38.243
36.464,"A",29.711,8,28.062,20.498,55.568,87,28.994,63.332,"Class2",11.602
20.097,"I",65.565,51,41.611,52.372,21.797,77,66.587,53.63,"Class1",65.444
26.401,"G",65.534,80,92.535,56.147,14.983,75,70.377,48.164,"Class1",64.862
36.753,"W",33.462,5,4.696,22.433,34.412,90,31.132,52.992,"Class2",17.029
14.405,"G",65.419,71,47.851,51.729,13.749,72,69.391,63.503,"Class1",63.811
26.377,"A",38.211,6,5.495,24.069,41.869,84,33.799,74.297,"Class2",21.149
78.024,"T",86.779,93,50.559,82.365,33.989,33,57.928,44.811,"Class3",40.776
27.663,"V",40.245,13,27.729,28.115,47.981,84,29.645,73.629,"Class2",22.802
30.457,"V",61.655,9,19.829,31.94,38.565,85,23.778,44.471,"Class2",17.224
36.747,"K",11.508,6,25.411,26.256,49.857,88,9.212,40.076,"Class2",22.588
28.18,"A",25.442,12,19.215,30.65,43.146,84,33.194,71.416,"Class2",13.363
90.371,"I",84.034,90,58.336,65.432,29.772,20,62.181,40.153,"Class3",43.261
27.003,"W",29.183,11,17.135,25.007,40.687,86,26.714,50.991,"Class2",15.153
7.197,"I",64.977,46,22.322,50.246,16.332,72,67.043,46.096,"Class1",64.668
80.352,"T",96.393,57,63.402,51.017,32.394,33,63.039,82.2,"Class3",39.714
36.831,"T",25.618,5,26.134,23.802,38.863,85,NA,46.774,"Class2",9.675
80.259,"Z",83.969,90,55.329,88.947,29.896,7,57.237,20.121,"Class3",39.597
22.494,"T",43.469,13,18.091,25.084,30.336,87,26.945,62.054,"Class2",28.933
11.793,"D",64.825,81,19.162,69.247,8.899,75,69.342,62.76,"Class1",61.373
31.338,"A",29.478,4,18.372,22.594,58.229,89,23.472,82.68,"Class2",20.644
24.059,"I",64.614,86,55.629,51.291,12.251,74,70.193,77.86,"Class1",66.197
24.168,"L",65.628,43,8.888,50.047,5.746,77,69.122,51.258,"Class1",65.687
82.089,"T",91.416,60,65.646,94.729,32.111,25,63.838,34.412,"Class3",45.873
24.699,"D",65.217,66,55.007,40.253,12.321,77,68.154,33.335,"Class1",67.526
31.133,"V",27.721,3,17.148,27.983,28.416,88,15.185,45.945,"Class2",12.368
33.899,"W",48.747,3,15.746,17.409,48.649,86,28.125,60.076,"Class2",11.259
81.048,"I",89.398,97,60.403,51.61,32.374,39,57.444,8.223,"Class3",42.713
35.157,"K",28.115,14,25.462,25.551,55.333,86,15.652,57.614,"Class2",9.12
59.85,"T",87.614,65,61.371,105.406,29.465,17,60.502,73.207,"Class3",38.644
23.943,"T",43.806,10,10.853,26.814,55.802,85,9.072,67.044,"Class2",4.488
23.302,"V",33.758,3,23.551,32.351,40.474,88,20.718,74.237,"Class2",15.404
33.128,"T",56.5,9,35.208,32.173,30.758,91,33.506,51.967,"Class2",10.608
30.733,"T",37.322,4,29.379,25.929,54.845,89,31.663,43.875,"Class2",16.164
25.612,"W",13.71,9,22.334,22.659,27.971,88,23.139,48.127,"Class2",15.165
33.625,"K",39.969,6,7.528,28.312,43.589,87,NA,83.005,"Class2",12.851
61.329,"S",90.34,63,68.528,17.159,32.922,14,60.326,40.689,"Class3",42.566
29.5,"T",22.766,7,21.377,13.837,48.561,89,16.4,48.662,"Class2",10.371
85.041,"Z",94.175,92,67.168,48.329,30.345,30,61.077,23.619,"Class3",44.453
15.394,"I",65.712,72,37.987,46.386,6.923,75,NA,40.665,"Class1",67.729
30.948,"W",24.497,13,16.266,24.207,23.192,87,19.45,41.992,"Class2",18.528
90.342,"S",96.795,95,53.931,44.999,31.847,11,59.779,76.75,"Class3",41.417
36.883,"A",19.687,3,27.505,22.137,43.331,86,11.138,63.496,"Class2",18.748
6.571,"D",65.018,70,54.644,57.829,20.215,76,69.4,48.235,"Class1",69.995
21.578,"G",65.909,72,53.396,52.75,5.884,75,70.198,75.563,"Class1",65.835
