"DUW1","BSO2","YVC3","ATJ4","QCL5","Output24","IWX6","NQY7","CDB8","SOY9","AOF10","EXH11"
10.285,29.879,35.35,46.547,96,"Class4",71.844,75.811,43.632,73,"W",73.533
10.991,36.537,35.385,74.214,78,"Class4",66.447,53.69,50.812,82,"D",53.278
10.116,29.607,35.817,26.414,84,"Class4",63.254,106.238,52.416,65,"W",51.185
34.472,70.925,NA,41.919,79,"Class2",20.947,36.851,38.03,88,"Z",73.293
56.746,81.683,27.992,38.96,23,"Class1",15.47,82.845,8.401,7,"A",53.14
9.396,33.183,35.305,53.04,80,"Class4",77.614,72.857,9.618,75,"W",66.765
78.692,85.614,41.835,12.033,35,"Class3",74.063,67.063,31.139,77,"G",77.206
85.734,83.48,41.564,19.328,31,"Class3",66.886,93.08,20.724,86,"W",48.183
38.532,72.449,76.305,64.427,80,"Class2",24.168,24.4,40.587,86,"K",75.007
55.923,41.311,73.417,27.063,51,"Class1",12.028,66.585,6.322,9,"H",33.048
44.592,71.556,78.596,62.645,80,"Class2",34.751,63.578,7.955,86,"K",67.495
36.789,65.468,69.992,58.075,79,"Class2",27.555,20.621,37.985,84,"M",70.812
9.756,35.345,36.5,75.545,19,"Class4",60.271,64.587,71.917,71,"B",14.64
55.507,44.124,21.397,37.583,55,"Class1",13.722,82.099,8.722,34,"H",79.289
56.345,27.275,99.398,28.609,53,"Class1",14.76,51.924,7.628,35,"U",47.146
NA,49.202,39.952,25.986,42,"Class1",12.861,37.335,6.442,9,"N",43.511
NA,61.666,67.267,65.859,80,"Class2",26.502,62.471,31.435,83,"K",63.213
77.233,68.107,78.469,48.58,80,"Class2",14.071,72.689,26.088,90,"M",68.134
53.023,35.902,46.084,35.965,44,"Class1",13.451,30.004,8.316,28,"U",14.521
48.285,70.361,75.174,57.117,80,"Class2",26.592,87.006,16.68,89,"Z",70.342
46.197,47.146,18.895,25.291,35,"Class1",13.992,115.952,7.532,5,"W",98.036
85.615,85.511,42.083,29.18,45,"Class3",83.139,69.186,43.965,98,"G",67.007
10.175,34.795,36.939,29.648,43,"Class4",85.603,54.403,21.398,86,"D",49.505
80.555,58.165,65.344,24.245,79,"Class2",20.81,129.489,20.289,80,"Z",75.273
9.106,36.193,36.055,59.317,16,"Class4",88.173,100.062,40.144,83,"H",32.398
51.242,61.486,70.069,26.837,80,"Class2",17.133,59.978,16.424,89,"Z",67.034
9.429,24.778,36.183,52.212,73,"Class4",71.006,75.722,66.35,77,"B",93.621
51.962,65.606,72.805,41.749,80,"Class2",15.308,48.05,42.037,87,"M",70.01
45.639,59.864,67.813,60.193,80,"Class2",33.531,71.555,31.17,90,"Z",72.396
74.309,76.807,41.399,18.928,44,"Class3",78.194,75.888,17.735,99,"R",21.536
71.12,63.898,81.38,49.753,79,"Class2",30.203,61.284,20.858,87,"O",71.826
76.46,76.499,41.703,20.857,48,"Class3",43.735,77.84,47.235,86,"R",76.235
72.061,79.562,41.627,21.548,44,"Class3",73.521,86.94,64.394,94,"W",68.528
82.865,66.946,73.874,44.404,79,"Class2",26.765,52.473,15.482,81,"K",69.602
59.38,18.75,73.03,26.392,15,"Class1",12.161,54.443,7.007,25,"U",63.65
74.388,87.692,40.947,26.871,29,"Class3",65.605,86.376,38.14,95,"G",49.039
10.602,32.315,34.863,64.29,87,"Class4",61.587,58.987,42.589,82,"K",35.42
83.58,90.489,41.411,24.895,34,"Class3",55.285,79.43,44.685,100,"Y",65.142
71.774,92.081,40.755,14.88,47,"Class3",61.599,77.632,79.29,82,"R",74.664
77.248,65.237,74.97,50.08,79,"Class2",22.675,74.81,40.038,81,"J",74.437
82.936,84.932,41.082,32.085,39,"Class3",84.894,68.652,48.373,100,"H",64.554
57.771,27.344,73.521,38.904,18,"Class1",10.027,34.945,6.314,8,"A",37.796
51.207,70.016,87.819,22.349,6,"Class1",13.966,64.803,7.991,33,"U",87.06
9.039,29.522,36.922,67.158,52,"Class4",76.351,-23.999,18.864,85,"W",72.394
10.852,27.63,33.995,40.351,85,"Class4",63.992,21.332,62.263,73,"K",64.399
70.061,74.799,41.876,23.102,37,"Class3",54.669,86.742,91.434,97,"G",98.102
49.424,18.029,27.868,38.291,35,"Class1",10.829,32.086,6.633,30,"U",45.659
NA,34.15,37.698,78.425,39,"Class4",79.918,77.195,3.038,85,"D",66.33
60.365,61.882,2.452,29.865,45,"Class1",14.45,44.097,6.492,32,"N",51.819
10.855,31.789,37.038,22.04,47,"Class4",65.202,50.418,70.228,84,"K",90.04
58.261,37.712,135.024,32.114,18,"Class1",15.898,54.605,6.237,34,"N",65.179
9.096,28.767,36.175,65.545,35,"Class4",68.63,15.618,46.065,79,"H",83.303
10.107,27.943,37.907,31.17,45,"Class4",58.3,44.685,63.493,72,"B",59.193
72.968,79.082,41.402,36.142,40,"Class3",40.431,64.362,62.721,85,"H",69.611
85.445,87.697,41.253,22.421,27,"Class3",67.408,81.364,9.029,78,"G",55.823
69.524,59.013,72,41.322,79,"Class2",27.207,71.087,39.861,81,"M",76
57.447,29.754,5.953,21.195,49,"Class1",13.28,87.913,8.602,5,"A",58.596
60.212,50.081,80.281,35.854,9,"Class1",13.497,76.838,7.55,28,"H",14.095
8.228,34.705,34.959,78.659,60,"Class4",67.552,17.839,27.018,82,"D",54.779
79.747,87.187,41.778,21.873,37,"Class3",32.861,74.428,83.304,94,"H",69.256
65.838,63.395,68.8,34.559,80,"Class2",20.512,57.225,14.378,87,"O",77.611
63.703,64.747,77.129,22.428,79,"Class2",21.476,67.118,31.111,83,"Z",74.72
56.598,33.739,57.124,20.399,30,"Class1",14.966,63.67,8.752,4,"U",74.252
57.088,70.472,47.906,28.872,26,"Class1",14.527,94.649,7.151,8,"W",33.255
60.66,59.811,58.009,28.963,23,"Class1",16.767,44.174,6.501,4,"N",38.152
47.01,66.894,80.783,40.306,80,"Class2",15.046,88.102,15.372,88,"K",67.397
50.908,72.951,70.273,39.99,80,"Class2",17.888,53.873,30.78,86,"J",74.347
75.016,70.286,41.648,28.363,38,"Class3",69.655,57.212,29.025,83,"R",58.434
60.898,43.304,NA,23.085,5,"Class1",13.115,28.374,7.619,4,"W",93.506
64.393,56.973,66.61,32.224,80,"Class2",28.486,17.09,38.946,82,"M",77.551
79.653,85.783,NA,17.129,23,"Class3",60.229,75.862,8.707,97,"R",42.092
55.558,23.198,40.891,33.394,34,"Class1",11.278,61.728,7.716,22,"W",81.541
NA,27.98,34.777,17.484,63,"Class4",73.176,82.801,26.741,70,"B",82.569
75.084,66.485,77.761,36.981,79,"Class2",34.975,59.636,40.022,84,"Z",70.852
60.012,27.973,55.472,32.799,28,"Class1",10.892,62.801,8.689,35,"H",85.539
39.331,63.227,76.225,72.439,79,"Class2",16.406,37.906,31.108,86,"K",71.677
53.564,-2.32,15.816,29.773,19,"Class1",12.957,24.879,8.196,32,"W",40.732
46.659,81.444,55.688,33.848,17,"Class1",12.123,10.886,7.094,15,"N",33.379
76.722,83.647,40.996,26.992,33,"Class3",32.359,72.845,13.888,84,"Y",71.483
76.452,65.727,90.29,27.902,79,"Class2",14.106,109.56,22.242,88,"J",78.783
46.603,52.491,38.616,23.7,24,"Class1",14.444,20.707,8.348,24,"W",46.594
34.471,63.135,78.443,65.98,80,"Class2",17.651,42.674,15.818,84,"J",72.547
8.635,36.15,35.291,57.567,80,"Class4",87.472,38.347,45.508,69,"H",41.845
8.099,32.946,35.039,23.114,50,"Class4",64.889,13.432,32.612,73,"B",119.833
79.959,91.364,41.589,23.083,25,"Class3",63.72,93.605,14.585,88,"H",99.039
36.25,66.821,64.639,71.896,79,"Class2",31.299,60.448,23.308,80,"M",76.197
72.467,79.892,41.174,28.999,28,"Class3",67.015,81.707,46.447,94,"W",61.22
85.06,79.399,42.043,17.203,43,"Class3",89.445,74.062,73.958,82,"G",39.866
35.615,62.654,70.325,27.862,79,"Class2",28.744,22.721,7.209,83,"Z",63.609
72.945,90.202,41.068,33.08,49,"Class3",52.413,65.659,59.04,77,"R",21.976
10.289,33.013,34.97,90.329,20,"Class4",71.754,82.948,49.461,83,"D",95.902
8.266,30.132,35.377,14.554,43,"Class4",67.289,53.741,48.466,66,"D",49.466
38.517,60.108,75.914,65.448,79,"Class2",17.939,96.784,11.137,88,"Z",69.911
48.771,65.554,75.752,41.243,80,"Class2",29.273,65.581,20.736,84,"Z",58.619
59.631,63.144,NA,27.659,37,"Class1",14.135,10.301,8.424,32,"W",64.534
69.397,69.492,75.936,64.798,80,"Class2",27.502,88.439,8.853,83,"O",75.297
55.22,51.164,36.612,24.893,11,"Class1",12.128,50.962,8.051,8,"H",37.664
8.352,32.739,35.526,51.165,43,"Class4",66.418,82.863,60.524,75,"H",67.645
9.234,31.758,34.403,47.586,78,"Class4",68.613,59.965,41.699,84,"H",26.082
73.744,84.388,41.411,22.036,40,"Class3",84.02,101.312,69.704,99,"G",78.217
71.989,86.281,41.656,27.341,29,"Class3",56.009,92.705,60.734,79,"H",83.203
48.383,16.644,35.623,30.5,34,"Class1",10.957,43.122,6.581,17,"A",39.746
9.159,33.629,36.282,37.265,16,"Class4",88.533,29.749,14.63,76,"K",70.619
59.033,65.207,62.939,51.193,80,"Class2",20.541,77.377,41.973,84,"J",72.837
72.029,75.418,41.656,20.107,32,"Class3",60.84,52.122,72.959,82,"W",35.778
49.071,56.59,44.711,22.482,42,"Class1",16.288,50.931,6.396,36,"H",62.665
58.208,34.016,97.518,33.357,21,"Class1",15.229,48.912,6.599,17,"H",54.526
71.153,75.868,41.206,29.125,24,"Class3",43.607,85.202,42.364,89,"H",15.118
52.023,58.088,58.718,28.115,52,"Class1",16.993,45.641,7.681,6,"A",55.299
80.256,81.833,41.703,18.84,33,"Class3",87.07,93.871,21.179,91,"Y",52.919
46.174,26.468,41.22,26.91,15,"Class1",14.554,37.694,7.223,19,"W",31.914
69.418,77.443,NA,29.548,28,"Class3",49.188,85.087,8.97,80,"H",28.578
9.181,34.492,35.117,85.208,67,"Class4",65.971,29.727,20.009,82,"D",64.678
81.393,90.648,41.666,37.128,33,"Class3",73.915,85.137,62.902,90,"H",58.252
58.6,-0.503,13.258,23.103,7,"Class1",16.34,69.468,8.001,30,"W",-16.309
60.719,74.186,42.146,27.762,42,"Class1",10.201,-4.436,8.263,30,"W",36.966
82.007,87.612,41.015,26.571,43,"Class3",58.467,89.995,37.375,94,"R",75.399
9.42,32.024,35.101,91.576,88,"Class4",78.249,46.638,43.086,68,"D",37.965
77.003,74.828,41.499,20.44,36,"Class3",87.56,73.122,94.476,87,"R",44.486
9.822,30.724,35.274,88.315,62,"Class4",86.454,84.84,54.485,84,"K",50.317
8.401,29.76,35.051,22.293,18,"Class4",75.967,28.865,71.46,86,"B",54.637
75.376,88.629,41.621,29.904,23,"Class3",79.382,69.159,36.39,93,"Y",103.565
53.474,47.954,31.665,24.667,50,"Class1",10.055,28.021,6.687,4,"H",41.782
8.791,35.493,34.957,82.329,74,"Class4",69.078,115.142,43.497,82,"K",83.47
80.67,85.732,40.662,35.66,26,"Class3",79.124,43.121,87.846,94,"Y",69.289
54.053,61.539,110.972,26.585,44,"Class1",12.043,47.998,7.405,8,"U",44.283
9.21,35.722,34.117,42.43,68,"Class4",70.838,88.475,19.365,67,"B",56.216
77.853,70.193,74.706,50.138,80,"Class2",15.832,54.174,27.461,90,"M",68.421
55.414,-14.101,86.826,27.611,50,"Class1",11.691,84.689,6.577,31,"W",53.384
62.58,65.179,68.16,33.803,80,"Class2",27.434,49.728,26.271,84,"M",72.257
73.926,81.278,42.092,17.491,31,"Class3",40.151,86.471,73.426,77,"R",84.918
85.977,76.315,40.866,23.539,27,"Class3",88.551,68.599,13.385,84,"G",49.293
40.231,56.53,70.535,30.715,79,"Class2",21.473,73.651,6.439,86,"Z",66.814
NA,67,69.603,68.194,79,"Class2",17.944,58.621,14.5,86,"O",73.73
83.531,92.2,41.757,37.752,38,"Class3",49.634,84.281,19.95,92,"W",50.515
73.809,76.37,41.936,16.959,43,"Class3",48.038,85.646,43.268,87,"W",88.39
71.45,60.561,73.252,61.387,80,"Class2",14.902,57.934,17.17,91,"Z",68.788
51.274,76.34,75.203,25.905,79,"Class2",31.746,30.877,35.158,81,"K",76.561
73.11,82.003,41.398,20.013,29,"Class3",70.187,55.987,94.736,87,"Y",71.885
42.282,63.36,70.801,65.64,79,"Class2",22.71,20.462,41.742,82,"J",73.701
54.749,73.171,76.857,51.609,80,"Class2",21.394,49.978,14.562,88,"Z",72.542
8.259,28.66,35.715,21.919,64,"Class4",73.128,51.011,46.302,68,"H",84.225
59.239,67.824,75.022,22.783,79,"Class2",33.411,76.926,8.197,82,"K",69.714
60.271,77.844,39.614,21.232,42,"Class1",16.941,11.234,6.668,21,"W",67.412
55.177,46.125,45.916,29.463,55,"Class1",16.98,54.123,8.775,8,"A",52.773
46.59,45.607,57.743,34.881,16,"Class1",15.884,71.322,7.819,27,"H",29.515
10.057,35.328,36.989,48.712,74,"Class4",80.402,28.096,70.215,81,"K",76.969
59.804,5.375,10.293,31.434,12,"Class1",14.553,56.524,6.387,29,"A",41.772
85.197,76.143,41.342,32.99,31,"Class3",65.498,70.109,76.286,90,"G",55.109
51.869,44.872,122.524,37.661,17,"Class1",11.646,66.181,7.776,5,"A",17.099
81.73,81.277,42.623,28.699,33,"Class3",79.907,67.933,83.499,92,"W",40.983
10.67,27.719,35.37,61.434,67,"Class4",66.608,31.566,37.146,82,"W",48.956
49.52,27.954,-3.611,20.77,19,"Class1",16.423,60.943,7.864,16,"H",59.475
53.847,70.885,71.396,36.581,80,"Class2",15.536,84.574,17.95,83,"Z",64.836
46.227,83.917,44.705,21.769,12,"Class1",16.511,24.953,6.564,27,"A",56.666
75.1,75.473,41.661,36.467,23,"Class3",76.606,95.454,36.278,95,"W",67.12
8.581,32.556,37.765,45.24,78,"Class4",66.46,-15.132,4.802,79,"H",82.729
80.303,74.882,41.305,36.39,45,"Class3",59.467,57.249,49.09,94,"W",66.137
8.696,36.989,36.522,9.573,25,"Class4",59.361,42.708,65.327,79,"D",58.35
47.126,64.936,99.417,20.805,18,"Class1",16.937,39.474,8.415,4,"A",81.917
71.733,62.473,75.625,24.741,80,"Class2",27.752,10.48,7.645,86,"O",70.975
71.209,93.589,41.382,35.082,24,"Class3",86.731,79.855,47.862,98,"G",77.941
8.149,36.853,36.263,56.511,60,"Class4",82.856,83.347,36.937,85,"B",71.591
50.849,67.975,60.914,27.636,46,"Class1",11.776,43.763,6.696,4,"N",67.287
42.825,61.706,85.793,29.697,79,"Class2",26.843,23.85,30.543,84,"K",73.528
82.708,76.106,41.813,28.742,28,"Class3",64.66,71.639,9.361,78,"R",27.142
34.472,63.072,72.453,24.358,79,"Class2",20.5,46.427,9.362,83,"K",57.994
56.497,36.45,81.827,32.035,16,"Class1",11.839,31.166,8.303,31,"U",15.553
48.646,24.475,54.652,21.982,38,"Class1",13.236,103.105,7.184,8,"H",48.742
46.41,57.536,-41.898,28.311,38,"Class1",10.687,50.04,8.235,24,"N",54.636
56.691,21.02,71.123,27.989,49,"Class1",13.747,110.945,6.045,35,"N",63.048
83.824,73.25,41.426,22.079,32,"Class3",55.145,65.124,27.531,82,"Y",57.948
81.127,72.991,74.34,44.254,79,"Class2",24.237,43.695,20.855,84,"O",60.013
8.296,25.703,35.767,76.121,71,"Class4",75.995,-12.931,45.832,73,"K",110.398
46.507,62.719,75.953,66.426,80,"Class2",29.08,29.818,33.966,84,"M",58.824
57.83,66.663,76.323,44.64,79,"Class2",16.166,56.086,24.176,89,"Z",69.493
9.97,29.105,36.671,11.178,95,"Class4",84.102,44.058,73.509,69,"W",47.5
48.517,41.304,55.728,23.999,15,"Class1",15.373,62.319,8.324,31,"W",9.824
77.606,89.049,40.981,24.437,49,"Class3",48.368,86.611,22.173,98,"H",56.868
42.627,63.117,81.817,32.887,80,"Class2",21.422,36.202,14.561,81,"O",80.801
35.387,70.65,65.824,58.71,79,"Class2",17.752,44.663,8.251,89,"O",76.625
51.733,23.995,59.016,23.183,47,"Class1",13.663,37.442,6.116,29,"W",88.801
34.321,70.516,75.418,30.744,80,"Class2",32.361,55.496,14.011,86,"O",76.012
80.896,80.469,41.462,28.6,26,"Class3",86.134,87.63,20.337,100,"W",70.845
60.487,-3.44,9.259,33.725,29,"Class1",14.013,81.406,7.185,31,"U",40.153
51.381,73.857,44.27,28.471,30,"Class1",14.377,45.152,6.835,32,"A",44.015
71.177,73.892,NA,44.926,79,"Class2",27.923,92.945,33.049,81,"M",71.725
80.167,78.27,41.023,27.744,48,"Class3",52.072,70.789,40.399,83,"G",94.914
47.72,70.356,76.419,44.907,80,"Class2",22.894,68.149,8.923,81,"K",70.589
9.121,31.957,NA,95.224,26,"Class4",77.904,93.669,63.335,72,"D",64.013
48.248,67.039,66.231,59.496,80,"Class2",28.321,28.175,35.235,90,"Z",70.089
53.905,59.263,NA,21.382,47,"Class1",16.601,74.989,7.035,31,"W",27.143
9.859,31.676,34.425,19.181,76,"Class4",83.047,25.394,66.616,72,"D",64.873
83.244,85.428,41.23,25.241,41,"Class3",33.292,76.77,66.087,84,"Y",75.998
43.6,70.391,69.09,33.84,79,"Class2",29.535,57.379,42.323,90,"Z",72.058
NA,81.596,42.002,24.156,23,"Class3",62.995,59.898,83.045,82,"W",52.403
70.909,82.658,41.498,19.345,29,"Class3",78.798,55.126,33.322,94,"G",78.259
56.573,55.906,85.706,23.902,32,"Class1",15.99,37.324,6.139,10,"U",40.66
9.824,27.248,35.642,66.03,53,"Class4",72.978,94.073,64.687,67,"K",80.297
NA,29.109,35.874,8.778,69,"Class4",76.465,36.284,57.477,86,"K",71.389
9.345,31.567,34.188,63.617,50,"Class4",70.227,82.068,67.182,69,"H",37.952
58.158,68.104,30.999,25.617,25,"Class1",15.681,25.386,7.127,23,"U",23.996
59.033,41.768,101.721,30.363,55,"Class1",13.283,91.164,6.751,14,"H",56.612
57.025,48.631,54.216,32.053,34,"Class1",14.225,20.919,8.956,24,"W",27.346
69.366,64.914,73.019,37.214,79,"Class2",22.038,77.464,18.299,83,"M",75.707
10.322,33.157,36.952,33.809,27,"Class4",83.089,5.171,15.145,69,"D",47.677
76.832,85.212,41.252,31.84,39,"Class3",74.551,51.867,34.148,100,"G",31.616
83.91,80.655,40.805,36.992,28,"Class3",35.828,66.188,14.762,97,"G",55.097
10.195,33.137,36.763,16.825,34,"Class4",78.558,24.718,33.69,74,"B",64.782
43.273,68.109,68.221,43.496,79,"Class2",19.234,54.097,25.231,88,"Z",71.835
9.904,32.303,NA,86.956,37,"Class4",70.284,-1.376,48.072,65,"W",70.899
57.489,61.37,72.998,31.685,79,"Class2",32.158,91.741,18.943,88,"Z",75.458
79.215,68.317,78.674,30.261,80,"Class2",34.583,53.945,7.109,82,"K",70.577
84.024,86.819,41.46,23.166,32,"Class3",55.139,81.824,55.347,84,"R",95.639
78.446,67.965,66.518,41.671,80,"Class2",22.189,75.61,34.321,81,"K",71.208
38.482,67.072,72.946,57.287,80,"Class2",21.629,51.373,8.503,86,"K",61.933
51.286,69.587,19.903,20.643,55,"Class1",11.016,60.207,7.948,24,"U",66.05
8.451,26.412,35.381,46.011,27,"Class4",74.243,2.499,29.628,85,"W",58.024
80.369,74.21,69.837,47.529,80,"Class2",34.655,42.048,7.74,81,"K",75.628
NA,77.454,41.383,33.597,46,"Class3",46.026,67.528,11.128,78,"R",46.428
80.593,74.347,41.211,20.094,23,"Class3",82.593,60.233,52.344,92,"G",46.861
54.212,70.543,16.127,21.466,23,"Class1",12.512,58.563,6.96,27,"W",17.519
83.326,73.18,41.215,29.559,45,"Class3",34.415,58.417,55.408,94,"R",81.814
71.858,89.579,41.907,14.276,37,"Class3",32.622,67.978,66.96,100,"Y",73.812
84.603,71.416,41.179,32.731,49,"Class3",75.794,59.139,90.482,95,"W",110.227
49.211,57.716,2.412,30.408,40,"Class1",15.36,0.203,8.296,6,"H",44.612
76.945,85.597,41.352,20.563,37,"Class3",61.524,77.215,82.196,83,"Y",34.59
43.356,75.678,68.332,64.712,79,"Class2",28.061,37.121,41.79,85,"M",67.174
53.339,63.179,85.581,61.011,79,"Class2",28.794,68.753,28.541,86,"K",66.908
43.38,64.581,75.108,63.581,80,"Class2",33.694,69.261,14.052,87,"O",74.58
57.673,64.985,76.284,49.246,80,"Class2",15.128,49.093,20.335,84,"Z",70.28
NA,36.49,-10.359,22.091,58,"Class1",11.994,67.884,7.604,20,"U",20.908
73.018,81.946,NA,31.259,49,"Class3",75.591,74.676,90.472,91,"G",61.75
56.312,40.674,100.83,34.87,24,"Class1",15.848,39.038,8.787,26,"U",-1.228
59.26,16.332,67.368,32.784,20,"Class1",16.269,62.783,7.483,10,"H",45.818
58.615,47.21,NA,34.179,53,"Class1",15.351,17.014,6.505,36,"H",91.224
78.623,84.467,41.202,26.324,35,"Class3",85.892,73.528,34.719,90,"Y",52.153
69.232,79.535,41.487,17.999,50,"Class3",47.913,89.94,16.051,77,"Y",79.426
10.757,29.846,35.47,63.267,40,"Class4",64.277,38.995,45.424,68,"B",106.43
8.052,32.388,36.489,10.761,61,"Class4",66.197,56.123,32.966,83,"D",106.171
85.851,73.532,41.571,23.75,24,"Class3",51.841,84.728,32.546,88,"W",40.465
49.894,69.571,42.518,22.529,16,"Class1",16.846,36.31,8.943,23,"U",47.974
78.939,75.256,41.068,25.493,31,"Class3",40.275,94.619,39.556,85,"Y",53.795
85.292,76.521,41.617,23.79,40,"Class3",33.039,80.265,37.344,100,"H",88.428
51.316,62.616,69.318,67.062,79,"Class2",31.741,50.261,8.621,83,"M",69.583
81.36,84.833,41.679,29.456,25,"Class3",64.057,79.859,43.734,98,"Y",91.161
80.817,80.942,42.226,19.304,45,"Class3",51.051,85.077,57.424,86,"H",57.536
47.663,30.359,47.141,24.524,17,"Class1",11.236,32.401,7.663,16,"H",2.036
50.875,49.563,64.548,34.947,30,"Class1",16.853,58.147,7.129,14,"N",54.173
73.738,83.21,40.991,22.575,33,"Class3",42.807,75.327,27.493,92,"R",78.663
40.009,61.433,65.791,50.857,80,"Class2",27.859,34.137,24.135,82,"J",75.555
NA,29.969,36.597,36.201,64,"Class4",79.747,36.839,68.959,86,"W",109.889
NA,68.155,78.837,46.926,79,"Class2",28.795,57.618,22.652,80,"K",83.293
82.619,68.274,41.56,29.577,28,"Class3",72.471,81.626,33.289,92,"W",80.048
9.183,30.837,35.881,64.022,87,"Class4",86.705,36.259,29.031,85,"W",96.031
82.164,84.675,41.572,32.947,36,"Class3",39.113,78.371,62.227,77,"W",58.764
76.302,82.963,41.15,20.722,32,"Class3",60.482,87.896,73.618,90,"R",41.637
48.317,54.453,34.57,33.934,33,"Class1",15.905,45.433,8.756,7,"U",98.425
48.266,78.889,95.6,30.788,28,"Class1",15.254,33.053,8.058,33,"U",46.694
80.294,78.261,40.534,21.924,43,"Class3",85.64,72.342,59.721,79,"H",50.024
56.608,100.798,18.874,25.673,38,"Class1",10.703,55.69,7.584,5,"U",89.114
8.157,33.101,33.969,91.441,49,"Class4",62.177,59.392,16.383,77,"D",52.579
55.387,28.394,58.993,25.417,29,"Class1",11.901,66.183,7.133,14,"N",67.675
84.271,69.379,NA,41.317,79,"Class2",25.092,34.59,40.765,86,"O",75.941
9.629,31.393,35.003,39.048,91,"Class4",68.773,95.6,35.872,67,"H",22.256
52.057,16.405,7.625,29.828,12,"Class1",16.449,40.05,7.666,30,"A",31.342
50.326,43.361,43.865,30.037,11,"Class1",15.501,28.501,7.992,34,"H",24.677
NA,64.775,60.152,33.372,48,"Class1",15.069,32.171,7.413,28,"U",77.499
8.922,31.913,34.318,99.919,60,"Class4",86.358,59.816,29.274,86,"B",57.049
NA,86.143,41.3,30.94,34,"Class3",44.198,66.942,90.369,93,"W",108.371
71.417,76.097,41.608,24.373,29,"Class3",58.73,92.721,29.823,88,"W",68.883
75.976,85.677,41.42,19.979,45,"Class3",62.455,85.908,45.867,100,"H",58.534
83.75,57.514,90.941,65.165,79,"Class2",19.177,22.542,28.845,85,"O",80.072
82.118,79.751,41.354,14.353,50,"Class3",69.91,79.367,75.204,87,"G",76.399
54.055,14.946,35.249,32.372,21,"Class1",15.111,48.439,6.071,36,"U",60.378
54.214,60.668,44.887,35.535,20,"Class1",13.693,72.75,6.169,21,"A",78.513
67.123,63.604,67.249,24.266,79,"Class2",25.177,22.714,9.44,88,"O",66.201
36.355,65.996,69.634,60.044,80,"Class2",19.138,52.14,18.219,90,"M",67.654
46.992,68.627,78.668,55.753,79,"Class2",23.156,49.166,30.646,82,"O",70.993
58.019,14.274,62.623,33.085,27,"Class1",15.66,53.824,7.843,29,"W",4.313
82.175,64.628,71.106,44.711,79,"Class2",29.775,69.009,8.526,83,"K",73.005
10.264,34.01,35.537,93.359,59,"Class4",66.402,43.636,53.91,66,"D",57.649
10.987,32.97,35.372,29.837,26,"Class4",82.952,27.818,58.444,70,"K",108.648
NA,44.817,96.224,33.068,42,"Class1",11.475,63.932,6.977,10,"A",35.337
70.196,82.224,41.388,19.1,34,"Class3",81.232,73.735,93.372,79,"R",85.203
60.437,62.903,64.08,65.783,80,"Class2",34.501,87.763,42.202,87,"O",77.836
55.097,56.642,74.903,28.164,12,"Class1",14.56,28.633,8.165,24,"A",33.313
8.582,35.796,35.494,88.014,90,"Class4",66.915,36.226,68.824,68,"K",58.32
52.191,65.832,31.713,25.277,46,"Class1",15.752,27.013,6.828,6,"A",22.423
83.536,79.151,41.674,12.126,25,"Class3",58.955,55.498,58.996,98,"H",40.365
55.213,79.703,40.656,38.742,44,"Class1",15.103,-8.402,6.137,20,"N",38.341
69.852,68.891,74.863,63.723,79,"Class2",31.034,63.879,20.701,89,"Z",65.645
58.053,47.712,51.204,24.235,49,"Class1",15.895,78.668,6.418,11,"H",37.513
80.657,73.348,66.87,72.698,79,"Class2",27.925,70.936,15.147,91,"K",64.605
56.877,35.407,21.72,32.39,24,"Class1",12.603,57.89,6.421,29,"H",34.505
10.307,30.064,36.154,34.386,40,"Class4",61.402,30.803,17.808,73,"K",59.813
69.948,82.916,41.75,15.543,27,"Class3",36.895,80.721,12.975,79,"Y",57.128
51.827,38.504,81.123,34.983,7,"Class1",13.063,53.68,6.732,34,"N",74.231
48.441,67.503,70.919,49.495,79,"Class2",21.266,29.789,21.917,89,"M",75.684
60.404,77.426,45.556,34.258,43,"Class1",10.015,63.357,7.124,6,"A",48.254
10.961,28.163,36.517,86.33,35,"Class4",70.465,11.725,27.402,68,"H",44.029
8.174,30.653,34.583,50.449,43,"Class4",71.898,49.924,43.708,75,"B",49.966
59.52,48.051,NA,35.492,56,"Class1",12.448,47.488,7.14,15,"U",50.484
59.655,80.769,53.888,37.743,16,"Class1",15.089,19.672,7.062,10,"A",41.941
49.618,35.032,56.363,37.324,35,"Class1",12.753,40.753,8.98,13,"A",42.462
51.814,75.918,44.117,30.412,44,"Class1",10.031,61.713,6.7,32,"H",40.81
59.393,26.68,112.356,33.397,54,"Class1",14.867,65.848,7.968,14,"H",35.858
46.07,44.85,57.245,28.97,27,"Class1",15.206,39.264,6.716,6,"A",62.026
10.713,32.961,35.463,87.644,16,"Class4",79.953,33.331,36.134,74,"W",43.057
50.025,34.789,39.953,22.751,20,"Class1",12.555,32.357,6.79,35,"W",21.222
51.205,31.014,89.521,34.457,38,"Class1",12.799,48.67,8.372,10,"A",47.871
39.175,66.945,72.738,47.828,79,"Class2",16.368,105.543,39.597,90,"Z",63.657
10.655,30.337,33.578,28.567,93,"Class4",71.28,82.789,32.908,66,"W",22.452
77.201,63.967,67.564,22.625,80,"Class2",31.486,33.967,17.4,89,"M",67.493
85.972,88.636,40.931,22.881,41,"Class3",83.788,84.933,47.486,93,"R",68.65
38.679,65.895,80.811,53.851,80,"Class2",17.081,70.933,22.202,91,"J",75.686
