"AMD1","XIO2","NBE3","ASH4","MJG5","FRB6","NGE7","EAX8","Output21","EHW9","XLQ10"
44.084,24.825,40.594,42.901,81,91.76,"X",58.835,"Class2",16.777,39.255
48.365,92.188,46.312,23.875,55,68.84,"Z",40.831,"Class1",85.061,60.937
83.186,82.786,73.394,42.892,27,36.687,"G",42.134,"Class3",41.764,48.813
34.89,54.764,81.102,70.126,43,39.159,"B",41.516,"Class1",84.925,65.095
35.954,85.755,69.204,60.893,59,21.48,"I",41.269,"Class1",86.326,NA
37.175,59.082,66.681,75.005,50,43.359,"I",42.344,"Class1",83.537,84.993
39.363,29.603,71.696,16.112,79,27.788,"V",57.521,"Class5",19.412,18.88
33.324,27.312,54.529,46.655,95,91.051,"E",51.202,"Class2",24.213,46.726
45.193,23.857,24.822,58.972,89,91.361,"E",47.235,"Class2",25.424,57.457
33.626,74.374,72.714,73.305,38,39.034,"D",17.861,"Class3",42.378,11.994
51.048,87.079,29.219,33.206,63,25.018,"B",42.865,"Class1",84.72,66.281
9.546,49.597,99.08,35.977,40,56.842,"I",35.927,"Class4",86.59,27.128
37.036,23.977,42.028,78.258,94,91.85,"Z",49.86,"Class2",27.501,49.094
44.376,56.59,78.844,7.873,70,36.901,"R",80.055,"Class5",43.668,NA
48.809,26.463,78.731,8.572,60,20.362,"S",66.688,"Class5",124.727,14.039
47.577,83.894,84.504,38.52,18,20.587,"D",51.173,"Class3",57.056,35.387
34.269,83.365,80.883,65.768,48,55.646,"J",51.089,"Class3",53.499,53.906
38.633,28.143,60.532,10.729,84,31.112,"D",76.877,"Class5",76.112,14.027
46.312,80.594,36.567,72.39,41,49.804,"J",42.331,"Class1",87.235,64.929
47.402,64.729,60.209,9.659,60,31.345,"R",89.273,"Class5",40.093,14.872
NA,56.074,97.952,80.221,6,48.282,"K",35.789,"Class4",74.31,24.38
9.198,62.741,88.677,58.541,55,53.526,"L",26.384,"Class4",80.871,38.715
34.903,58.01,98.11,55.693,64,46.877,"E",28.994,"Class4",59.831,32.069
25.11,45.431,44.273,75.043,41,33.763,"Z",42.376,"Class1",85.242,71.453
51.498,84.083,18.565,42.555,43,59.764,"A",42.384,"Class1",82.405,65.853
34.355,56.144,19.093,51.645,62,40.912,"Z",44.834,"Class1",83.891,73.826
37.816,61.719,90.878,32.659,13,38.144,"K",26.434,"Class4",79.142,29.266
17.323,59.152,58.599,72.674,48,24.888,"I",39.661,"Class1",86.005,67.28
8.193,51.805,87.446,46.179,62,53.976,"K",29.125,"Class4",81.622,43.946
49.567,27.156,48.35,57.322,78,91.503,"X",43.627,"Class2",26.728,44.84
39.753,63.745,81.278,11.662,92,24.964,"S",58.623,"Class5",76.672,22.751
40.289,60.639,82.239,10.348,82,19.638,"V",85.737,"Class5",56.572,18.456
42.914,25.248,17.216,58.793,86,91.431,"X",58.832,"Class2",31.35,54.904
18.59,51.828,28.995,14.087,63,56.151,"Z",40.249,"Class1",83.976,62.548
32.046,27.3,30.374,55.365,79,91.444,"R",55.865,"Class2",24.829,46.615
25.614,62.451,95.727,41.875,7,44.866,"X",30.594,"Class4",52.679,18.42
82.217,82.788,50.725,44.834,36,21.022,"D",12.032,"Class3",51.092,50.166
44.383,71.069,80.77,63.155,26,10.164,"J",35.011,"Class3",42.469,52.528
9.105,79.513,78.471,27.28,43,26.373,"G",15.419,"Class3",41.534,NA
36.86,49.341,92.038,54.495,24,45.718,"E",35.936,"Class4",71.472,31.023
50.077,49.877,60.048,10.273,57,23.013,"R",88.817,"Class5",54.826,NA
29.176,89.284,71.399,64.576,42,25.266,"T",26.137,"Class3",43.17,4.196
11.552,50.199,89.357,73.072,14,36.891,"X",23.796,"Class4",88.094,30.781
17.359,77.383,75.914,39.179,40,0.664,"J",37.856,"Class3",57.253,59.858
47.812,67,57.978,53.925,55,40.247,"J",42.859,"Class1",80.672,62.305
41.945,62.907,81.806,12.708,53,21.113,"V",88.828,"Class5",63.794,15.827
46.805,23.394,34.746,52.591,87,90.929,"E",29.28,"Class2",30.657,26.49
25.498,54.576,95.896,55.726,51,48.138,"L",41.08,"Class4",46.203,NA
33.312,25.287,37.772,90.257,85,91.266,"E",61.462,"Class2",31.121,32.771
41.22,36.01,71.088,11.842,87,28.615,"R",90.095,"Class5",17.659,17.433
25.348,51.894,94.051,60.588,65,48.023,"X",25.348,"Class4",72.887,31.159
49.605,73.633,24.47,-17.266,44,29.675,"Z",43.628,"Class1",84.059,75.259
33.053,26.819,59.4,74.696,80,91.508,"E",63.655,"Class2",36.947,47.388
34.681,23.767,15.865,41.489,80,91.091,"O",60.968,"Class2",23.247,47.553
29.417,24.917,26.662,64.61,93,91.101,"O",45.496,"Class2",35.342,38.164
47.248,41.89,82.161,11.362,89,34.617,"V",62.615,"Class5",29.635,12.439
41.338,24.655,55.327,49.929,86,91.265,"E",54.306,"Class2",34.324,18.573
62.906,90.162,61.615,52.278,26,41.963,"A",26.917,"Class3",44.606,35.16
12.136,55.674,98.48,31.933,59,52.69,"E",29.155,"Class4",71.476,19.911
40.903,27.682,27.285,71.792,86,91.623,"O",59.383,"Class2",40.258,25.098
25.437,64.445,91.595,58.842,42,46.733,"E",30.306,"Class4",45.802,30.546
12.014,60.903,98.679,53.469,75,47.868,"E",29.132,"Class4",83.567,26.783
7.846,63.863,93.465,46.537,32,57.662,"K",29.064,"Class4",68.252,11.227
15.225,60.872,90.147,85.315,6,45.998,"K",21.047,"Class4",57.038,23.88
40.875,63.671,78.038,17.093,67,37.408,"S",58.663,"Class5",15.708,16.395
11.012,62.699,97.584,35.43,18,43.37,"E",21.587,"Class4",74.652,30.725
31.686,68.488,18.755,88.65,46,67.549,"I",40.61,"Class1",82.996,70.797
32.343,23.558,16.332,61.991,92,91.396,"Z",65.645,"Class2",17.489,40.994
46.09,25.786,33.791,69.15,94,91.491,"Z",61.289,"Class2",37.01,51.978
76.088,82.206,61.012,34.748,44,45.573,"A",48.68,"Class3",52.909,30.87
64.835,84.903,61.188,73.312,16,17.787,"D",53.098,"Class3",57.649,63.608
10.989,57.791,87.364,70.649,30,61.673,"K",40.531,"Class4",66.379,21.977
NA,25.642,25.298,68.016,91,91.266,"Z",44.782,"Class2",37.296,82.434
NA,28.389,61.762,18.311,73,25.305,"S",55.234,"Class5",59.112,18.679
14.376,63.56,95.374,36.775,12,52.558,"X",22.451,"Class4",60.013,16.058
40.627,59.534,82.835,8.668,65,23.952,"R",55.071,"Class5",-1.897,25.71
28.62,85.599,85.104,59.124,40,30.593,"A",47.212,"Class3",56.578,45.7
51.09,49.483,73.779,5.817,84,31.461,"R",84.876,"Class5",34.676,10.926
58.694,90.792,68.828,49.57,33,10.97,"T",54.217,"Class3",42.612,15.617
37.646,71.506,65.5,52.633,36,39.217,"Z",43.896,"Class1",82.979,71.881
41.604,28.221,60.001,13.747,93,23.586,"R",56.585,"Class5",2.998,14.587
39.433,25.842,9.071,45.993,81,91.238,"O",50.824,"Class2",23.278,60.086
42.631,91.706,56.122,68.513,25,23.459,"G",21.382,"Class3",61.926,52.786
41.907,46.275,66.537,10.118,85,21.27,"S",65.701,"Class5",18.648,4.804
23.926,63.352,44.099,78.362,37,17.078,"I",44.018,"Class1",80.811,73.719
42.226,23.963,59.406,72.807,87,91.853,"Z",66.251,"Class2",28.451,13.37
35.253,27.854,39.193,71.137,78,91.871,"E",52.161,"Class2",21.014,37.939
12.158,51.304,88.741,47.424,74,42.186,"K",23.634,"Class4",80.735,12.837
27.233,25.193,57.535,73.533,92,91.479,"E",57.544,"Class2",25.159,35.712
16.507,86.139,54.763,42.746,26,25.925,"T",36.455,"Class3",49.291,21.256
38.2,71.741,59.094,52.369,46,64.934,"I",39.421,"Class1",83.149,71.264
53.804,20.54,74.235,17.932,59,27.805,"V",79.452,"Class5",43.258,9.353
75.044,85.48,60.776,52.62,19,26.887,"A",45.977,"Class3",50.2,59.785
37.07,40.323,64.325,10.126,53,23.77,"R",87.623,"Class5",27.42,9.651
NA,61.15,26.718,34.865,52,54.791,"B",41.802,"Class1",83.356,69.707
53.722,35.389,82.738,15.545,94,29.006,"R",67.092,"Class5",40.108,17.982
38.931,24.341,53.948,41.586,89,91.23,"Z",68.573,"Class2",25.482,22.769
40.854,23.091,63.152,4.819,88,25.256,"V",60.263,"Class5",33.845,NA
16.308,53.107,95.58,61.33,28,44.885,"X",42.671,"Class4",64.351,13.128
NA,94.228,40.376,30.387,61,33.415,"A",42.026,"Class1",82.697,71.124
49.739,26.244,77.877,10.936,86,25.198,"V",82.476,"Class5",33.919,19.826
34.449,83.726,75.816,22.2,19,-0.523,"D",45.954,"Class3",45.768,59.891
59.814,72.92,76.407,36.137,21,30.238,"J",19.523,"Class3",44.205,55.846
37.003,27.839,39.749,83.493,80,91.862,"E",38.931,"Class2",33.454,14.828
37.692,41.816,65.631,10.624,76,32.451,"X",81.477,"Class5",45.363,26.515
39.339,82.363,76.561,74.783,42,37.704,"A",43.346,"Class1",82.934,83.743
32.432,63.596,29.626,48.085,44,50.728,"B",44.571,"Class1",84.414,57.725
27.328,25.393,52.832,85.503,78,90.977,"O",64.707,"Class2",31.652,49.602
24.229,53.778,33.718,38.211,57,-6.891,"B",39.368,"Class1",86.117,65.37
43.089,49.109,27.329,63.784,58,38.404,"A",42.319,"Class1",83.789,54.633
30.532,26.83,34.906,33.011,80,91.74,"R",67.342,"Class2",25.25,42.367
36.553,23.764,20.693,36.798,87,91.545,"Z",53.82,"Class2",49.395,45.969
33.25,23.069,26.501,82.91,88,91.767,"O",30.054,"Class2",19.028,42.481
13.387,65.224,91.971,45.137,75,48.017,"E",41.144,"Class4",73.204,14.703
40.761,24.311,38.628,51.857,90,91.117,"O",36.389,"Class2",41.887,35.758
40.655,34.951,82.426,6.421,95,29.984,"V",71.228,"Class5",3.967,21.622
31.534,89.982,45.317,54.428,52,13.658,"I",42.477,"Class1",84.891,62.834
26.685,57.524,95.179,45.933,4,49.478,"E",41.125,"Class4",82.992,44.376
23.726,89.634,79.431,88.712,63,30.535,"J",39.197,"Class1",85.349,70.164
29.282,23.733,29.858,59.396,90,92.002,"X",39.145,"Class2",19.843,44.938
13.381,62.002,91.136,45.337,23,53.324,"X",37.582,"Class4",51.957,15.273
53.236,86.509,67.951,56.013,28,22.174,"J",42.48,"Class3",46.595,54.163
NA,89.247,60.928,34.958,35,44.183,"D",38.754,"Class3",42.277,NA
18.477,53.62,28.705,21.567,51,42.187,"J",42.55,"Class1",84.574,60.01
78.429,92.798,69.789,40.665,32,48.092,"D",16.124,"Class3",44.823,23.594
35.102,25.358,15.964,62.226,86,91.238,"X",66.097,"Class2",40.47,NA
42.577,24.394,74.393,10.634,90,29.035,"S",81.295,"Class5",48.966,23.823
40.399,65.42,34.652,82.868,62,69.924,"Z",42.831,"Class1",82.519,66.107
39.057,47.504,40.162,72.848,51,7.748,"Z",44.163,"Class1",83.481,69.627
44.61,39.915,78.792,10.488,85,25.018,"X",93.842,"Class5",17.002,13.894
3.035,76.638,82.626,51.504,26,39.688,"D",55.969,"Class3",44.781,NA
45.241,26.382,51.859,54.28,82,91.12,"Z",27.194,"Class2",22.198,44.215
52.425,25.096,67.013,12.595,85,25.694,"S",90.79,"Class5",59.041,13.961
26.375,48.862,67.072,71.776,50,46.452,"B",39.828,"Class1",84.976,57.803
43.387,68.166,61.44,49.715,60,64.653,"A",43.494,"Class1",84.168,77.192
49.867,27.048,63.173,11.134,81,32.21,"S",88.794,"Class5",31.719,15.138
45.402,52.309,74.922,12.5,84,28.083,"X",55.573,"Class5",85.698,16.443
21.861,75.982,38.184,39.444,56,42.475,"J",42.013,"Class1",84.265,72.584
13.894,86.312,50.559,50.7,32,8.323,"T",39.256,"Class3",60.249,23.66
24.237,87.229,57.568,66.798,37,59.184,"B",41.284,"Class1",79.082,79.34
51.817,39.048,66.205,11.021,64,31.443,"S",84.894,"Class5",76.293,8.603
39.109,59.418,78.207,8.047,90,24.71,"X",66.751,"Class5",55.823,21.324
17.302,87.109,85.125,26.99,34,36.953,"A",23.762,"Class3",51.412,35.539
50.655,45.874,68.435,12.772,81,35.284,"S",82.778,"Class5",5.344,13.987
17.722,56.788,88.238,54.084,29,44.772,"X",31.845,"Class4",63.645,19.6
12.84,50.19,94.154,52.103,34,37.382,"X",24.151,"Class4",56.867,25.027
18.272,68.703,55.072,49.118,49,47.917,"I",39.4,"Class1",85.062,67.171
36.396,81.088,41.481,48.421,44,18.025,"A",41.601,"Class1",82.894,NA
33.914,44.655,67.248,16.577,39,37.515,"Z",39.123,"Class1",86.705,NA
33.789,74.306,50.124,63.76,54,71.655,"I",40.749,"Class1",84.748,63.435
32.36,46.915,15.694,33.019,36,49.103,"Z",39.497,"Class1",83.104,63.21
41.123,68.037,81.905,48.888,48,44.427,"B",44.349,"Class1",83.686,68.389
38.862,25.471,74.832,13.749,63,25.737,"S",92.38,"Class5",29.828,14.818
20.13,81.189,74.034,74.703,32,18.062,"T",9.048,"Class3",48.746,21.096
45.196,49.157,71.109,48.562,52,35.742,"I",40.196,"Class1",83.214,64.682
25.358,45.654,27.173,13.674,55,59.658,"A",39.394,"Class1",82.625,69.335
14.429,51.869,97.145,40.902,26,46.278,"L",21.074,"Class4",80.759,14.602
39.655,43.968,72.466,10.881,80,29.38,"D",88.554,"Class5",75.577,14.762
43.477,24.594,20.168,52.807,81,92.015,"O",61.351,"Class2",38.794,73.642
35.855,73.006,19.52,104.35,60,49.676,"A",43.806,"Class1",83.233,73.901
25.206,80.285,78.528,37.905,34,29.608,"G",12.079,"Class3",43.706,9.82
72.543,73.118,65.517,36.575,17,33.757,"T",32.399,"Class3",53.256,NA
30.858,26.776,45.953,68.497,90,91.025,"X",31.111,"Class2",12.168,36.569
39.7,58.723,39.373,73.649,46,61.393,"I",43.393,"Class1",83.483,66.501
31.884,83.652,63.088,50.11,45,32.552,"A",41.03,"Class1",84.204,69.939
30.255,68.707,41.432,42.642,46,59.472,"Z",39.724,"Class1",83.811,75.429
40.595,20.192,73.52,4.027,70,25.186,"D",56.916,"Class5",64.437,7.125
53.588,92.356,53.919,46.968,30,26.019,"D",15.499,"Class3",50.318,41.509
40.694,25.323,68.476,12.062,91,26.994,"S",88.261,"Class5",57.085,22.594
30.532,50.654,90.673,33.813,81,61.55,"X",40.555,"Class4",68.166,45.134
34.8,50.034,92.482,45.648,55,58.528,"L",23.331,"Class4",47.124,23.856
46.728,75.849,76.986,44.507,47,29.642,"B",41.129,"Class1",86.043,70.794
18.626,74.672,68.825,57.528,30,15.485,"A",31.604,"Class3",54.765,34.47
48.145,24.914,78.399,9.452,89,18.618,"S",63.95,"Class5",30.043,14.298
14.046,62.551,92.164,53.625,11,54.178,"I",33.769,"Class4",89.96,22.925
9.374,64.286,97.4,70.016,56,29.726,"E",32.096,"Class4",74.074,14.479
73.011,87.714,86.769,81.771,38,25.905,"J",26.733,"Class3",58.638,48.209
19.655,91.475,47.218,60.363,55,86.912,"J",39.251,"Class1",83.35,78.447
25.233,63.956,40.76,34.19,56,61.015,"B",42.531,"Class1",82.748,63.737
49.474,59.711,25.863,94.732,53,73.392,"A",40.447,"Class1",84.38,79.923
85.058,90.268,76.027,36.461,16,21.027,"A",41.687,"Class3",59.222,26.825
42.643,27.851,66.115,7.606,57,32.227,"D",56.607,"Class5",27.864,7.855
25.409,89.161,52.879,38.817,54,32.663,"A",39.91,"Class1",85.518,73.376
7.538,50.212,97.58,69.388,16,48.258,"X",37.561,"Class4",58.858,2.573
9.828,60.315,95.975,42.953,75,60.77,"L",23.097,"Class4",87.68,30.006
32.961,23.299,9.184,47.807,82,91.709,"Z",36.104,"Class2",29.872,NA
43.241,26.139,44.313,41.537,89,90.993,"X",53.762,"Class2",32.25,37.03
51.069,49.763,64.749,12.936,88,29.713,"V",92.579,"Class5",61.939,16.955
24.738,88.564,59.62,57.856,26,10.615,"J",34.43,"Class3",55.028,38.039
83.381,90.1,70.745,56.136,28,30.596,"J",15.679,"Class3",41.779,24.951
37.356,62.125,97.843,55.591,77,47.34,"X",29.901,"Class4",47.734,NA
8.801,90.289,64.522,62.819,36,36.104,"A",38.4,"Class3",45.422,63.443
NA,23.406,27.112,28.005,87,91.69,"Z",52.503,"Class2",21.322,51.829
44.459,55.007,66.597,13.31,94,33.732,"V",62.546,"Class5",20.692,17.527
27.698,25.333,34.088,59.862,95,91.606,"O",46.375,"Class2",35.634,23.627
20.691,86.695,77.884,50.136,27,27.783,"A",29.951,"Class3",51.121,53.452
28.243,80.882,52.373,57.869,26,26.485,"D",33.782,"Class3",47.954,31.587
46.617,58.067,60.596,7.838,69,35.165,"V",58.884,"Class5",35.301,9.346
45.4,27.826,38.773,48.153,92,91.262,"E",42.014,"Class2",30.909,54.363
50.596,22.416,79.666,7.303,86,30.254,"S",58.187,"Class5",74.384,15.173
41.209,28.463,84.807,10.652,92,30.503,"V",58.614,"Class5",78.356,13.721
24.155,81.307,56.481,82.082,60,49.375,"J",43.687,"Class1",83.602,69.332
43.318,26.302,31.168,67.271,84,91.013,"Z",36.903,"Class2",26.578,53.061
48.07,45.464,77.052,3.92,72,37.763,"D",82.765,"Class5",80.52,16.018
36.962,64.994,93.098,68.113,32,51.555,"L",32.325,"Class4",77.85,37.145
48.207,34.51,69.4,12.229,60,32.851,"X",57.964,"Class5",60.846,7.834
23.317,66.456,40.035,71.271,55,35.694,"A",39.146,"Class1",84.615,78.497
48.248,55.361,58.255,11.257,52,48.283,"B",44.808,"Class1",84.377,61.749
35.984,26.496,14.448,59.036,84,91.328,"X",54.536,"Class2",28.402,9.294
43.475,54.39,62.156,13.462,80,26.047,"S",62.67,"Class5",57.488,16.073
47.946,28.698,71.213,10.392,82,28.988,"S",60.068,"Class5",-6.41,15.56
50.216,91.127,47.915,9.399,60,25.774,"B",40.346,"Class1",83.036,71.269
32.008,90.001,83.066,20.474,31,39.066,"T",34.559,"Class3",44.3,54.631
9.024,94.227,54.259,60.488,33,26.189,"G",19.558,"Class3",50.02,14.229
38.924,24.908,61.939,12.781,76,19.212,"D",76.98,"Class5",81.743,10.082
17.202,59.465,99.021,34.899,7,41.822,"L",34.958,"Class4",72.868,21.174
38.106,53.501,71.699,11.676,96,27.922,"S",62.054,"Class5",50.933,7.822
36.676,48.533,69.096,69.586,40,32.785,"J",44.722,"Class1",83.875,74.898
32.504,59.228,91.652,55.408,68,43.796,"I",40.419,"Class4",69.99,24.637
28.516,63.607,89.133,56.122,57,49.581,"X",22.229,"Class4",62.197,18.658
13.344,66.492,96.159,42.888,42,43.892,"E",39.979,"Class4",55.242,8.815
19.963,84.552,66.377,62.552,43,26.074,"T",38.717,"Class3",47.19,43.215
35.889,25.158,12.106,60.778,81,91.624,"O",52.473,"Class2",35.644,45.705
90.501,81.132,60.44,52.106,21,20.531,"A",22.568,"Class3",48.224,39.55
27.209,66.635,96.432,40.386,77,49.279,"E",37.478,"Class4",53.049,20.536
49.113,27.292,40.066,54.337,81,91.363,"X",41.008,"Class2",48.329,27.196
42.592,24.208,79.862,11.029,59,24.923,"V",82.91,"Class5",53.068,21.671
41.769,94.82,63.763,68.109,51,57.573,"Z",39.903,"Class1",84.015,65.514
40.524,54.304,76.907,8.025,83,29.689,"X",63.654,"Class5",57.504,18.398
23.19,62.766,94.754,69.145,5,39.486,"L",26.203,"Class4",62.835,26.717
15.829,56.994,91.682,59.071,60,43.092,"K",23.433,"Class4",76.134,9.368
27.33,62.542,91.964,62.343,62,48.02,"L",41.016,"Class4",51.224,27.731
42.009,24.573,41.678,46.99,87,91.008,"R",47.954,"Class2",26.927,41.669
43.719,48.182,46.007,48.725,41,63.306,"B",42.437,"Class1",85.758,72.147
32.943,26.444,49.227,47.6,78,91.626,"Z",45.5,"Class2",20.033,52.79
50.684,49.356,78.586,7.17,78,25.29,"R",82.886,"Class5",22.57,15.109
NA,77.65,71.396,31.426,31,35.655,"D",27.446,"Class3",59.804,35.946
30.388,77.977,61.205,71.607,27,31.27,"A",27.038,"Class3",48.003,34.036
9.081,59.211,88.316,50.238,47,52.185,"I",31.947,"Class4",103.179,30.019
39.456,90.233,25.922,64.45,51,39.708,"J",42.42,"Class1",84.544,75.602
30.795,67.589,33.078,55.7,44,51.031,"B",41.297,"Class1",83.546,68.448
47.489,24.322,28.932,72.419,81,91.548,"R",50.697,"Class2",32.55,63.833
40.617,79.388,80.962,46.136,52,45.478,"A",43.027,"Class1",83.014,82.669
48.614,92.274,85.805,35.838,33,22.373,"T",53.382,"Class3",52.08,44.932
45.217,57.297,33.422,81.902,62,51.059,"J",42.363,"Class1",85.647,73.17
37.115,27.442,53.969,79.041,79,91.477,"R",43.499,"Class2",38.069,41.75
23.23,65.2,87.343,57.225,17,45.415,"I",26.452,"Class4",74.476,NA
29.568,76.037,73.271,25.666,38,11.398,"D",25.328,"Class3",52.328,32.443
68.428,90.615,51.406,67.503,45,1.373,"J",20.383,"Class3",51.075,31.979
39.656,26.668,38.978,61.186,84,91.68,"X",33.221,"Class2",37.599,56.475
29.403,27.643,47.813,49.875,94,91.378,"O",34.083,"Class2",35.793,62.252
NA,22.44,77.484,6.292,67,34.645,"X",59.529,"Class5",44.956,14.372
38.682,27.789,40.482,101.746,87,91.756,"O",43.12,"Class2",25.301,22.265
35.543,25.093,50.043,26.545,92,91.581,"Z",62.378,"Class2",29.589,54.428
17.523,52.229,99.733,38.157,17,48.63,"X",36.569,"Class4",70.007,27.969
45.964,34.073,69.131,11.111,91,32.898,"D",73.42,"Class5",26.846,14.569
10.573,83.642,61.952,27.804,39,34.553,"D",22.317,"Class3",41.453,40.701
50.483,48.757,72.478,10.898,93,20.873,"S",67.059,"Class5",38.674,8.209
40.836,87.459,44.835,58.813,51,45.7,"B",43.216,"Class1",83.808,60.537
61.252,74.977,54.429,35.591,42,20.678,"J",43.59,"Class3",41.342,43.038
33.683,76.384,84.801,42.044,46,4.521,"J",50.792,"Class3",52.942,26.391
45.909,23.904,75.436,11.302,93,28.226,"R",86.633,"Class5",39.639,10.59
31.682,54.051,92.942,63.096,10,43.309,"L",41.058,"Class4",76.127,7.645
24.353,57.627,98.693,43.607,41,38.306,"L",39.024,"Class4",79.848,NA
42.53,91.981,23.077,42.951,49,50.111,"I",40.808,"Class1",82.517,65.08
50.129,76.891,64.903,61.268,23,14.887,"G",47.612,"Class3",54.353,65.585
54.108,56.479,48.102,43.577,45,58.041,"Z",40.749,"Class1",85.965,NA
49.583,24.487,14.816,80.727,90,91.435,"E",59.553,"Class2",27.272,31.494
36.414,85.868,54.83,19.918,41,69.37,"J",40.356,"Class1",85.191,62
44.8,37.729,62.718,15.328,77,26.377,"D",88.271,"Class5",59.322,11.623
NA,56.47,96.112,60.123,76,48.665,"E",31.3,"Class4",59.134,17.63
34.838,58.23,97.134,56.664,34,47.876,"E",36.479,"Class4",76.834,NA
27.767,52.114,48.929,54.971,61,59.065,"Z",39.649,"Class1",84.725,65.914
NA,37.696,76.986,7.646,91,32.426,"R",74.809,"Class5",26.287,NA
43.696,62.329,63.961,8.204,70,28.609,"S",79.659,"Class5",44.193,13.29
42.593,24.958,56.439,51.667,80,91.251,"Z",62.104,"Class2",35.933,59.456
64.621,76.102,50.877,70.421,48,32.696,"J",9.921,"Class3",50.952,36.92
31.169,60.778,59.13,79.881,61,42.491,"I",41.432,"Class1",83.537,67.955
50.295,59.711,15.241,67.451,53,17.973,"J",42.492,"Class1",85.048,69.223
36.562,71.532,53.088,41.779,51,35.781,"B",41.022,"Class1",86.403,66.898
41.173,48.798,62.275,10.192,76,26.034,"V",60.539,"Class5",57.909,19.498
8.872,58.038,98.155,56.23,58,41.721,"I",42.802,"Class4",62.499,33.608
30.975,54.024,47.752,67.333,41,45.715,"I",39.009,"Class1",85.459,61.539
40.841,52.121,36.675,59.387,61,24.705,"J",42.252,"Class1",85.108,NA
2.891,94.14,71.625,47.917,42,17.033,"J",47.305,"Class3",56.011,42.727
18.821,65.877,48.823,16.314,62,67.707,"A",43.6,"Class1",85.795,73.058
38.418,29.499,79.309,9.464,87,39.26,"S",93.885,"Class5",24.728,21.59
27.218,72.201,61.148,41.98,42,25.451,"T",35.14,"Class3",50.541,67.419
27.291,26.072,22.98,58.742,95,92.042,"Z",44.201,"Class2",21.714,32.142
62.703,80.865,63.484,60.299,30,-0.938,"G",13.626,"Class3",43.601,15.759
36.037,23.308,27.458,44.664,95,91.105,"R",37.902,"Class2",19.243,30.795
NA,85.743,20.346,72.526,48,73.999,"A",42.297,"Class1",85.141,66.66
50.408,49.911,67.642,11.903,57,30.107,"R",74.945,"Class5",50.121,11.824
39.959,42.805,75.786,13.993,79,31.771,"V",70.253,"Class5",63.544,10.512
47.499,88.809,69.043,19.995,31,24.93,"G",44.729,"Class3",63.551,19.297
47.374,57.39,54.578,24.831,49,66.011,"I",42.637,"Class1",84.261,76.001
36.04,25.584,29.221,62.028,79,91.344,"Z",46.624,"Class2",34.949,35.142
53.431,40.926,81.896,10.347,81,26.699,"V",71.062,"Class5",18.095,7.785
39.094,59.149,61.824,34.1,49,65.631,"A",39.213,"Class1",86.923,65.112
15.22,57.639,88.117,56.223,77,42.62,"I",37.32,"Class4",77.678,19.265
40.799,45.527,76.896,10.515,64,29.532,"D",77.997,"Class5",40.702,12.3
67.215,92.481,56.494,30.636,20,3.717,"D",16.714,"Class3",52.127,NA
39.263,24.206,50.071,52.364,83,91.481,"O",62.715,"Class2",25.828,54.584
44.11,55.041,67.908,15.704,63,31.359,"D",66.789,"Class5",52.88,15.242
22.582,59.875,99.076,56.704,52,43.14,"E",26.284,"Class4",44.898,32.498
41.271,24.46,38.67,32.734,95,91.262,"E",33.778,"Class2",38.354,69.546
48.594,27.757,39.447,58.575,82,91.772,"E",50.246,"Class2",30.19,37.925
