"SDK1","URA2","SEY3","CEO4","PFR5","BEK6","LGB7","BZS8","Output26","PTE9","KPA10","CID11"
25.251,"A",30.049,35,25.883,17.523,44.31,52.244,"Class1",12.376,72,24.33
27.155,"A",33.681,55,26.151,35.248,16.255,68.248,"Class1",46.185,61,21.161
32.455,"C",19.635,31,27.395,14.266,64.812,49.954,"Class1",8.16,NA,55.745
23.66,"A",30.027,31,29.452,49.225,37.437,71.011,"Class1",13.344,67,51.553
71.116,"K",51.207,58,59.361,45.688,75.738,79.98,"Class3",50.47,35,66.746
34.78,"A",34.372,34,24.001,45.523,29.327,54.909,"Class1",45.75,71,53.826
80.804,"I",25.705,53,72.655,48.132,52.506,77.496,"Class3",57.803,35,64.034
51.225,"T",74.714,51,27.848,24.707,22.307,81.314,"Class2",49.517,41,39.335
50.037,"T",45.98,64,23.702,28.923,18.208,86.609,"Class2",51.479,25,41.834
63.804,"I",65.557,54,28.547,5.64,28.76,39.82,"Class4",54.427,55,47.661
26.719,"Z",46.532,29,37.352,28.872,58.854,64.554,"Class1",45.396,71,29.058
66.379,"L",65.767,53,15.488,59.465,41.846,29.542,"Class4",32.605,43,45.291
66.465,"I",65.362,69,45.303,50.203,44.09,27.25,"Class4",58.836,35,43.135
34.409,"C",32.285,49,13.435,38.673,33.296,57.312,"Class1",36.988,59,69.897
50.511,"V",104.017,56,26.165,39.606,33.501,83.477,"Class2",58.078,55,49.794
27.552,"F",38.205,33,9.486,5.401,24.197,77.425,"Class1",44.515,56,59.646
69.584,"X",65.13,53,44.765,58.952,24.717,30.032,"Class4",64.688,44,44.228
23.343,"C",36.552,33,19.483,16.153,56.27,60.061,"Class1",35.502,66,42.684
67.146,"I",65.811,72,13.289,57.954,27.721,30.972,"Class4",48.291,48,42.823
35.498,"C",36.165,54,24.098,46.787,55.036,56.709,"Class1",19.591,NA,46.115
64.272,"C",60.706,54,53.573,44.27,75.976,72.621,"Class3",30.676,29,87.005
29.532,"C",30.416,34,33.864,14.746,31.757,56.274,"Class1",13.942,71,38.706
69.593,"I",65.852,63,15.683,31.774,17.227,24.95,"Class4",75.718,29,45.652
25.104,"O",32.415,34,11.622,42.079,43.299,65.414,"Class1",42.14,62,48.427
66.098,"I",65.825,69,9.299,64.023,44.132,25.238,"Class4",54.461,46,42.486
65.794,"V",65.72,67,23.939,55.582,43.653,31.835,"Class4",35.305,40,47.961
46.047,"K",22.573,54,43.384,46.04,65.206,73.894,"Class3",44.429,30,88.622
51.069,"T",81.056,16,25.344,49.588,27.724,83.123,"Class2",49.815,44,47.087
50.145,"P",72.765,48,NA,43.974,19.281,86.048,"Class2",57.118,55,44.118
70.379,"L",65.569,62,28.422,34.279,8.775,29.187,"Class4",38.105,47,42.893
53.785,"K",26.95,47,39.154,53.171,59.243,84.805,"Class3",54.346,35,68.794
67.135,"V",65.877,65,32.262,5.113,27.808,28.212,"Class4",26.743,53,42.572
41.995,"Q",17.896,49,42.075,52.551,68.989,79.876,"Class3",38.991,31,77.697
49.981,"E",55.16,34,27.516,43.122,28.807,77.032,"Class2",51.341,12,42.648
29.947,"Z",39.002,41,16.51,56.099,71.738,58.736,"Class1",8.119,59,26.977
24.398,"O",27.183,46,21.886,7.563,28.594,69.527,"Class1",41.473,61,85.777
71.335,"K",61.614,55,34.589,51.963,56.414,76.853,"Class3",40.966,31,94.391
51.829,"J",-19.358,53,47.216,48.592,71.218,83.625,"Class3",24.171,36,91.468
65.281,"Q",59.674,50,61.229,52.864,63.1,80.533,"Class3",42.678,28,63.741
80.733,"Q",32.875,54,33.148,46.764,60.277,79.314,"Class3",34.139,31,94.214
50.807,"V",47.505,17,27.904,34.482,17.9,75.975,"Class2",54.185,43,44.396
65.305,"X",65.156,54,12.683,53.763,37.139,22.667,"Class4",53.564,40,47.5
50.669,"I",72.48,18,25.053,48.76,13.728,71.246,"Class2",59.694,19,45.938
70.14,"I",65.135,72,13.366,36.262,9.165,28.505,"Class4",68.937,55,47.085
21.875,"Z",23.004,30,23.097,48.063,20.937,62.266,"Class1",46.28,67,42.36
23.215,"F",35.811,49,31.323,36.369,71.465,58.753,"Class1",16.434,70,31.905
31.527,"F",33.219,33,23.436,55.892,30.179,58.357,"Class1",49.97,65,78.614
65.134,"R",65.922,64,32.942,59.869,32.208,35.411,"Class4",68.242,43,43.84
29.181,"F",31.637,35,25.991,48.882,73.527,53.082,"Class1",23.82,66,20.336
65.795,"I",64.915,63,11.446,33.907,42.442,21.877,"Class4",29.136,44,48.598
50.496,"P",82.35,55,25.187,47.879,28.675,69.737,"Class2",58.592,46,46.85
30.108,"A",35.899,36,20.808,47.641,61.594,57.007,"Class1",34.964,59,80.492
64.959,"L",65.346,62,21.717,32.945,11.85,31.943,"Class4",75.352,50,43.433
65.691,"J",25.648,58,60.447,51.924,53.637,72.026,"Class3",48.871,33,66.543
50.041,"P",47.97,62,26.244,47.075,13.392,78.333,"Class2",59.788,42,46.139
66.412,"I",65.812,60,15.571,11.839,49.372,28.546,"Class4",51.598,37,42.039
69.082,"L",65.73,61,31.265,41.864,49.368,29.28,"Class4",39.994,41,42.789
61.154,"R",65.505,72,27.141,10.164,13.552,31.272,"Class4",41.677,33,42.503
52.22,"V",61.061,38,24.167,44.945,17.519,103.257,"Class2",46.102,46,40.943
50.663,"E",53.25,42,23.045,15.932,24.415,72.153,"Class2",56.993,24,43.286
22.958,"C",27.883,30,14.711,37.469,85.649,58.901,"Class1",46.54,67,29.36
68.504,"X",65.499,61,NA,45.884,49.285,18.208,"Class4",35.883,39,47.99
70.107,"C",76.536,48,32.989,47.234,50.123,69.778,"Class3",24.396,29,81.825
51.335,"P",91.424,52,25.639,19.101,14.105,56.316,"Class2",51.003,58,42.056
50.562,"T",59.471,22,25.751,47.032,17.835,89.992,"Class2",58.613,34,44.618
61.452,"C",91.048,56,44.317,53.524,68.64,72.12,"Class3",26.221,31,67.779
50.961,"E",38.278,49,24.777,9.117,13.527,86.025,"Class2",50.048,31,45.091
31.739,"O",26.92,53,31.905,40.603,28.783,64.573,"Class1",38.803,71,71.703
69.535,"V",66.598,51,25.361,66.229,23.876,27.584,"Class4",70.786,28,45.493
67.561,"X",65.872,64,61.721,22.339,11.109,24.264,"Class4",27.968,54,46.986
64.83,"R",65.68,57,37.761,27.614,35.388,35.881,"Class4",39.046,50,45.406
56.741,"J",95.189,58,48.926,50.163,63.422,75.299,"Class3",53.019,35,69.501
49.834,"J",55.857,49,59.313,51.381,53.65,76.691,"Class3",38.577,33,94.375
31.683,"Z",27.935,48,19.809,9.385,13.74,65.241,"Class1",25.236,72,69.286
67.549,"X",65.821,76,51.877,67.593,11.481,36.43,"Class4",28.041,50,44.352
51.653,"V",30.165,11,27.677,29.755,3.424,107.335,"Class2",56.187,52,48.299
64.375,"V",65.183,64,20.005,38.084,19.139,21.57,"Class4",50.057,35,47.05
69.19,"I",65.303,75,26.187,15.1,17.892,36.762,"Class4",39.173,28,47.687
50.601,"E",67.358,74,22.588,18.769,30.82,94.149,"Class2",55.961,43,44.335
50.015,"V",65.598,23,25.067,32.558,8.518,54.569,"Class2",52.976,52,47.747
65.425,"R",66.008,64,45.628,48.012,27.205,24.497,"Class4",72.692,42,42.352
29.122,"F",45.275,45,26.181,18.682,30.405,62.08,"Class1",8.625,63,37.391
65.186,"I",65.302,66,40.815,35.323,49.342,34.661,"Class4",26.316,45,47.423
50.685,"I",47.171,17,24.105,34.354,24.761,73.253,"Class2",45.844,46,48.389
72.808,"K",43.797,57,60.39,51.683,39.028,72.982,"Class3",50.148,30,60.171
61.38,"Q",50.283,57,65.401,45.891,62.103,74.549,"Class3",29.699,34,90.977
39.121,"J",42.768,53,NA,46.009,73.073,83.608,"Class3",28.257,34,98.501
49.429,"V",72.934,63,NA,9.024,24.767,57.442,"Class2",50.592,33,46.894
73.355,"L",65.753,71,22.726,65.948,4.123,33.729,"Class4",29.62,36,47.885
50.837,"P",63.155,52,26.809,38.019,27.002,57.952,"Class2",49.038,54,46.379
69.521,"X",65.925,62,5.76,28.637,28.827,33.257,"Class4",69.593,38,44.077
73.904,"J",97.315,47,33.268,43.864,69.286,74.764,"Class3",32.524,29,92.387
66.443,"K",56.949,49,62.492,49.911,54.827,80.218,"Class3",36.985,29,94.674
66.343,"J",57.503,48,76.72,47.595,46.348,70.703,"Class3",56.711,34,71.813
80.321,"J",20.576,47,NA,51.307,65.641,76.073,"Class3",31.196,28,86.791
50.57,"T",103.19,73,24.625,41.965,3.989,80.286,"Class2",57.233,15,45.212
66.181,"L",65.786,62,13.545,29.345,35.936,17.002,"Class4",29.134,25,46.139
25.269,"O",16.028,50,31.619,40.59,23.344,66.245,"Class1",16.187,66,66.749
49.751,"V",88.8,45,24.894,18.12,16.325,68.063,"Class2",52.079,37,46.063
63.087,"I",67.128,53,73.923,52.909,68.853,76.356,"Class3",28.624,34,62.497
81.516,"J",54.503,57,29.997,51.346,47.05,73.617,"Class3",31.924,30,59.994
67.574,"I",65.493,69,33.451,45.709,3.8,26.434,"Class4",49.802,40,43.536
65.873,"X",65.57,55,46.129,71.046,3.796,30.561,"Class4",28.851,53,43.637
33.808,"A",28.664,43,15.762,4.374,28.392,71.1,"Class1",18.084,68,44.759
50.116,"T",48.853,57,23.674,38.705,28.74,88.617,"Class2",59.287,54,40.191
49.843,"V",104.439,52,24.816,48.847,2.628,85.986,"Class2",52.305,35,46.245
68.83,"I",65.37,68,29.816,10.343,35.578,32.562,"Class4",63.968,50,47.835
55.704,"K",50.066,56,58.57,44.917,59.549,78.595,"Class3",46.554,28,97.678
71.205,"V",66.406,66,18.596,17.443,43.276,26.171,"Class4",60.932,28,43.253
70.385,"R",65.619,67,41.619,6.432,19.447,31.472,"Class4",74.651,37,47.479
70.15,"Q",35.744,51,50.972,52.497,61.184,74.403,"Class3",42.203,31,91.045
51.343,"P",56.562,24,25.138,47.38,32.5,85.476,"Class2",57.543,45,46.382
64.236,"K",70.318,58,58.577,47.191,55.832,78.922,"Class3",33.368,33,78.878
66.004,"X",65.394,58,50.836,46.507,7.14,19.421,"Class4",33.587,40,47.93
43.353,"K",109.407,51,55.099,50.566,72.749,76.856,"Class3",37.771,31,76.14
50.731,"T",44.28,45,24.147,27.191,18.47,106.837,"Class2",54.877,NA,47.633
48.301,"P",48.157,13,22.032,16.283,9.239,87.624,"Class2",53.868,52,44.579
31.012,"O",32.64,53,28.243,29.455,36.793,42.112,"Class1",20.251,66,72.63
49.914,"Q",38.118,56,65.449,45.518,48.528,78.841,"Class3",22.723,36,82.81
60.087,"Q",53.569,53,42.488,51.423,70.276,79.241,"Class3",28.792,36,63.383
49.345,"J",37.06,50,63.211,51.889,38.334,74.425,"Class3",43.461,31,67.219
32.486,"C",28.094,29,18.5,46.727,32.608,69.406,"Class1",32.143,58,58.395
69.291,"R",65.63,71,39.319,29.654,8.015,25.832,"Class4",30.039,51,44.944
50.031,"I",46.663,25,25.055,12.435,19.921,97.903,"Class2",49.424,35,41.942
24.667,"C",29.996,31,9.643,20.489,27.349,67.795,"Class1",10.681,70,77.176
28.615,"C",29.817,31,31.434,12.2,70.823,57.49,"Class1",10.804,63,72.549
35.096,"A",43.113,55,33.486,39.911,76.861,58.217,"Class1",35.938,64,48.937
75.301,"C",42.164,51,39.18,48.563,45.697,77.596,"Class3",52.342,28,65.03
29.238,"Z",29.106,47,31.872,5.969,41.556,68.302,"Class1",48.339,70,69.254
49.462,"V",61.751,52,23.223,42.617,18.331,88.181,"Class2",58.958,34,42.593
50.32,"P",70.417,54,24.15,11.928,5.868,78.971,"Class2",56.92,14,41.765
63.145,"R",65.531,66,1.407,62.516,30.633,41.679,"Class4",66.724,52,46.089
59.193,"Q",71.501,49,63.108,51.51,50.645,82.527,"Class3",27.368,29,76.596
51.552,"P",67.2,21,25.338,21.65,22.602,86.334,"Class2",57.63,41,46.064
50.954,"I",13.646,15,24.613,19.856,11.257,69.634,"Class2",58.48,44,41.268
34.163,"Z",27.267,36,34.879,52.406,58.546,77.203,"Class1",31.244,66,77.621
24.492,"C",22.676,43,29.701,16.263,32.611,70.723,"Class1",29.062,NA,24.309
29.87,"O",30.249,49,41.87,36.688,83.78,65.06,"Class1",12.559,62,78.598
67.714,"R",65.639,64,69.671,2.838,10.582,22.131,"Class4",31.922,49,43.885
27.13,"C",24.204,52,23.035,18.608,53.382,72.312,"Class1",12.347,68,21.687
34.736,"Z",23.987,44,21.75,25.098,55.994,54.19,"Class1",41.738,58,47.742
66.244,"I",67.421,57,57.391,52.464,53.617,73.813,"Class3",58.6,28,58.531
44.587,"I",61.336,51,55.413,43.09,44.289,78.223,"Class3",31.959,30,98.044
32.418,"F",32.406,53,22.085,8.725,66.429,59.421,"Class1",29.685,60,79.256
55.716,"J",56.562,57,NA,50.307,63.636,75.943,"Class3",45.115,29,63.793
71.894,"L",65.122,54,44.558,71.481,43.446,29.107,"Class4",50.348,26,42.117
65.711,"V",65.798,57,14.614,32.134,18.762,42.407,"Class4",57.385,46,45.514
32.018,"K",67.252,47,61.919,45.924,62.142,79.335,"Class3",40.486,33,59.24
70.133,"C",41.182,49,58.01,49.611,63.78,71.659,"Class3",32.534,34,96.659
51.494,"P",81.707,36,24.11,53.731,12.579,76.769,"Class2",47.902,10,44.972
40.74,"I",70.365,54,43.352,44.847,53.707,70.219,"Class3",52.983,32,82.689
63.836,"L",64.924,64,4.04,8.362,5.173,27.361,"Class4",60.585,30,43.224
33.941,"A",21.085,42,NA,7.912,78.796,57.719,"Class1",29.839,64,58.417
68.82,"X",65.115,62,23.835,62.162,39.956,32.977,"Class4",75.383,55,47.41
49.456,"V",73.748,29,25.459,43.863,24.313,75.101,"Class2",45.892,32,45.911
64.82,"X",64.764,70,21.57,22.135,25.162,24.211,"Class4",69.703,43,42.058
24.55,"C",41.643,52,26.581,51.612,53.09,70.782,"Class1",31.639,65,34.437
15.793,"C",27.73,29,32.811,11.872,57.781,47.063,"Class1",32.354,65,38.903
61.287,"Q",66.62,50,56.819,50.22,49.615,75.992,"Class3",55.683,NA,75.74
64.258,"J",37.337,54,54.112,47.107,64.729,76.298,"Class3",35.125,33,68.703
51.341,"T",69.271,54,NA,15.9,9.25,68.693,"Class2",49.139,50,44.621
25.512,"A",32.256,51,27.374,30.313,54.906,64.94,"Class1",25.762,69,52.974
50.545,"P",76.954,30,23.438,34.755,32.847,69.652,"Class2",45.337,14,49.61
50.751,"I",29.917,34,24.497,42.449,21.908,103.109,"Class2",53.97,58,39.349
49.013,"V",72.667,40,26.809,47.174,22.035,97.601,"Class2",47.189,27,42.848
35.8,"O",42.654,34,27.403,52.493,46.359,62.665,"Class1",14.095,62,57.974
70.617,"J",101.899,51,54.078,52.95,43.392,74.702,"Class3",39.023,35,99.745
20.255,"C",21.655,54,19.7,55.298,45.431,72.985,"Class1",29.936,56,22.757
58.464,"C",50.977,49,62.496,47.117,61.686,72.416,"Class3",59.645,30,93.596
72.296,"R",65.577,74,18.223,20.818,31.147,30.937,"Class4",62.559,30,45.137
72.534,"I",65.492,73,29.043,42.725,32.378,25.83,"Class4",26.044,45,45.295
63.086,"J",65.782,54,59.313,53.905,56.93,73.488,"Class3",26.517,34,71.045
63.167,"Q",54.99,54,26.523,46.418,73.935,75.613,"Class3",40.935,36,92.582
67.844,"I",65.49,65,42.013,27.251,3.283,34.222,"Class4",73.567,53,42.374
24.979,"A",35.17,46,25.419,50.542,35.11,65.827,"Class1",10.622,61,73.733
30.689,"C",33.905,48,28.326,24.803,20.668,61.962,"Class1",9.122,69,19.133
79.108,"K",52.785,50,64.81,48.427,53.384,72.814,"Class3",43.607,32,66.702
24.681,"A",28.84,54,33.451,13.836,55.364,56.073,"Class1",50.009,72,21.269
60.675,"Q",86.554,54,56.261,49.928,39.531,69.226,"Class3",29.499,35,98.082
73.976,"C",62.164,57,43.674,43.49,70.316,82.07,"Class3",31.923,33,66.827
66.169,"X",65.312,70,43.347,56.07,23.561,14.66,"Class4",57.917,29,44.284
24.041,"F",30.133,53,17.67,6.45,60.662,67.81,"Class1",21.994,65,67.406
24.349,"F",23.263,38,19.785,22.495,69.742,63.421,"Class1",42.835,66,73.916
65.836,"X",65.574,71,-8.155,28.135,39.092,21.607,"Class4",45.442,54,45.219
69.421,"I",65.899,65,21.212,2.642,8.798,21.93,"Class4",26.209,51,48.043
51.79,"V",76.274,13,22.997,10.324,17.799,79.286,"Class2",51.206,51,44.437
63.418,"L",65.526,61,0.406,62.177,3.128,27.04,"Class4",34.033,40,46.319
30.277,"F",39.326,51,23.188,40.765,30.544,55.071,"Class1",35.104,60,56.803
49.969,"E",81.894,19,24.307,21.151,13.326,52.417,"Class2",49.655,25,46.318
64.807,"V",65.061,75,50.163,41.178,24.251,36.843,"Class4",49.835,34,45.72
62.828,"K",59.435,49,72.268,49.033,48.532,76.475,"Class3",39.228,31,99.421
69.948,"X",65.513,59,6.801,15.127,37.054,28.268,"Class4",53.146,38,43.87
27.151,"C",24.209,33,23.934,18.525,56.532,62.612,"Class1",37.942,64,47.492
31.898,"O",34.666,49,6.393,43.018,73.387,61.355,"Class1",43.362,61,35.636
71.441,"I",66.11,61,33.901,23.301,19.241,27.599,"Class4",43.01,39,48.344
63.4,"Q",62.091,53,54.781,45.044,49.752,69.305,"Class3",24.493,NA,60.537
67.381,"V",65.249,55,70.332,29.018,13.921,35.407,"Class4",55.472,26,48.305
60.219,"J",55.029,51,56.576,44.357,39.327,73.015,"Class3",46.352,35,71.301
61.171,"Q",25.17,52,60.145,46.164,48.102,78.141,"Class3",34.579,NA,81.197
50.846,"E",55.013,25,25.061,53.93,22.61,85.449,"Class2",60.647,57,48.253
62.406,"I",65.769,58,5.009,29.305,48.286,30.424,"Class4",42.627,53,48.933
79.375,"X",65.956,53,20.093,48.565,20.461,30.725,"Class4",63.381,43,46.171
68.723,"I",65.411,73,53.408,31.773,42.178,29.07,"Class4",46.239,49,43.956
31.162,"O",32.673,47,20.369,24.783,67.637,50.004,"Class1",53.283,72,37.111
67.706,"V",66.092,74,33.284,8.804,3.387,31.488,"Class4",48.601,47,48.16
32.198,"Z",16.219,35,32.504,24.609,82.014,59.124,"Class1",41.876,NA,36.694
22.426,"C",27.947,48,41.613,46.746,61.331,73.384,"Class1",38.531,58,76.515
31.246,"Z",30.382,42,23.959,4.141,42.165,55.194,"Class1",40.243,59,84.533
33.535,"Z",28.22,53,19.287,52.932,72.764,69.628,"Class1",19.901,60,67.037
24.138,"F",40.052,35,30.875,5.089,46.675,63.836,"Class1",45.604,69,18.847
28.298,"C",33.504,34,31.602,25.395,22.904,55.965,"Class1",31.359,66,46.796
22.224,"F",40.345,55,31.884,10.396,51.576,52.431,"Class1",51.389,57,42.48
50.093,"I",51.574,45,23.262,47.216,34.472,95.662,"Class2",46.816,52,44.143
27.791,"O",29.484,29,17.324,25.604,37.15,60.382,"Class1",37.902,58,63.723
49.76,"T",57.6,40,24.587,36.113,22.621,88.61,"Class2",59.166,13,49.344
80.702,"Q",48.352,48,55.991,50.078,71.623,80.296,"Class3",59.938,36,83.762
30.642,"F",39.161,47,31.638,48.301,84.939,72.093,"Class1",38.148,68,52.259
35.665,"J",46.821,49,45.678,45.204,56.061,79.245,"Class3",55.175,32,61.843
52.215,"J",30.318,52,62.499,45.031,40.445,80.168,"Class3",51.399,31,92.454
65.612,"R",65.695,59,70.338,30.275,44.232,16.727,"Class4",53.298,28,48.14
89.122,"I",62.123,53,54.08,53.276,76.122,78.887,"Class3",59.689,28,84.836
68.421,"J",62.674,50,29.372,43.966,40.701,80.928,"Class3",36.068,32,60.368
51.253,"P",83.66,30,25.59,45.235,16.458,46.76,"Class2",50.833,56,41.338
78.006,"K",80.745,54,60.802,49.464,41.973,79.07,"Class3",25.461,33,95.319
79.888,"J",43.199,52,69.402,48.74,42.322,70.922,"Class3",51.826,31,64.929
22.588,"C",33.81,52,11.889,55.895,29.908,63.284,"Class1",26.147,69,49.58
30.143,"A",26.875,33,28.188,20.946,28.055,56.57,"Class1",12.04,61,27.775
66.262,"R",65.604,59,16.216,4.196,37.459,22.119,"Class4",67.74,42,47.265
63.425,"X",64.989,58,-1.563,68.611,11.007,23.992,"Class4",67.748,54,44.659
30.483,"F",26.062,47,15.192,32.477,59.049,75.235,"Class1",12.903,72,75.969
52.043,"P",86.546,55,23.734,13.693,34.413,76.011,"Class2",51.613,19,49.957
51.789,"T",63.709,27,21.524,52.414,26.576,73.688,"Class2",54.088,39,49.216
35.931,"Z",13.789,30,10.482,2.135,65.634,55.891,"Class1",11.939,57,25.63
50.365,"T",89.37,70,22.584,49.769,10.916,95.891,"Class2",57.464,43,43.558
72.574,"L",65.528,62,-6.923,38.606,3.397,36.677,"Class4",56.261,37,48.921
49.405,"V",66.116,66,24.395,41.643,22.619,89.77,"Class2",60.209,28,46.385
51.429,"P",56.818,64,23.474,47.847,7.036,84.754,"Class2",52.398,41,49.071
52.417,"I",82.199,53,24.439,30.417,3.8,72.59,"Class2",54.317,53,46.801
36.671,"F",38.136,37,17.885,42.32,79.048,79.045,"Class1",47.083,63,46.708
65.923,"V",65.631,64,29.806,51.547,32.721,20.24,"Class4",68.281,45,45.507
73.645,"J",68.87,52,59.114,49.569,58.506,71.579,"Class3",46.548,28,66.004
34.58,"J",65.109,55,68.163,44.18,67.024,76.173,"Class3",30.258,35,63.756
66.777,"L",65.115,70,38.585,42.061,38.054,25.975,"Class4",74.386,47,44.153
67.746,"I",65.274,76,-5.428,12.539,25.903,27.699,"Class4",35.632,46,44.968
75.148,"K",2.696,49,49.705,43.688,72.998,79.216,"Class3",52.314,34,86.34
50.02,"C",28.294,55,50.076,43.376,67.306,77.523,"Class3",26.896,34,57.788
57.296,"K",39.327,58,48.674,53.847,43.317,76.024,"Class3",48.246,34,92.913
48.24,"K",89.373,52,57.055,49.296,54.097,80.348,"Class3",30.357,35,99.387
50.278,"T",78.395,18,25.977,41.528,6.389,90.558,"Class2",50.515,15,46.119
50.856,"I",75.939,68,NA,13.821,25.337,77.427,"Class2",59.185,8,48.861
75.748,"I",84.244,49,53.971,43.518,69.891,75.945,"Class3",35.428,31,81.928
50.637,"P",68.673,15,25.265,42.373,4.88,87.636,"Class2",45.825,56,42.299
50.093,"E",75.161,42,25.196,50.969,26.059,85.813,"Class2",46.83,9,49.346
72.072,"X",65.547,67,60.945,49.679,39.312,31.288,"Class4",34.065,33,47.923
51.184,"P",43.75,15,25.372,38.326,20.834,77.855,"Class2",50.235,20,41.375
68.634,"L",65.074,64,-20.859,20.487,5.838,43.641,"Class4",32.537,26,43.036
30.228,"O",34.92,53,24.692,7.426,72.18,47.258,"Class1",49.158,71,80.367
69.472,"R",65.522,59,-11.596,68.048,43.807,25.668,"Class4",29.168,25,44.137
51.471,"P",82.538,29,25.255,48.597,15.461,58.841,"Class2",51.006,42,44.975
69.455,"K",65.957,50,69.658,50.727,43.842,82.166,"Class3",38.015,30,97.493
68.542,"X",65.884,52,30.944,51.616,17.62,25.425,"Class4",52.306,38,46.876
28.721,"A",32.933,32,30.969,29.948,21.675,58.182,"Class1",26.057,58,52.859
79.547,"C",46.566,54,46.094,52.678,45.047,71.902,"Class3",34.599,34,82.359
49.506,"I",27.063,62,26.292,39.536,32.112,79.275,"Class2",58.057,52,43.233
54.695,"I",50.289,54,72.604,50.196,75.483,79.653,"Class3",50.694,33,60.635
63.846,"C",83.426,51,54.149,50.751,38.409,75.05,"Class3",42.305,28,69.438
19.644,"C",25.125,29,17.479,21.919,69.117,64.731,"Class1",19.343,61,48.341
65.118,"I",66.087,64,52.891,38.069,4.546,28.221,"Class4",41.528,49,45.834
66.141,"V",65.818,57,48.094,16.898,4.1,27.284,"Class4",55.209,53,47.044
74.879,"Q",25.713,51,45.7,43.86,74.268,77.993,"Class3",43.284,34,79.214
