"YLU1","CRS2","GMA3","OLA4","Output13","OWP5","GVZ6","FHC7","AOQ8","QMC9","TKA10","UJR11","IBX12"
23.568,50.4,37.018,45,"Class2","R","O",53.648,10,46.243,25.574,66.104,53.275
17.505,50.84,88.914,64,"Class3","P","F",88.567,77,40.968,24.081,42.947,63.864
64.567,56.703,67.872,69,"Class3","P","L",90.764,76,40.939,31.238,20.062,40.736
71.928,63.748,68.556,64,"Class3","A","J",83.902,71,40.48,29.375,23.25,86.064
30.126,24.865,55.31,60,"Class2","R","F",41.402,11,39.855,69.922,53.531,19.71
28.083,60.991,58.645,50,"Class2","T","E",49.812,8,62.103,78.167,51.121,19.416
25.748,48.701,7.761,56,"Class1","H","C",57.813,53,28.999,2.776,40.007,64.882
NA,56.617,90.117,90,"Class3","P","J",89.889,81,42.747,23.053,25.491,47.974
22.798,89.038,28.045,68,"Class1","R","D",66.651,55,42.315,1.744,62.288,72.547
18.438,53.45,86.829,85,"Class3","Y","M",89.848,72,39.312,29.967,39.498,-16.11
15.447,56.098,63.212,74,"Class3","T","J",86.755,72,37.951,28.57,28.176,123.092
7.845,38.13,15.374,90,"Class1","I","P",58.548,52,13.345,3.635,53.684,66.545
20.934,74.137,24.908,60,"Class1","R","D",60.055,57,28.397,4.077,26.552,69.818
45.153,57.948,87.832,78,"Class3","Y","F",86.151,64,41.062,26.774,21.516,10.276
NA,67.798,17.735,54,"Class1","I","D",57.86,52,-1.874,4.053,67.861,68.935
25.506,36.602,40.864,60,"Class2","R","F",38.745,10,59.109,47.34,68.862,48.422
85.976,54.521,69.885,81,"Class3","G","L",72.474,74,38.772,21.812,37.582,70.802
60.866,40.107,83.771,87,"Class3","Y","K",76.018,77,36.285,19.403,36.38,111.023
24.149,64.586,50.474,59,"Class2","S","O",32.985,9,48.097,10.577,46.964,43.59
35.956,27.297,55.997,60,"Class2","R","Y",39.025,8,40.442,-14.085,21.906,39.399
NA,52.981,55.699,59,"Class2","J","Y",33.531,9,32.354,83.775,53.486,-0.984
25.989,57.328,40.347,58,"Class2","T","F",28.62,10,35.114,62.551,40.449,83.44
35.801,37.796,52.724,49,"Class2","T","Y",41.234,11,55.114,55.416,59.779,32.251
35.336,49.784,66.931,58,"Class2","T","F",44.949,8,34.468,53.374,29.402,40.912
27.87,68.765,52.908,53,"Class2","T","Y",57.436,10,51.404,43.93,59.12,25.196
23.662,65.175,44.086,50,"Class2","S","O",54.723,8,43.671,92.056,55.382,62.143
27.618,29.92,57.363,51,"Class2","T","F",32.32,10,48.8,63.893,16.981,62.497
6.525,44.467,31.913,94,"Class1","I","P",56.813,53,15.012,2.91,68.538,69.799
16.192,59.953,33.674,91,"Class1","K","H",51.948,57,24.454,0.827,55.811,68.299
5.591,23.068,23.274,62,"Class1","Z","C",63.154,53,24.358,1.673,52.135,65.851
24.412,32.37,75.052,56,"Class2","Z","F",31.265,9,49.553,69.47,55.331,48.349
12.616,53.104,32.784,48,"Class1","I","I",56.105,58,27.796,2.644,71.795,69.546
27.127,50.295,81.275,65,"Class3","Y","F",84.183,81,38.324,29.714,25.342,58.497
32.801,53.763,42.675,47,"Class2","T","O",26.264,11,44.547,26.444,45.76,45.549
83.827,59.984,73.089,78,"Class3","T","L",74.434,79,40.033,26.202,39.371,84.99
32.844,59.964,48.716,58,"Class2","Z","E",36.893,9,50.785,0.781,50.595,28.589
25.826,93.625,39.061,61,"Class1","H","D",54.967,57,17.522,3.52,37.762,73.19
22.754,48.222,58.926,55,"Class2","T","F",30.952,10,37.497,18.987,32.67,34.343
21.418,78.641,34.507,89,"Class1","Z","H",53.859,53,40.006,3.717,46.814,62.891
93.926,52.36,86.439,67,"Class3","A","F",84.303,68,38.333,20.606,38.359,65.812
27.142,62.519,85.921,76,"Class3","P","F",76.554,NA,39.432,28.189,42.879,37.292
25.597,39.435,53.028,45,"Class2","T","Y",29.148,11,47.565,27.37,34.348,34.649
44.205,44.474,77.599,87,"Class3","G","K",90.387,75,40.669,26.539,39.926,66.362
64.323,42.347,73.046,69,"Class3","T","J",87.414,70,40.775,23,23.301,143.337
33.073,52.62,44.065,50,"Class2","T","X",31.833,NA,52.772,43.626,25.229,39.722
30.266,38.6,70.083,48,"Class2","R","F",34.011,11,51.949,61.707,21.026,32.146
24.76,40.708,84.751,54,"Class2","R","O",32.746,11,41.708,27.606,57.207,46.569
92.769,46.815,86.135,74,"Class3","G","M",81.297,77,41.172,28.412,30.838,7.555
27.478,51.284,51.836,46,"Class2","S","Y",40.773,10,51.972,47.7,64.231,13.698
24.091,47.514,44.652,60,"Class2","Z","X",44.002,9,47.928,75.993,34.431,73.584
16.868,21.514,27.997,55,"Class1","K","P",61.242,53,15.853,3.444,51.774,67.786
22.955,37.069,42.994,46,"Class2","Z","E",44.185,8,39.692,57.714,23.72,25.765
78.53,28.769,76.239,76,"Class3","A","M",79.238,81,40.633,26.62,30.518,72.812
NA,35.527,42.046,46,"Class2","Z","O",28.063,8,46.3,69.378,56.64,77.223
8.265,62.621,26.515,82,"Class1","R","H",60.119,54,-5.929,2.886,51.639,67.774
72.602,38.893,79.588,75,"Class3","G","M",90.962,66,39.994,20.173,34.379,27.44
9.944,37.369,80.081,70,"Class3","P","M",77.34,NA,42.172,27.398,41.89,37.177
23.75,55.48,59.61,54,"Class2","R","F",47.726,9,44.365,43.486,60.212,45.055
39.824,32.663,72.848,74,"Class3","Y","F",84.33,77,40.007,23.755,41.724,71.945
25.502,48.162,54.937,53,"Class2","S","Y",28.05,10,48.069,37.219,68.815,52.708
9.22,38.95,80.933,84,"Class3","P","L",82.113,66,41.898,20.144,28.076,17.344
89.362,65.474,80.189,87,"Class3","P","L",85.313,NA,38.874,25.03,22.501,51.975
11.109,90.177,38.012,63,"Class1","I","C",51.984,54,14.373,2.245,67.712,66.678
21.035,71.586,4.101,43,"Class1","H","D",61.065,57,19.507,0.452,23.829,64.021
21.239,35.798,47.4,60,"Class1","K","I",58.562,52,30.185,2.463,60.506,71.597
27.629,43.88,35.694,57,"Class2","J","O",51.021,11,45.588,41.435,17.13,53.639
9.214,50.79,81.575,67,"Class3","G","J",80.16,77,41.452,26.017,36.412,37.172
21.91,68.884,66.688,62,"Class1","H","I",57.998,52,43.202,2.044,55.699,73.971
29.452,54.212,51.331,58,"Class2","T","F",57.467,10,40.197,65.439,65.81,57.416
8.449,93.613,16.739,57,"Class1","I","I",55.867,56,35.086,2,30.503,69.006
24.421,31.03,29.237,49,"Class1","R","P",58.058,57,30.969,3.519,68.103,69.962
23.503,39.246,85.569,86,"Class3","A","J",82.096,76,41.739,21.157,33.378,48.056
62.352,45.422,93.87,88,"Class3","G","K",79.662,NA,41.329,27.857,36.81,29.679
27.751,44.398,45.257,59,"Class2","J","F",54.021,9,24.424,45.048,47.844,30.81
92.206,48.826,72.447,68,"Class3","T","J",85.395,74,40.321,29.934,22.216,49.676
23.18,61.855,51.667,46,"Class2","R","F",33.578,11,51.961,47.961,47.368,67.578
16.007,67.223,25.781,80,"Class1","I","I",56.883,56,31.337,2.883,29.357,66.727
35.185,30.083,34.748,57,"Class2","J","F",45.619,11,38.994,38.805,61.492,7.837
29.011,43.563,63.458,49,"Class2","J","X",40.684,10,42.922,38.174,23.569,30.212
7.47,27.489,14.891,65,"Class1","K","C",60.418,56,33.304,3.063,32.132,71.94
59.317,47.332,71.941,84,"Class3","T","L",78.974,64,36.892,23.142,25.76,52.227
87.165,53.607,81.882,65,"Class3","A","M",83.249,81,39.393,22.676,29.031,62.377
24.527,43.239,65.122,58,"Class2","Z","X",38.059,8,48.571,56.543,47.829,50.497
32.792,66.164,54.842,53,"Class2","T","F",39.633,11,48.341,19.079,47.279,37.562
55.535,39.865,69.046,67,"Class3","Y","J",86.31,70,38.48,19.849,33.806,63.128
14.304,44.668,94.078,66,"Class3","T","L",81.482,75,38.366,27.892,30.872,59.345
20.548,73.371,60.97,90,"Class1","R","I",60.426,53,32.051,3.322,65.693,71.338
22.735,33.182,50.853,58,"Class2","Z","E",56.307,10,36.029,36.587,30.914,28.64
25.276,68.453,31.312,85,"Class1","Z","I",60.669,56,48.905,2.27,61.055,68.76
35.641,38.036,78.418,89,"Class3","T","K",72.432,64,40.251,13.699,34.241,87.487
5.848,96.709,19.887,70,"Class1","K","D",51.206,53,17.92,3.981,58.121,67.33
NA,64.588,52.011,51,"Class2","R","X",53.587,8,60.638,49.653,64.997,46.284
8.654,81.113,30.1,82,"Class1","K","C",51.435,53,6.653,2.522,70.207,72.273
30.73,67.507,60.919,55,"Class2","S","O",34.439,NA,40.643,-16.623,20.495,55.522
18.956,43.941,32.186,76,"Class1","K","C",53.78,54,25.58,1.422,57.912,71.081
22.034,22.775,36.064,63,"Class1","K","D",53.473,55,35.519,0.906,37.428,75.477
26.134,43.794,23.858,59,"Class1","H","D",58.617,57,35.161,1.558,64.863,71.817
27.541,25.988,51.755,47,"Class2","Z","Y",38.319,9,44.069,20.928,60.251,29.838
5.378,45.499,41.333,63,"Class1","Z","I",64.966,56,17.494,2.309,39.27,64.627
21.883,41.899,14.977,46,"Class1","Z","D",59.347,58,24.386,2.294,30.865,71.345
35.864,25.65,54.553,53,"Class2","R","E",45.313,10,50.907,29.653,19.377,62.746
84.476,54.685,70.896,67,"Class3","G","F",76.279,69,40.714,27.041,29.396,11.189
28.438,35.384,47.855,57,"Class2","Z","Y",44.94,9,42.94,70.751,39.122,42.51
9.814,30.786,50.728,83,"Class3","P","L",75.58,76,38.898,29.014,42.705,-3.884
23.461,26.832,65.594,59,"Class2","J","E",26.846,11,46.055,10.281,49.569,35.248
21.904,65.758,85.711,66,"Class3","Y","J",88.396,75,40.309,22.472,19.89,-12.108
90.187,37.929,77.381,75,"Class3","A","L",90.311,77,38.955,27.071,29.132,44.689
15.374,30.969,47.112,86,"Class1","K","C",66.965,57,25.44,2.31,66.242,69.392
28.493,41.128,65.038,53,"Class2","R","F",37.464,9,42.855,75.454,31.518,49.98
35.838,65.58,32.795,50,"Class2","T","X",41.811,10,36.123,68.065,34.748,26.493
11.711,88.412,43.121,93,"Class1","R","D",67.094,NA,53.224,4.448,53.289,71.877
42.045,39.398,70.07,85,"Class3","Y","K",78.744,64,39.945,30.379,23.163,-12.148
8.445,96.818,34.763,78,"Class1","H","H",57.882,NA,15.617,0.691,54.192,69.228
10.685,80.283,6.949,77,"Class1","Z","I",53.729,54,21.817,3.078,72.433,68.092
24.648,59.511,72.039,65,"Class3","Y","F",90.411,74,37.734,29.05,19.21,102.329
22.956,47.93,44.679,52,"Class2","S","X",52.693,11,54.41,32.985,16.962,58.9
32.52,29.221,42.655,50,"Class2","S","X",28.427,9,54.672,40.789,35.196,23.045
27.37,37.645,38.518,52,"Class2","T","E",51.366,9,54.556,34.38,48.667,23.194
29.034,58.154,37.435,48,"Class2","Z","X",56.849,10,42.066,44.404,58.172,34.875
13.099,49.03,48.748,86,"Class1","K","H",52.064,58,9.005,2.536,25.922,69.728
31.174,45.155,58.41,47,"Class2","S","Y",32.292,9,45.884,55.447,52.253,46.08
16.299,34.695,23.193,78,"Class1","R","C",60.799,56,16.19,3.321,46.15,69.876
15.694,68.109,46.404,72,"Class1","H","I",60.333,57,27.102,2.22,62.243,67.151
33.661,29.034,44.73,53,"Class2","S","F",26.3,10,50.52,41.714,37.062,26.785
44.847,51.165,78.328,64,"Class3","P","L",87.271,65,41.432,24.753,37.537,49.651
22.686,43.106,29.004,60,"Class2","J","O",27.578,8,47.075,60.286,31.028,41.457
5.01,24.794,11.982,98,"Class1","Z","H",55.891,54,34.051,3.087,49.981,66.008
14.382,81.047,42.852,94,"Class1","I","P",53.819,54,14.085,3.877,53.155,68.373
19.6,43.065,19.842,60,"Class1","R","H",66.446,53,26.519,2.173,54.349,63.654
30.399,35.695,41.343,47,"Class2","J","O",33.196,NA,59.82,45.861,21.879,79.367
26.086,33.719,36.73,45,"Class2","T","O",52.56,9,42.188,66.601,55.89,75.807
7.734,84.519,30.205,57,"Class1","K","H",52.02,54,25.975,2.135,64.371,69.017
29.522,62.998,56.4,56,"Class2","R","F",55.897,11,51.974,41.098,67.78,31.033
51.636,41.662,71.466,84,"Class3","T","F",75.207,67,42.903,26.343,38.465,13.69
81.961,29.606,83.712,65,"Class3","A","F",83.641,74,40.987,26.533,22.172,75.566
15.418,95.768,35.02,96,"Class1","K","P",53.45,57,54.662,2.394,61.88,65.629
21.376,89.238,18.435,48,"Class1","I","I",66.712,56,18.65,3.95,50.139,66.606
68.746,46.87,75.422,68,"Class3","G","K",84.657,74,40.796,30.817,32.362,31.398
90.91,33.308,78.84,84,"Class3","A","J",75.195,81,39.891,27.86,33.362,70.319
45.754,63.332,76.89,67,"Class3","P","F",88.918,78,40.9,23.58,35.723,101.127
21.209,55.265,33.168,64,"Class1","R","P",65.735,53,48.54,2.551,44.571,72.088
24.531,40.386,51.641,45,"Class2","R","F",50.095,9,36.763,75.269,64.64,41.027
50.738,42.242,82.149,76,"Class3","T","J",84.158,79,38.674,24.552,25.234,31.224
16.689,65.952,55.412,94,"Class1","R","P",51.75,57,22.304,2.791,59.996,68.323
25.814,63.749,45.44,47,"Class2","T","E",39.872,9,56.404,29.593,28.275,24.774
NA,89.458,31.565,62,"Class1","R","I",63.34,54,42.305,3.735,39.712,68.207
34.902,64.508,78.206,80,"Class3","T","M",84.542,77,37.191,26.75,26.969,13.044
8.553,45.489,82.891,78,"Class3","G","K",85.768,78,38.554,22.515,34.953,55.492
12.799,24.133,36.108,65,"Class1","I","D",67.641,56,58.712,2.32,59.864,64.699
22.419,92.098,26.107,53,"Class1","Z","P",61.677,58,38.332,4.395,54.206,65.55
26.652,55.393,45.584,52,"Class2","T","F",39.784,10,38.843,93.589,69.234,67.205
6.453,59.049,10.921,88,"Class1","H","I",59.907,52,30.143,1.169,62.319,67.924
22.213,39.546,47.331,71,"Class1","Z","H",66.395,NA,24.839,3.051,25.42,69.5
6.617,53.246,-1.357,91,"Class1","K","D",61.615,55,8.268,1.981,28.241,69.499
43.023,60.663,74.206,71,"Class3","G","K",86.406,81,40.987,23.026,33.795,61.729
7.027,51.002,40.745,91,"Class1","R","C",61.38,52,17.671,3.515,43.336,74.413
83.367,56.372,75.697,77,"Class3","T","M",80.309,72,39.223,29.73,25.47,31.416
22.453,45.805,55.635,47,"Class2","R","F",54.473,10,39.987,92.442,27.234,23.618
89.67,49.926,72.695,69,"Class3","P","F",79.637,70,37.199,17.728,23.16,16.487
31.393,43.756,44.728,50,"Class2","J","F",41.889,9,36.731,37.783,24.797,60.883
22.419,34.49,22.352,66,"Class1","I","P",52.753,58,43.142,2.319,24.967,72.466
36.493,50.816,78.888,76,"Class3","Y","K",75.864,71,39.544,28.625,31.806,64.759
22.278,42.085,32.468,45,"Class2","S","O",41.379,10,45.372,38.567,35.784,73.794
58.775,28.011,82.186,69,"Class3","Y","L",87.026,71,36.585,22.754,26.237,33.483
24.087,29.328,61.818,56,"Class2","T","X",27.447,8,54.611,45.792,31.986,55.013
22.177,26.996,40.298,53,"Class2","R","X",56.366,10,40.152,63.526,47.241,20.249
9.888,57.072,82.419,84,"Class3","Y","L",79.525,NA,38.759,20.804,42.274,80.231
25.259,39.509,72.05,84,"Class3","G","J",75.484,NA,41.166,22.528,22.786,60.041
17.269,58.167,28.113,98,"Class1","Z","I",58.239,55,10.192,3.446,26.249,66.686
34.238,65.989,55.129,52,"Class2","R","Y",49.476,8,37.436,31.381,29.031,26.649
24.769,43.952,76.898,46,"Class2","T","E",48.996,11,41.094,48.492,48.324,53.674
13.598,21.581,60.291,83,"Class1","H","C",51.574,56,22.55,1.261,37.77,74.507
86.415,60.442,91.007,85,"Class3","T","J",72.561,75,39.025,27.96,24.924,65.768
25.143,46.534,71.747,58,"Class2","S","O",41.972,8,39.994,34.622,35.621,66.844
35.281,64.072,40.828,56,"Class2","T","E",50.037,8,45.693,68.705,48.576,37.978
34.438,49.103,55.713,53,"Class2","J","E",49.618,9,60.214,58.345,52.237,69.185
24.998,40.617,41.294,54,"Class2","R","X",28.349,11,42.26,36.683,42.741,44.271
89.649,61.815,83.574,83,"Class3","A","F",72.932,69,38.715,29.906,33.48,15.549
32.531,26.719,71.267,56,"Class2","T","Y",31.682,NA,41.591,23.288,67.405,48.537
NA,65.088,82.231,82,"Class3","A","L",83.363,72,38.378,20.035,42.923,61.916
14.182,53.028,34.212,92,"Class1","Z","P",61.337,54,13.326,1.819,71.941,68.262
22.3,47.928,-0.808,83,"Class1","H","H",64.942,55,41.27,1.09,49.365,65.06
17.01,66.375,13.416,75,"Class1","Z","H",59.188,56,35.213,1.976,57.598,70.6
20.983,49.95,21.182,77,"Class1","R","D",57.587,56,23.851,2.102,60.315,75.78
33.549,62.741,63.038,44,"Class2","Z","Y",55.132,10,35.263,35.97,44.038,5.518
25.009,56.887,77.103,76,"Class3","G","F",81.661,81,39.152,23.014,35.584,65.991
15.727,92.541,19.067,53,"Class1","Z","P",54.135,56,21.574,1.635,55.632,66.386
88.53,32.846,91.481,81,"Class3","G","J",79.373,78,41.233,22.79,42.201,70.02
22.101,40.855,69.426,44,"Class2","Z","Y",37.231,9,61.876,47.235,49.82,56.447
23.294,69.105,60.298,85,"Class1","K","H",62.472,52,37.924,2.699,30.78,73.97
21.547,84.236,-8.341,64,"Class1","I","P",59.493,NA,36.747,5.049,29.878,74.078
30.386,34.264,39.126,60,"Class2","T","F",53.094,9,47.216,33.261,64.647,30.576
24.377,66.629,39.778,56,"Class2","T","F",37.858,11,31.64,61.947,56.158,78.63
34.08,55.304,62.215,53,"Class2","Z","E",52.102,9,46.348,20.726,51.099,38.04
25.465,75.757,29.198,58,"Class1","R","H",54.487,56,27.193,2.351,34.053,68.544
21.236,85.139,33.206,81,"Class1","H","I",53.378,57,34.9,2.715,49.254,69.175
75.994,36.54,83.09,85,"Class3","Y","L",80.099,78,38.26,23.732,28.561,13.909
32.1,40.596,47.166,60,"Class2","R","Y",45.287,8,55.208,0.099,64.771,57.909
86.585,50.569,77.153,81,"Class3","P","F",77.747,73,42.342,21.259,26.82,71.093
26.927,43.709,30.092,82,"Class1","R","P",62.71,57,27.301,1.175,24.654,67.825
28.702,26.942,50.952,54,"Class2","R","O",47.09,8,44.503,42.506,44.617,25.569
25.132,26.883,34.575,61,"Class2","S","E",47.63,9,56.799,53.933,57.447,23.794
71.115,48.167,79.385,82,"Class3","T","M",78.842,65,38.729,30.323,40.57,70.752
15.813,48.872,14.825,77,"Class1","K","H",56.168,58,48.133,2.571,26.176,71.777
19.958,20.539,30.544,66,"Class1","Z","C",66.002,52,38.855,2.673,23.182,73.477
21.746,62.097,35.795,72,"Class1","H","H",52.979,56,32.972,2.344,42.681,71.614
24.909,25.697,48.166,57,"Class2","Z","Y",56.313,8,45.428,4.747,42.048,11.951
25.278,36.242,23.627,45,"Class1","R","P",51.694,52,18.021,3.24,49.629,70.8
NA,49.78,25.717,81,"Class1","K","D",63.422,57,30.248,2.102,67.661,69.748
30.646,48.426,81.018,73,"Class3","T","M",75.821,76,38.551,21.297,40.005,56.092
23.893,37.695,70.265,69,"Class3","G","J",89.776,80,37.446,21.347,19.933,77.092
NA,52.475,71.956,66,"Class3","Y","K",87.254,66,40.074,25.899,31.03,64.287
15.652,58.163,15.628,71,"Class1","Z","C",55.144,54,50.863,3.71,40.681,70.436
22.224,41.476,54.107,44,"Class2","R","Y",47.622,11,42.346,50.336,46.162,22.625
26.173,40.625,44.491,52,"Class2","R","O",38.263,11,52.474,38.709,59.017,43.235
18.122,69.73,0.363,83,"Class1","R","C",51.181,53,26.744,1.975,66.216,70.206
12.74,26.014,21.081,86,"Class1","R","P",55.767,56,42.447,1.179,23.668,73.264
25.929,47.634,67.112,47,"Class2","S","O",44.66,11,39.74,35.408,21.775,70.125
29.536,31.492,44.221,48,"Class2","J","X",49.05,9,36.753,56.818,28.134,31.268
88.774,60.163,77.687,73,"Class3","P","L",74.967,75,38.187,26.95,34.572,59.393
24.592,47.5,41.62,45,"Class2","T","E",38.686,8,39.824,47.296,20.74,41.512
21.873,32.719,78.342,75,"Class3","G","L",80.409,74,41.684,18.213,34.483,39.337
NA,37.302,53.726,52,"Class2","T","F",45.771,9,41.713,63.069,23.847,20.392
23.383,40.172,75.093,60,"Class2","T","Y",48.324,8,49.857,52.7,27.636,59.538
25.158,30.121,48.981,56,"Class2","S","F",43.608,9,44.054,39.746,57.305,68.83
11.85,23.907,16.061,47,"Class1","H","H",51.444,55,46.227,2.893,24.982,61.508
25.765,66.503,50.195,56,"Class2","J","E",52.602,10,52.245,90.118,30.525,21.18
26.651,56.234,72.323,78,"Class3","P","M",77.861,70,40.094,23.036,19.632,21.845
5.085,64.943,43.412,44,"Class1","K","P",63.915,55,16.055,4.509,42.918,67.394
34.574,43.529,50.793,52,"Class2","T","X",52.713,9,35.162,56.24,32.935,59.487
24.57,64.451,47.549,45,"Class2","J","O",40.35,9,46.433,45.627,67.877,50.075
16.85,44.426,81.791,71,"Class3","A","L",75.013,73,38.113,24.997,40.543,16.69
NA,28.764,8.996,44,"Class1","K","C",62.474,52,29.437,1.75,63.887,69.201
17.252,57.209,39.269,63,"Class1","K","H",57.011,58,43.337,-0.324,70.466,75
33.631,68.45,59.606,61,"Class2","T","O",26.957,10,60.632,44.678,55.715,39.341
6.079,91.99,7.437,47,"Class1","I","I",55.313,NA,42.218,3.27,39.845,71.237
15.847,45.02,78.285,77,"Class3","Y","M",86.51,69,40.092,22.225,23.505,18.17
49.536,37.326,80.54,84,"Class3","Y","F",87.961,79,41.902,27.837,26.708,64.092
6.793,33.263,83.784,66,"Class3","A","M",76.365,70,39.102,25.354,35.695,73.133
65.094,42.444,74.289,64,"Class3","A","F",86.182,67,40.443,28.947,36.957,20.362
NA,84.797,82.489,48,"Class1","H","D",60.387,56,25.353,1.438,51.256,60.929
15.406,68.903,45.198,50,"Class1","R","I",60.765,56,45.825,1.446,40.093,72.166
32.255,64.401,40.359,60,"Class2","R","E",39.481,10,37.913,22.796,21.84,64.679
35.666,52.407,44.952,61,"Class2","T","E",44.308,8,39.966,69.394,62.279,79.521
24.457,68.707,41.08,53,"Class2","Z","E",52.817,10,35.35,36.222,60.629,14.99
79.642,52.24,64.479,70,"Class3","Y","F",86.132,75,39.224,24.066,30.58,32.958
29.194,54.59,47.836,54,"Class2","T","E",30.281,9,52.841,102.695,19.616,33.897
23.387,43.689,49.99,70,"Class1","H","P",58.447,52,13.139,1.463,30.687,66.154
25.966,54.401,49.729,54,"Class2","J","E",36.571,10,38.68,94.649,62.288,28.528
30.744,38.308,63.152,52,"Class2","J","X",51.554,NA,50.3,34.128,37.447,42.478
83.616,56.591,80.925,64,"Class3","G","K",74.271,65,37.067,25.606,23.751,72.563
10.189,67.042,63.52,68,"Class1","I","H",64.496,56,17.634,3.844,43.39,66.637
5.35,86.001,40.635,47,"Class1","I","H",67.797,58,39.59,2.646,37.16,68.48
27.876,33.285,30.474,51,"Class2","R","X",48.96,8,37.808,67.199,29.397,27.885
44.095,58.706,78.43,82,"Class3","Y","L",89.173,76,39.672,26.938,30.768,40.348
31.185,64.703,39.179,52,"Class2","R","X",31.727,10,46.934,-0.508,35.88,32.112
23.256,35.296,57.195,53,"Class2","J","Y",52.316,11,43.735,41.813,54.718,19.522
33.513,68.014,35.452,56,"Class2","T","E",56,11,39.765,69.93,41.537,3.878
21.232,61.562,22.958,86,"Class1","H","H",55.348,57,15.923,2.393,34.125,71.488
26.764,40.166,45.766,61,"Class2","S","E",34.682,10,59.367,33.018,41.56,54.562
60.728,49.31,79.603,75,"Class3","T","L",90.265,76,42.98,29.144,25.081,77.098
NA,52.598,79.207,78,"Class3","Y","M",89.55,81,38.206,32.382,24.029,19.03
8.173,69.272,15.033,83,"Class1","Z","P",64.847,53,21.956,1.833,32.183,65.796
14.04,64.868,29.523,59,"Class1","R","C",60.67,NA,49.293,2.669,55.053,61.651
26.651,23.229,37.276,51,"Class1","K","P",51.043,52,33.499,2.93,49.031,67.586
23.03,39.982,53.696,44,"Class2","S","X",40.896,9,52.287,34.481,59.739,43.888
29.46,55.732,53.227,47,"Class2","J","E",51.144,9,35.844,31.047,18.233,69.254
38.407,42.678,89.53,71,"Class3","Y","L",75.87,81,39.225,30.145,33.875,8.977
89.761,36.103,66.749,72,"Class3","Y","K",85.037,NA,39.058,21.967,26.409,60.877
NA,41.166,48.502,45,"Class2","J","F",54.493,8,49.55,64.052,59.539,39.468
7.834,35.822,22.742,61,"Class1","K","H",58.652,54,25.076,2.674,66.933,71.63
6.723,63.756,42.865,48,"Class1","R","D",66.829,58,-2.338,1.397,55.533,68.75
22.73,56.02,35.259,87,"Class1","I","C",62.602,53,21.1,1.751,52.153,61.965
54.148,65.881,72.781,72,"Class3","A","K",74.608,79,41.756,26.533,23.571,77.758
52.008,39.531,86.676,75,"Class3","T","K",81.641,73,41.114,23.764,40.92,17.173
24.3,31.05,49.113,47,"Class2","J","Y",47.148,11,42.771,53.935,43.108,29.985
