"ZMX1","DEG2","RQT3","FKX4","XYN5","Output27","DGT6","HIA7","MIP8","WYH9","GBC10"
46.154,65.63,39.911,30,NA,"Class3","N",57.97,19.82,24.139,109.56
37.163,67.426,2.942,48,NA,"Class4","N",23.925,27.898,25.08,11.534
18.285,91.843,70.528,71,79.883,"Class1","M",34.048,20.124,89.132,55.266
28.626,46.108,54.327,31,32.214,"Class4","Z",40.317,34.422,23.952,12.869
5.911,89.224,55.628,70,NA,"Class1","G",36.456,67.941,56.047,67.533
77.647,46.251,37.424,88,61.307,"Class2","R",92.437,39.658,87.569,85.704
39.917,71.96,-21.715,24,16.779,"Class4","Z",28.988,51.394,19.217,8.067
40.535,23.907,51.941,54,10.897,"Class4","Z",21.308,43.107,21.74,10.193
32.971,81.751,41.748,83,37.4,"Class3","N",47.2,17.638,26.487,65.736
77.299,46.15,33.402,40,62.35,"Class2","R",86.646,44.425,87.823,78.318
77.134,45.565,33.992,63,58.681,"Class2","N",71.81,32.64,82.265,76.638
47.647,21.96,41.699,54,36.224,"Class3","S",59.235,20.327,26.844,80.089
76.952,43.748,39.27,88,61.731,"Class2","M",74.159,42.194,91.327,96.805
48.277,48.263,42.387,81,38.367,"Class3","N",51.105,19.887,26.944,70.045
31.269,88.508,70.658,70,89.469,"Class1","D",60.546,10.955,67.625,48.581
51.325,6.428,32.845,65,42.045,"Class4","C",21.026,27.577,32.917,8.214
28.25,91.195,102.175,69,86.584,"Class1","M",30.708,67.849,77.753,50.078
77.464,41.148,27.488,89,32.981,"Class2","N",61.178,10.927,86.258,83.836
44.142,36.903,41.669,52,NA,"Class4","D",19.331,54.712,21.257,14.901
45.393,50.487,41.025,28,22.58,"Class3","H",51.202,18.218,25.636,49.363
77.715,46.394,35.012,65,39.972,"Class2","Y",81.767,45.416,81.798,110.522
84.328,86.326,43.62,13,40.711,"Class3","H",56.405,22.626,23.99,53.622
35.851,62.024,34.285,78,40.517,"Class4","C",27.377,43.147,34.153,0.884
21.793,91.425,45.807,69,82.349,"Class1","B",15.29,53.851,83.608,40.421
78.099,41.555,24.036,59,67.656,"Class2","R",59.766,51.991,93.872,82.34
75.728,55.711,40.955,54,31.723,"Class3","N",43.542,17.181,24.88,47.915
18.024,89.308,93.201,71,86.061,"Class1","O",44.089,35.347,53.666,45.018
77.258,41.638,39.374,85,29.564,"Class2","N",74.742,36.38,81.17,92.658
74.859,30.155,40.133,12,44.183,"Class3","S",50.323,17.98,22.047,98.315
31.908,16.96,-12.751,70,56.001,"Class4","N",14.138,32.265,11.142,15.35
16.444,90.891,74.237,71,85.368,"Class1","B",42.964,68.61,60.19,52.046
54.424,45.79,40.794,60,43.458,"Class3","S",60.852,19.405,22.641,77.667
41.074,26.801,50.074,56,55.227,"Class4","Z",49.151,45.026,20.521,15.686
39.892,12.989,47.001,98,68.695,"Class4","N",37.833,37.399,33.607,10.006
52.928,81.971,35.895,59,33.925,"Class4","Z",38.969,34.626,32.391,5.746
77.308,44.103,35.228,78,36.58,"Class2","Y",85.024,21.612,84.472,101.884
70.563,80.378,45.817,50,37.291,"Class3","H",44.512,18.87,23.846,84.073
16.728,9.138,25.855,72,39.957,"Class4","O",31.635,46.734,20.051,15.309
24.96,89.848,81.621,69,86.038,"Class1","D",26.729,40.74,84.509,64.933
25.629,90.233,94.757,69,81.823,"Class1","G",38.053,77.275,58.753,57.434
47.251,32.975,42.789,77,44.336,"Class3","S",34.959,19.328,NA,86.383
33.831,56.603,43.016,48,24.724,"Class3","H",37.322,20.432,22.719,83.094
77.223,42.982,32.046,45,35.888,"Class2","M",79.765,19,91.075,83.842
39.476,26.883,42.591,68,40.78,"Class3","D",49.648,20.158,NA,72.038
-9.667,88.022,38.806,69,86.154,"Class1","D",69.767,26.89,60.335,79.118
77.73,41.426,33.678,76,79.185,"Class2","R",71.488,27.907,84.789,69.032
13.775,30.384,42.099,61,32.588,"Class4","N",17.771,37.501,21.228,6.886
45.831,26.127,38.274,17,35.964,"Class3","S",40.284,21.161,22.317,86.305
45.343,21.752,40.838,75,39.9,"Class3","H",43.103,19.84,NA,54.678
23.951,88.009,100.71,69,87.672,"Class1","M",42.965,61.017,79.172,46.787
34.333,38.805,11.999,89,69.601,"Class4","C",25.175,27.702,11.494,3.906
77.374,43.361,26.665,83,33.123,"Class2","M",63.943,20.053,79.647,81.852
56.599,35.799,40.69,32,43.122,"Class3","D",36.4,22.27,23.66,77.618
42.657,53.951,40.453,81,35.214,"Class3","D",60.908,21.078,26.224,87.904
38.795,89.994,42.462,79,41.663,"Class3","R",48.334,20.286,23.016,52.677
19.067,89.377,57.053,70,82.556,"Class1","M",35.559,42.07,82.262,76.932
25.868,19.703,21.652,73,42.576,"Class4","C",40.533,45.139,10.17,5.422
77.677,43.853,38.946,89,41.813,"Class2","N",61.492,43.4,84.367,85.368
32.36,24.874,9.08,58,34.474,"Class4","C",35.047,42.458,31.678,18.701
17.341,88.638,98.687,70,83.63,"Class1","D",28.125,79.944,87.746,57.801
38.454,79.22,35.684,33,57.426,"Class4","N",35.28,30.811,19.054,11.069
55.301,36.231,43.297,10,31.282,"Class3","R",53.758,19.4,26.367,73.783
77.426,46.446,31.179,86,38.106,"Class2","L",66.43,27.146,77.977,93.403
38.876,12.39,45.495,25,35.679,"Class4","N",18.658,53.762,23.041,18.404
3.766,89.677,65.452,70,82.348,"Class1","B",18.486,13.148,NA,42.124
55.554,68.811,44.053,15,35.576,"Class3","D",38.48,16.684,22.855,72.388
32.114,28.817,37.836,74,56.061,"Class4","N",48.708,36.122,36.522,8.308
36.384,88.604,42.603,39,41.543,"Class3","R",60.038,19.628,23.601,82.076
64.199,76.411,41.854,64,42.814,"Class3","N",44.671,18.988,24.989,81.442
43.319,8.543,45.119,66,44.596,"Class4","O",44.654,42.931,23.623,10.087
77.817,44.84,32.986,78,41.545,"Class2","R",55.607,16.329,80.548,71.659
76.93,45.537,31.181,41,15.191,"Class2","N",55.723,30.042,89.958,98.279
29.1,88.336,46.711,71,83.144,"Class1","M",33.197,61.258,93.751,47.535
56.765,49.817,44.165,51,34.728,"Class3","N",48.407,21.954,25.12,89.294
26.155,89.498,47.213,71,83.295,"Class1","G",77.606,14.505,57.591,65.998
77.118,44.569,37.884,48,26.137,"Class2","Y",62.317,51.85,86.093,69.233
70.684,54.708,41.236,49,43.663,"Class3","S",55.868,16.88,25.352,89.462
76.828,46.861,31.49,82,51.669,"Class2","Y",85.231,36.73,97.266,76.946
48.642,74.989,13.163,92,23.642,"Class4","C",48.428,32.697,20.677,14.769
48.209,34.11,39.71,38,38.492,"Class3","D",51.65,22.214,24.842,86.411
39.738,38.942,28.352,89,69.714,"Class4","C",32.004,54.852,31.601,17.449
23.112,90.331,73.7,71,83.718,"Class1","G",81.202,59.197,93.226,50.551
27.589,6.632,36.719,48,32.219,"Class4","N",20.026,44.55,18.97,7.791
28.547,92.689,12.44,71,87.683,"Class1","B",24.386,26.487,69.511,63.556
31.66,88.432,12.762,71,84.387,"Class1","O",17.875,33.738,94.821,68.531
25.91,69.589,41.333,33,43.179,"Class3","D",42.779,17.944,23.326,77.632
2.788,88.668,72.428,69,85.579,"Class1","B",39.687,18.859,92.941,63.825
62.837,72.835,41.489,60,36.716,"Class3","D",34.924,16.598,26.328,99.342
77.985,43.203,31.913,66,50.43,"Class2","R",86.332,17.653,83.465,91.978
77.693,41.154,38.866,83,57.851,"Class2","L",60.774,51.523,78.934,91.286
77.444,46.953,41.072,50,44.854,"Class2","Y",89.458,40.029,88.086,80.921
48.686,73.954,41.006,66,35.183,"Class3","N",48.481,17.992,23.699,73.855
15.971,89.749,81.438,70,83.748,"Class1","O",36.774,60.367,54.887,47.432
34.561,29.12,33.322,62,37.576,"Class4","Z",42.012,26.993,24.44,15.478
18.769,56.719,44.17,48,41.095,"Class4","D",39.217,51.169,26.22,9.637
77.561,44.651,29.503,47,42.018,"Class2","Y",63.087,16.054,87.309,76.744
39.926,11.14,27.716,86,2.71,"Class4","N",37.225,31.896,34.392,12.597
33.605,90.552,56.799,71,82.463,"Class1","O",31.274,36.757,NA,43.943
29.429,68.104,23.836,82,69.32,"Class4","Z",17.026,47.933,19.46,9.923
77.796,44.358,30.946,46,36.575,"Class2","R",87.142,18.575,78.212,84.299
27.604,92.054,72.403,71,83.879,"Class1","O",40.981,13.412,85.75,60.768
48.766,30.978,40.213,47,42.938,"Class3","D",34.3,22.813,25.362,90.369
76.878,41.671,30.373,71,24.516,"Class2","Y",90.761,44.336,81.382,86.748
31.89,90.728,37.007,70,86.699,"Class1","G",38.257,50.631,82.577,51.349
20.404,89.118,107.321,71,82.067,"Class1","O",56.105,78.275,67.196,59.167
78.222,46.758,29.971,44,35.19,"Class2","N",74.523,44.98,77.16,84.372
73.068,61.259,42.308,22,38.231,"Class3","R",50.626,18.404,22.921,77.326
49.596,86.508,37.971,71,38.834,"Class3","N",39.906,16.156,NA,47.154
77.421,42.248,27.731,59,41.939,"Class2","L",66.616,15.798,82.225,78.288
60.573,81.516,42.113,35,44.35,"Class3","H",35.923,21.874,24.213,81.056
67.211,37.014,43.98,42,48.423,"Class3","N",56.365,18.47,22.106,69.2
46.683,22.799,28.711,58,41.719,"Class4","D",26.938,38.496,15.012,9.354
77.185,45.363,33.908,54,48.586,"Class2","Y",86.335,50.234,95.605,88.356
0.155,92.575,36.79,70,85.249,"Class1","M",46.741,16.876,59.921,47.011
78.051,42.602,31.832,35,71.085,"Class2","Y",57.653,34.228,82.778,102.53
-1.593,89.764,70.957,71,84.283,"Class1","D",17.47,29.115,64.179,52.314
30.815,88.699,85.414,70,86.446,"Class1","B",47.766,79.571,81.238,51.281
1.581,91.246,54.636,70,NA,"Class1","B",46.652,57.691,68.743,51.46
16.572,92.867,79.457,70,83.954,"Class1","O",82.359,8.046,60.356,57.194
45.821,55.074,27.51,70,36.299,"Class4","N",44.468,55.757,25.551,8.039
77.757,46.016,36.693,45,22.55,"Class2","L",85.382,47.691,NA,83.84
19.605,88.757,47.35,69,85.077,"Class1","D",33.619,81.309,85.396,64.049
12.327,89.478,25.534,69,84.611,"Class1","O",56.031,79.535,84.645,46.521
23.709,49.114,41.582,69,36.69,"Class3","H",45.671,16.038,26.797,46.814
9.233,88.134,99.881,69,85.939,"Class1","O",10.092,26.183,86.781,66.102
62.9,45.301,42.936,86,45.93,"Class3","S",50.066,21.063,22.979,95.785
71.822,46.155,41.894,33,40.856,"Class3","D",47.653,17.963,NA,43.421
77.558,43.158,35.41,50,40.861,"Class2","N",56.735,53.035,96.996,86.701
89.854,85.13,40.773,30,34.816,"Class3","N",44.854,18.1,26.123,88.453
77.459,44.937,34.907,53,47.265,"Class2","Y",71.271,21.997,NA,83.05
70.424,55.227,40.868,31,32.885,"Class3","H",55.049,17.665,23.906,65.818
31.618,33.111,24.132,90,13.15,"Class4","Z",36.158,29.981,24.541,10.226
10.714,90.608,65.781,71,84.226,"Class1","G",42.714,53.644,59.92,41.066
35.719,24.485,44.399,60,44.318,"Class3","S",60.804,19.965,24.699,37.831
77.561,43.035,32.658,45,43.765,"Class2","Y",84.127,50.363,77.773,76.9
77.622,42.297,31.376,35,44.058,"Class2","L",91.35,48.288,93.981,79.309
14.738,89.816,88.806,71,86.309,"Class1","B",34.803,35.133,94.387,33.248
26.892,89.67,20.041,70,84.568,"Class1","M",59.004,18.457,57.143,42.965
49.269,43.324,43.123,97,36.971,"Class4","D",38.39,44.796,11.929,7.492
16.031,90.833,65.289,71,81.125,"Class1","O",77.818,43.547,71,39.625
48.827,24.202,39.017,31,NA,"Class3","S",52.512,20.443,22.027,103.431
68.712,24.411,40.71,68,40.497,"Class3","R",54.876,22.89,22.535,41.795
74.986,52.524,42.443,62,38.856,"Class3","D",58.914,20.396,22.583,101.423
77.285,46.659,27.26,83,61.825,"Class2","R",61.999,15.906,89.563,87.109
66.324,20.372,43.491,33,31.759,"Class3","S",54.449,19.844,24.217,89.92
82.613,73.274,41.104,17,34.652,"Class3","D",45.329,22.77,22.871,62.487
39.963,60.08,40.535,80,35.375,"Class3","N",54.789,22.712,22.762,38.153
58.47,31.757,39.791,37,36.517,"Class3","N",36.288,19.23,24.298,55.395
25.725,90.347,78.827,69,NA,"Class1","O",23.124,26.592,92.278,80.472
18.504,73.601,41.937,32,30.365,"Class3","R",43.558,21.687,25.159,66.24
22.146,92.899,61.931,69,80.767,"Class1","B",68.201,54.957,68.993,54.226
42.567,60.969,42.312,63,41.723,"Class3","R",42.197,17.418,26.008,58.768
39.554,28.762,39.962,47,50.627,"Class4","C",20.224,49.078,35.104,10.21
77.42,46.808,36.425,90,NA,"Class2","M",57.003,28.085,80.467,98.18
77.458,41.576,35.937,64,32.014,"Class2","R",92.457,45.965,NA,75.766
17.611,75.062,79.036,78,44.175,"Class4","O",36.862,34.801,30.768,12.61
60.022,80.537,39.579,45,NA,"Class3","R",54.715,21.032,NA,76.574
38.755,31.697,27.513,64,12.495,"Class4","D",39.327,44.654,26.252,15.13
32.93,81.879,7.875,69,49.817,"Class4","Z",47.177,32.736,15.699,18.141
77.248,45.739,44.312,82,25.979,"Class2","Y",84.193,39.492,96.754,88.397
77.216,45.817,39.336,63,78.445,"Class2","M",58.946,47.239,89.527,86.36
27.286,88.386,64.082,71,86.021,"Class1","G",34.532,19.632,67.966,52.935
68.842,74.219,40.061,31,36.626,"Class3","S",37.417,20.765,24.334,68.17
77.081,42.605,35.769,76,37.611,"Class2","M",57.538,45.461,92.28,91.7
77.074,41.148,34.127,85,46.9,"Class2","N",87.171,33.043,76.813,73.823
45.491,44.475,51.485,77,66.896,"Class4","O",17.843,54.2,NA,10.515
17.697,89.542,33.636,71,83.204,"Class1","B",83.842,71.771,72.415,53.488
77.647,45.035,36.701,45,5.496,"Class2","L",55.771,42.043,86.018,91.707
18.833,70.397,41.299,26,41.84,"Class3","S",43.443,19.644,25.769,82.765
32.239,73.005,50.57,56,36.251,"Class4","D",31.938,37.852,30.526,8.728
60.113,19.78,41.343,67,47.363,"Class3","N",58.066,19.608,NA,65.288
27.26,91.147,90.229,71,82.363,"Class1","O",27.99,80.487,64.67,60.54
39.019,51.114,46.317,40,59.808,"Class4","D",36.301,44.14,NA,15.495
46.335,76.342,39.35,70,38.583,"Class3","R",55.136,16.162,23.083,65.223
46.12,37.216,25.295,37,45.168,"Class4","O",32.151,48.875,30.644,12.456
24.422,88.935,23.89,69,80.763,"Class1","G",8.462,33.6,57.089,64.305
2.65,88.399,47.688,71,85.811,"Class1","O",72.878,70.11,59.061,53.651
59.238,72.332,7.612,83,26.504,"Class4","O",13.219,26.316,36.702,14.401
30.168,82.676,42.354,30,42.19,"Class3","R",34.041,18.234,23.327,93.178
69.104,88.334,41.418,45,38.229,"Class3","S",44.227,22.039,26.608,81.911
22.919,90.695,29.375,71,83.322,"Class1","G",19.947,66.594,73.237,72.865
36.693,28.109,34.881,35,70.405,"Class4","N",43.953,29.12,23.903,8.514
31.747,43.435,46.888,72,44.651,"Class4","D",27.683,30.748,33.153,13.961
16.604,88.707,46.144,70,86.816,"Class1","O",68.997,36.306,63.805,64.815
27.293,14.406,41.623,49,71.054,"Class4","O",38.66,43.909,30.497,10.938
78.055,42.485,37.183,79,45.878,"Class2","L",69.287,52.44,NA,96.767
46.691,88.827,42.3,78,51.187,"Class3","S",51.377,18.287,22.302,70.183
38.571,62.956,42.06,85,37.527,"Class3","S",35.867,18.68,23.737,67.955
37.279,91.589,51.189,71,86.224,"Class1","O",69.986,67.71,55.891,40.04
77.086,43.199,37.903,78,42.951,"Class2","L",84.766,31.792,82.902,79.702
76.918,42.518,33.149,64,41.349,"Class2","N",88.884,30.62,88.007,93.981
11.473,91.128,55.923,70,85.658,"Class1","D",24.202,80.989,87.975,36.29
34.816,12.225,43.726,62,52.717,"Class4","Z",40.156,49.283,34.626,15.277
77.187,46.971,36.328,80,36.658,"Class2","R",72.194,20.857,88.701,91.299
16.545,91.655,60.707,71,85.089,"Class1","B",39.895,8.085,68.572,43.376
77.863,46.707,35.175,59,59.006,"Class2","L",82.801,48.593,NA,89.72
77.955,41.418,27.384,84,38.344,"Class2","R",73.713,38.761,80.649,88.555
77.892,46.449,28.743,67,32.113,"Class2","N",74.587,51.535,87.32,85.93
12.157,92.377,63.242,71,81.056,"Class1","O",59.224,42.061,73.38,33.077
37.792,28.743,19.77,81,28.448,"Class4","D",14.062,34.45,NA,1.308
31.486,14.3,14.332,33,47.034,"Class4","D",47.881,33.153,16.127,12.591
-6.282,30.293,41.573,66,42.591,"Class3","R",35.866,16.898,22.906,63.307
64.699,86.768,44.073,53,41.578,"Class3","N",36.48,20.926,26.752,74.017
15.58,91.136,77.136,70,83.274,"Class1","G",72.073,59.767,71.503,43.597
77.199,42.864,32.658,69,40.659,"Class2","R",70.558,40.536,78.037,89.889
48.621,26.773,45.382,43,45.209,"Class3","H",50.717,17.092,26.908,53.52
23.634,7.439,31.915,61,33.555,"Class4","C",34.77,41.646,22.158,14.12
17.576,91.39,71.6,71,86.368,"Class1","B",41.342,42.441,81.267,51.685
77.271,43.613,40.625,90,44.578,"Class2","R",74.33,38.107,87.588,74.967
43.974,44.636,43.159,60,44.768,"Class3","N",52.05,17.254,22.233,81.851
25.963,6.768,28.188,72,51.671,"Class4","Z",38.515,39.585,27.417,9.794
18.73,92.409,71.196,70,89.784,"Class1","G",52.131,26.778,65.15,46.173
14.745,92.032,35.472,70,85.397,"Class1","B",61.162,53.915,94.451,43.392
77.588,41.551,32.876,56,6.58,"Class2","M",73.304,13.826,78.547,83.049
33,89.999,91.833,70,86.009,"Class1","B",17.37,28.549,76.204,48.176
77.299,45.135,40.089,49,38.116,"Class2","N",73.045,46.306,88.555,70.236
77.723,45.908,37.629,85,26.913,"Class2","R",67.707,30.802,96.853,82.745
77.81,45.715,29.917,80,41.737,"Class2","Y",72.746,20.383,83.967,70.008
77.548,42.673,40.139,34,34.054,"Class2","R",73.325,44.658,83.169,69.992
13.372,89.616,57.307,70,83.57,"Class1","D",62.179,32.528,61.577,47.472
36.67,45.632,6.771,94,32.633,"Class4","C",44.339,38.546,13.301,7.912
26.042,92.482,32.843,71,87.691,"Class1","B",40.397,6.997,77.796,58.165
40.747,23.596,49.516,58,NA,"Class4","C",26.593,34.463,17.815,5.755
77.753,46.258,41.41,73,43.833,"Class2","Y",66.481,23.816,85.644,82.216
15.112,71.676,28.273,56,35.353,"Class4","D",27.251,55.468,27.437,13.742
77.92,45.095,39.691,61,41.829,"Class2","L",79.875,54.421,88.896,79.58
21.06,89.483,77.243,71,83.562,"Class1","B",49.36,40.104,88.287,52.191
7.851,92.858,61.572,70,83.577,"Class1","G",63.668,8.076,85.929,30.211
76.815,46.992,40.767,48,47.142,"Class2","Y",76.731,31.743,92.83,78.269
7.84,91.138,94.883,70,89.337,"Class1","G",37.394,12.916,69.353,48.351
5.107,90.731,49.956,69,84.427,"Class1","D",81.875,44.419,83.976,62.172
32.91,19.366,22.035,66,54.407,"Class4","C",17.945,26.802,27.641,9.095
21.338,92.717,81.787,70,84.471,"Class1","B",33.982,64.102,57.758,40.942
19.355,90.11,62.481,69,85.824,"Class1","O",82.999,35.187,94.53,32.61
49.971,31.375,28.151,68,26.674,"Class4","O",49.389,39.401,32.99,5.395
21.303,57.594,-0.16,71,39.543,"Class4","C",28.488,35.426,33.113,8.773
77.215,41.19,30.162,63,20.124,"Class2","M",68.773,36.015,76.153,89.794
14.193,92.489,3.094,71,83.194,"Class1","D",51.614,75.436,87.185,51.886
21.58,89.178,39.161,71,81.541,"Class1","O",34.17,40.701,NA,34.615
77.469,46.52,32.769,34,54.983,"Class2","L",60.475,11.556,85.68,84.814
61.856,57.238,41.832,74,NA,"Class3","S",40.296,19.879,26.796,51.053
56.482,49.133,38.776,58,38.506,"Class3","D",37.598,16.79,23.775,84.27
64.635,37.134,41.935,10,40.729,"Class3","R",58.738,19.874,22.871,66.306
47.125,32.057,41.495,54,NA,"Class3","N",45.537,16.153,22.525,87.156
32.659,52.46,6.995,56,55.317,"Class4","O",28.839,26.305,28.747,13.977
52.075,42.986,40.618,19,37.817,"Class3","S",60.692,16.583,25.46,93.403
14.305,91.47,46.891,70,NA,"Class1","D",71.609,56.554,90.014,40.002
31.719,33.592,46.772,26,56.65,"Class4","C",42.729,50.654,13.715,6.253
51.18,59.426,39.857,63,34.057,"Class3","S",35.79,22.938,25.839,66.931
77.178,41.585,40.314,72,44.84,"Class2","L",62.627,49.288,97.166,86.892
41.743,31.181,30.851,70,33.796,"Class4","O",47.133,30.705,32.899,14.99
24.331,86.842,40.227,24,36.652,"Class3","N",60.846,17.712,25.941,91.255
42.957,77.541,40.299,80,NA,"Class3","S",45.076,19.988,24.022,47.975
25.14,35.265,20.257,49,28.954,"Class4","O",27.332,46.062,34.967,10.423
50.75,36.221,38.55,13,31.339,"Class3","R",59.514,19.054,25.232,72.754
29.985,57.801,27.239,46,37.29,"Class4","Z",28.608,48.056,12.179,8.344
41.04,32.713,39.105,80,35.48,"Class3","R",35.667,22.523,23.922,67.481
21.101,91.879,66.086,71,84.981,"Class1","B",30.868,19.464,69.635,47.657
77.495,44.591,39.873,43,42.569,"Class2","M",72.834,44.259,82.909,79.784
40.284,44.856,66.78,32,56.269,"Class4","N",41.9,27.954,19.016,12.579
10.756,90.029,58.408,69,86.602,"Class1","M",75.136,32.935,81.879,42.562
8.937,92.79,99.78,71,83.998,"Class1","G",30.097,28.411,86.336,50.306
49.102,55.864,43.494,13,35.922,"Class3","R",35.721,21.935,25.435,93.111
31.003,73.872,3.702,42,45.898,"Class4","Z",31.549,36.109,30.717,8.49
77.453,41.011,31.316,51,73.677,"Class2","R",61.662,19.132,87.87,70.518
77.763,46.541,40.609,85,53.89,"Class2","M",66.81,28.994,77.12,81.939
28.579,64.377,52.739,75,51.841,"Class4","N",28.034,47.537,18.618,12.793
58.961,49.78,39.92,10,34.568,"Class3","S",49.121,19.347,25.675,61.083
39.592,24.399,43.907,75,29.726,"Class3","S",56.685,16.09,24.823,66.838
77.559,45.031,35.206,90,46.21,"Class2","Y",72.183,41.352,79.389,118.487
77.636,43.005,32.509,39,52.582,"Class2","Y",91.331,17.551,95.26,71.934
9.248,88.499,59.156,70,86.809,"Class1","D",39.46,22.917,76.045,45.213
23.418,92.338,54.816,70,86.672,"Class1","B",9.74,20.667,60.238,54.167
54.902,25.891,40.99,60,38.404,"Class3","R",50.806,16.325,24.888,91.892
39.912,92.887,36.346,71,85.878,"Class1","M",75.762,14.78,85.963,63.776
38.291,37.476,62.916,86,29.65,"Class4","O",43.1,36.945,11.61,10.984
7.633,30.388,47.38,61,11.806,"Class4","N",23.891,26.875,19.848,6.48
3.884,92.286,38.091,69,84.677,"Class1","G",58.406,11.131,62.349,54.95
77.482,45.051,44.518,63,13.793,"Class2","R",55.285,16.91,NA,97.562
31.531,10.414,37.047,40,47.38,"Class4","O",48.028,54.733,28.709,7.683
22.493,12.916,46.87,54,NA,"Class4","C",25.842,54.952,21.202,4.412
40.245,7.341,61.629,92,44.644,"Class4","N",29.535,52.513,14.407,8.383
77.288,46.762,30.083,81,49.262,"Class2","R",72.629,10.453,89.824,85.037
36.017,31.641,42.759,19,43.074,"Class3","H",58.821,21.963,26.662,80.113
36.403,85.504,42.31,24,39.377,"Class3","R",47.02,16.229,26.476,89.813
28.386,8.89,-25.137,70,60.069,"Class4","D",20.712,47.862,11.43,12.578
13.061,91.026,105.237,69,81.768,"Class1","O",52.817,34.983,77.88,73.395
19.149,66.66,24.065,58,15.749,"Class4","D",35.734,27.761,24.299,15.078
24.588,26.291,71.112,97,32.299,"Class4","C",23.547,38.099,23.864,13.055
47.065,29.647,66.875,39,38.72,"Class4","C",38.99,39.519,19.827,12.077
41.363,66.122,41.971,80,NA,"Class4","C",30.682,27.458,32.188,6.337
26.855,92.057,92.818,71,84.33,"Class1","G",66.801,64.141,64.976,46.865
38.481,86.511,42.539,64,41.415,"Class3","N",60.495,21,24.879,50.425
77.623,45.619,36.815,78,55.495,"Class2","L",90.537,50.314,88.54,83.717
33.836,25.619,63.477,32,47.183,"Class4","D",27.906,30.408,13.08,11.857
7.973,89.505,36.686,70,89.271,"Class1","M",46.994,67.271,69.359,42.449
6.213,89.305,101.166,71,84.64,"Class1","G",53.268,73.505,65.654,43.341
12.571,89.281,50.387,70,85.796,"Class1","M",62.216,40.133,77.366,26.234
36.383,50.731,39.663,14,36.81,"Class3","S",36.256,17.621,26.811,60.692
59.055,47.113,39.324,15,42.441,"Class3","S",48.686,19.989,23.201,67.789
39.367,36.933,42.794,24,44.237,"Class3","S",56.962,18.591,26.556,69.889
