"KGE1","ZCT2","XFI3","XCR4","Output20","RPT5","VDN6","SFI7","VGU8","GPL9"
68.715,71.825,"U",47.194,"Class2",14.904,21.896,46.926,94.119,NA
77.333,71.33,"U",47.08,"Class2",63.397,15.677,60.98,92.338,39
71.337,72.854,"E",47.506,"Class2",64.822,30.129,46.01,92.345,42
47.213,26.796,"D",73.244,"Class1",12.863,8.184,50.568,74.355,9
40.892,21.229,"D",62.194,"Class1",11.924,8.878,51.825,72.986,38
52.023,23.549,"J",54.11,"Class1",30.806,11.65,51.221,68.384,26
29.411,7.901,"J",63.917,"Class1",26.77,NA,51.508,69.64,18
54.018,19.932,"J",62.144,"Class1",14.575,NA,51.935,70.957,21
86.181,68.992,"E",49.217,"Class2",55.337,40.758,69.291,92.017,35
31.483,31.188,"D",56.405,"Class1",27.855,10.573,50.586,66.241,11
98.626,71.767,"X",49.487,"Class2",49.102,23.558,58.349,92.085,49
95.025,72.467,"I",47.436,"Class2",33.983,NA,45.415,92.332,27
46.569,28.963,"S",63.817,"Class1",23.461,3.32,51.738,51.664,NA
28.915,12.208,"T",61.807,"Class1",24.103,15.84,50.931,61.834,18
90.576,69.629,"G",46.235,"Class2",54.807,27.642,65.596,92.097,46
41.847,30.174,"S",47.354,"Class1",15.384,17.013,51.098,86.219,10
83.351,70.994,"X",48.417,"Class2",34.562,31.208,61.966,92.806,72
81.954,71.166,"U",47.266,"Class2",60.903,9.914,47.744,92.39,34
89.968,71.524,"I",48.915,"Class2",59.074,23.191,56.097,91.827,63
51.421,11.903,"S",58.507,"Class1",6.157,NA,51.269,67.479,22
98.537,71.34,"U",47.129,"Class2",55.886,14.871,45.107,93.029,61
38.156,11.342,"S",59.89,"Class1",33.353,6.874,50.219,54.88,NA
88.481,70.581,"E",47.804,"Class2",37.65,25.465,68.856,91.371,6
74.918,71.176,"G",47.501,"Class2",42.584,22.067,60.885,93.11,30
95.565,73.697,"I",47.982,"Class2",24.67,9.828,57.824,90.671,56
96.132,69.64,"U",47.736,"Class2",57.708,16.27,68.998,91.747,74
36.596,20.034,"N",55.626,"Class1",24.901,15.968,51.592,70.813,21
84.479,69.67,"X",47.909,"Class2",58.446,3.586,71.292,90.961,52
48.402,10.409,"T",58.738,"Class1",29.72,1.609,50.638,58.368,32
80.198,71.319,"I",48.169,"Class2",50.251,40.557,57.674,91.816,42
70.68,72.336,"G",46.978,"Class2",14.415,NA,61.718,92.81,38
32.83,6.681,"T",75.353,"Class1",34.401,4.019,50.883,88.427,19
28.809,17.412,"S",72.144,"Class1",31.17,17.939,49.086,77.385,NA
41.587,22.216,"S",81.007,"Class1",31.899,11.255,49.561,57.484,9
84.387,68.893,"U",46.97,"Class2",62.833,NA,45.69,93.435,18
83.485,70.547,"G",46.753,"Class2",15.403,10.034,52.824,94.084,27
36.264,37.838,"S",56.514,"Class1",24.092,12.982,51.011,57.189,13
82.637,70.364,"X",48.869,"Class2",53.953,20.076,60.939,90.972,33
55.521,33.074,"S",64.654,"Class1",25.254,12.408,50.376,85.651,18
38.445,34.132,"J",76.159,"Class1",30.441,4.291,50.476,60.91,37
52.876,29.289,"S",61.132,"Class1",7.638,14.044,49.68,61.69,17
36.24,19.391,"S",60.294,"Class1",7.313,4.203,49.647,60.254,38
47.287,29.405,"T",54.801,"Class1",33.842,16.476,50.026,71.978,31
42.988,29.345,"S",63.841,"Class1",31.753,9.534,50.927,80.944,32
28.028,19.289,"J",71.897,"Class1",18.578,11.094,51.721,70.956,35
51.124,30.901,"S",54.014,"Class1",20.72,NA,49.588,60.647,33
86.318,70.693,"U",47.315,"Class2",55.702,12.472,46.663,91.809,10
43.452,35.003,"T",75.086,"Class1",6.009,0.893,49.219,62.688,28
70.737,71.253,"E",46.225,"Class2",20.513,18.226,44.381,90.061,62
89.627,69.731,"I",48.272,"Class2",41.266,20.812,61.164,93.498,40
87.11,70.978,"X",48.599,"Class2",20.149,10.675,46.732,92.009,39
72.062,72.032,"U",46.404,"Class2",31.76,19.169,72.391,91.206,8
76.19,70.815,"U",47.394,"Class2",64.892,10.414,47.999,91.921,56
44.839,17.745,"T",69.871,"Class1",13.819,9.27,51.309,72.817,26
41.791,8.111,"J",77.316,"Class1",20.747,18.406,51.578,76.367,14
44.646,29.644,"N",62.046,"Class1",17.865,4.503,50.886,71.331,11
43.999,22.35,"N",67.724,"Class1",24.134,17.528,50.256,64.812,37
39.192,24.148,"S",70.03,"Class1",34.73,10.667,50.361,84.339,29
88.308,69.804,"X",48.497,"Class2",54.318,16.057,51.284,92.618,23
85.673,72.742,"I",47.741,"Class2",25.14,8.565,57.717,92.587,36
80.394,70.325,"X",47.281,"Class2",15.864,20.511,55.256,90.872,52
44.706,40.921,"J",59.513,"Class1",7.047,16.201,50.101,74.174,29
95.113,71.142,"U",47.299,"Class2",48.296,14.114,67.174,91.122,22
38.887,32.356,"D",77.818,"Class1",24.518,17.076,50.981,90.594,12
69.702,71.911,"I",47.768,"Class2",62.094,4.759,58.983,92.105,60
70.09,70.763,"U",46.813,"Class2",17.165,14.04,58.689,92.477,30
95.137,69.338,"I",48.202,"Class2",63.351,14.591,62.262,92.407,NA
45.804,16.458,"S",59.829,"Class1",34.192,3.673,51.274,50.745,20
93.94,72.344,"G",48.198,"Class2",37.579,27.506,58.763,94.598,42
90.294,71.237,"E",46.469,"Class2",58.077,15.348,45.536,91.888,74
30.304,13.26,"D",53.443,"Class1",19.479,11.996,51.318,82.136,19
54.986,18.87,"N",69.846,"Class1",12.398,22.822,50.302,75.192,14
36.745,12.694,"D",56.118,"Class1",11.228,3.857,49.684,59.803,31
77.18,73.342,"G",48.358,"Class2",40.253,7.437,57.839,91.226,50
49.578,26.105,"S",68.181,"Class1",27.822,7.933,50.339,102.594,25
68.73,72.306,"U",47.124,"Class2",61.144,16.117,64.562,93.091,36
37.317,11.213,"S",76.506,"Class1",25.787,30.031,51.128,74.997,36
44.668,23.341,"S",59.063,"Class1",28.117,9.107,50.385,46.969,17
28.689,27.923,"S",66.615,"Class1",26.817,7.937,49.737,86.429,36
91.299,71.679,"X",48.163,"Class2",35.512,6.202,67.259,95.663,15
54.649,21.808,"S",63.508,"Class1",26.631,-0.061,49.776,82.604,34
76.737,71.773,"E",47.388,"Class2",21.959,19.259,54.85,94.239,48
97.848,71.911,"X",47.591,"Class2",31.824,13.552,51.619,95.035,56
36.372,13.551,"D",66.504,"Class1",25.283,14.5,49.342,71.389,29
95.498,71.154,"G",46.308,"Class2",14.642,13.797,44.233,92.686,50
79.552,69.753,"X",46.724,"Class2",19.732,10.455,71.714,91.827,45
52.597,18.542,"S",70.211,"Class1",10.775,11.456,49.472,53.942,42
86.523,71.711,"U",47.492,"Class2",36.003,10.911,60.934,92.784,54
33.233,21.841,"D",58.494,"Class1",30.914,14.281,49.013,53.46,43
70.433,72.348,"G",48.403,"Class2",33.352,-8.088,70.176,92.018,70
89.683,71.808,"I",48.969,"Class2",58.102,10.791,53.219,93.899,56
42.633,37.991,"J",60.634,"Class1",11.643,0.043,51.806,77.801,42
52.41,23.782,"D",58.34,"Class1",16.472,14.033,50.585,93.869,18
30.284,22.994,"D",54.949,"Class1",34.849,3.77,51.855,61.274,10
77.471,70.806,"U",48.453,"Class2",60.987,23.439,70.825,92.097,62
78.633,71.187,"E",47.361,"Class2",36.775,10.197,69.089,91.736,12
85.467,70.823,"I",49.184,"Class2",51.564,11.533,50.77,92.902,65
88.202,69.418,"G",47.29,"Class2",44.982,24.925,64.717,92.664,31
94.633,68.635,"U",47.154,"Class2",25.585,-8.723,72.22,93.444,59
41.056,18.8,"T",64.531,"Class1",23.916,NA,49.327,42.556,15
52.428,38.596,"D",72.827,"Class1",12.352,8.607,49.915,85.074,25
87.82,70.035,"U",46.193,"Class2",33.602,42.028,68.095,92.642,71
90.187,72.584,"E",48,"Class2",53.417,15.48,57.947,92.171,56
91.891,70.256,"U",46.93,"Class2",54.829,34.929,62.348,92.548,5
92.365,72.011,"E",47.286,"Class2",49.693,10.718,54.935,93.927,51
95.318,73.165,"U",48.715,"Class2",51.374,3.915,67.187,92.117,40
83.648,69.626,"U",48.064,"Class2",28.715,26.399,66.812,94.412,30
46.767,16.513,"J",76.716,"Class1",33.788,8.746,49.793,89.911,34
43.388,25.499,"T",73.37,"Class1",28.287,4.874,50.73,59.93,36
38.068,12.537,"T",76.898,"Class1",25.914,9.432,50.141,76.126,14
86.157,68.276,"U",46.485,"Class2",45.614,11.016,72.472,93.523,30
54.001,34.583,"T",58.437,"Class1",24.588,7.65,50.039,68.948,13
47.64,25.473,"S",55.984,"Class1",13.297,4.211,51.568,73.121,19
28.089,21.932,"S",68.012,"Class1",14.042,9.246,50.993,86.125,32
92.165,73.017,"U",48.814,"Class2",34.14,19.856,63.792,94.465,19
40.207,23.019,"J",67.212,"Class1",29.299,2.953,50.299,72.069,38
53.669,29.06,"J",72.236,"Class1",26.624,NA,49.757,37.469,35
40.944,26.225,"J",60.724,"Class1",29.855,3.132,50.193,78.651,12
94.036,73.382,"E",46.979,"Class2",53.867,6.53,49.27,92.035,2
31.992,24.441,"S",69.879,"Class1",15.716,14.332,51.236,82.181,42
89.144,72.17,"E",47.764,"Class2",61.844,42.056,71.067,94.611,52
41.446,25.728,"S",65.292,"Class1",19.385,8.517,50.124,59.889,9
54.45,7.122,"J",60.287,"Class1",34.904,0.935,51.135,74.28,33
90.284,69.454,"U",48.27,"Class2",41.338,30.542,71.392,93.38,34
42.13,32.369,"N",57.9,"Class1",13.061,17.094,49.481,70.541,42
74.205,68.429,"X",46.964,"Class2",41.053,2.645,57.294,93.205,20
89.468,72.374,"U",48.056,"Class2",57.864,19.957,48.762,92.826,9
96.765,70.328,"X",47.767,"Class2",15.228,2.391,48.233,93.563,75
95.726,73.49,"X",47.08,"Class2",63.177,3.787,45.326,92.305,56
35.636,9.989,"J",68.385,"Class1",35.462,9.69,49.394,65.687,16
71.365,72.731,"E",46.582,"Class2",63.982,23.907,58.229,94.299,32
80.773,70.689,"X",48.657,"Class2",39.623,17.645,66.8,90.61,46
92.566,71.515,"U",49.774,"Class2",43.553,-4.847,51.438,92.935,24
39.313,27.949,"S",63.232,"Class1",34.451,9.396,50.641,66.094,25
92.125,70.338,"U",46.9,"Class2",35.53,14.989,45.707,94.325,46
72.268,72.492,"X",45.39,"Class2",36.737,14.503,53.496,93.725,2
88.155,71.027,"G",45.894,"Class2",62.459,12.326,63.038,94.34,NA
54.803,25.87,"D",74.402,"Class1",12.821,14.679,51.235,74.125,33
76.67,72.141,"X",47.815,"Class2",37.502,21.505,54.761,93.328,NA
45.51,7.523,"D",66.76,"Class1",22.158,-0.716,51.223,82.151,19
47.7,24.852,"N",57.407,"Class1",18.597,10.25,50.112,68.523,28
31.184,25.947,"S",62.272,"Class1",5.866,8.867,49.174,101.499,34
84.266,71.02,"U",47.167,"Class2",22.197,22.197,47.375,92.757,16
78.571,70.945,"G",46.471,"Class2",53.291,NA,62.332,91.787,65
74.872,70.112,"G",47.762,"Class2",45.089,33.559,64.851,93.107,47
96.134,71.377,"I",46.917,"Class2",20.094,38.166,46.723,91.109,58
36.805,28.024,"N",62.136,"Class1",16.596,17.526,50.978,53.964,NA
85.298,71.225,"E",47.629,"Class2",14.709,23.232,71.82,95.214,54
41.994,11.214,"S",74.378,"Class1",15.667,7.22,49.654,70.325,42
78.176,71.153,"E",48.815,"Class2",29.433,7.452,57.681,92.406,32
39.302,17.606,"N",65.825,"Class1",7.179,6.16,51.552,73.532,12
43.05,31.818,"J",54.053,"Class1",8.362,-4.399,49.225,52.869,42
34.689,39.292,"S",60.787,"Class1",21.687,6.464,49.065,37.968,23
53.263,28.755,"J",73.237,"Class1",19.49,8.371,49.039,87.672,15
34.655,11.975,"J",54.6,"Class1",7.513,3.188,51.457,54.01,19
41.522,14.235,"J",56.052,"Class1",7.885,7.816,49.845,74.433,13
33.496,18.436,"J",69.928,"Class1",10.999,10.473,50.867,71.637,24
83.242,70.008,"X",47.246,"Class2",43.151,32.383,66.892,91.951,50
42.136,13.594,"J",72.708,"Class1",10.219,10.646,51.053,91.416,23
28.879,21.991,"S",59.868,"Class1",23.028,NA,49.728,84.175,27
81.489,72.118,"U",48.132,"Class2",28.39,15.057,59.398,93.515,4
53.567,20.383,"D",62.254,"Class1",18.542,9.019,49.69,75.921,41
95.847,71.317,"E",44.291,"Class2",32.517,7.296,56.633,92.071,54
40.748,14.503,"S",67.154,"Class1",10.488,7.58,50.457,70.403,18
43.029,7.68,"D",52.572,"Class1",28.14,22.918,51.547,86.528,23
34.409,37.153,"T",74.882,"Class1",31.635,16.74,50.16,71.184,39
68.071,71.277,"U",47.075,"Class2",62.269,11.723,48.737,91.708,2
73.596,70.878,"I",48.192,"Class2",33.522,33.826,60.453,92.117,55
94.463,71.526,"I",45.684,"Class2",30.213,4.364,53.757,92.91,38
37.609,35.261,"S",50.33,"Class1",10.747,14.972,49.19,65.05,NA
76.033,70.013,"X",49.357,"Class2",48.699,2.507,44.616,93.6,69
46.742,25.288,"D",73.473,"Class1",27.326,4.835,51.274,61.557,33
50.398,15.762,"S",69.966,"Class1",5.942,6.13,50.133,71.887,30
46.378,20.546,"J",69.488,"Class1",35.023,11.866,51.531,84.391,28
82.78,71.065,"I",47.326,"Class2",62.224,4.875,67.9,92.252,9
96.149,71.271,"X",47.296,"Class2",30.394,19.553,68.015,93.24,21
48.242,23.362,"D",67.135,"Class1",35.294,11.325,50.88,53.05,24
95.924,72.807,"G",48.248,"Class2",60.616,21.097,48.748,93.74,73
38.441,19.437,"S",64.242,"Class1",34.182,2.358,49.306,50.491,18
37.322,22.76,"J",60.624,"Class1",35.484,18.068,49.292,59.813,39
43.365,24.357,"N",61.371,"Class1",29.429,8.117,51.758,69.889,43
98.586,68.484,"I",46.522,"Class2",22.957,14.622,67.029,92.239,50
39.945,24.546,"N",73.176,"Class1",20.334,13.176,51.009,70.773,39
33.429,22.726,"D",71.306,"Class1",11.07,4.876,49.103,56.287,29
73.105,70.916,"I",47.198,"Class2",62.323,23.956,67.14,93.461,40
85.696,70.334,"G",48.39,"Class2",20.28,6.631,58.368,93.248,29
54.852,11.168,"D",53.008,"Class1",18.749,3.67,51.441,64.879,15
76.338,70.581,"I",46.045,"Class2",24.424,27.393,60.678,92.302,20
36.125,17.44,"N",76.066,"Class1",18.378,13.855,50.939,97.654,30
77.829,71.877,"U",48.442,"Class2",56.253,15.823,60.172,93.121,16
32.834,16.234,"T",66.27,"Class1",28.971,16.212,50.352,89.953,15
52.347,27.459,"J",59.459,"Class1",13.126,7.786,51.606,84.616,37
45.809,13.58,"D",54.711,"Class1",16.799,-1.001,50.845,59.464,16
29.661,39.831,"N",68.047,"Class1",21.859,14.828,49.152,87.784,12
69.934,72.274,"G",46.612,"Class2",18.6,25.94,43.637,91.543,26
76.411,68.115,"X",46.481,"Class2",20.152,0.404,71.17,92.554,14
85.464,73.09,"E",45.981,"Class2",36.904,20.602,54.682,92.474,NA
35.574,13.617,"J",77.334,"Class1",24.296,13.975,50.974,66.604,10
76.26,69.201,"U",47.793,"Class2",13.463,18.427,58.919,92.636,41
46.531,29.301,"N",74.559,"Class1",29.335,5.151,49.503,57.135,36
69.72,69.58,"X",45.775,"Class2",29.778,22.489,45.363,91.473,72
42.856,8.558,"S",66.876,"Class1",23.401,9.606,50.115,64.637,14
81.022,71.083,"I",47.598,"Class2",54.603,12.515,62.105,95.568,52
47.797,27.567,"D",67.775,"Class1",13.808,2.471,50.367,65.932,43
70.984,71.841,"G",47.03,"Class2",40.577,38.834,51.241,94.119,17
89.544,72.209,"G",49.689,"Class2",41.108,43.755,50.954,91.39,13
90.402,71.913,"X",47.762,"Class2",48.742,29.011,56.627,92.572,38
79.027,71.881,"I",50.059,"Class2",33.053,18.988,55.083,92.05,43
50.956,14.723,"D",62.918,"Class1",20.644,2.794,49.365,58.585,NA
33.581,28.948,"T",67.182,"Class1",29.815,NA,51.845,62.536,36
33.004,14.413,"D",65.354,"Class1",30.726,12.287,49.544,70.447,11
54.346,26.968,"T",58.49,"Class1",30.544,15.761,50.876,81.814,25
29.474,13.654,"J",71.31,"Class1",22.575,8.597,50.017,76.562,43
52.956,30.998,"J",66.451,"Class1",31.21,6.286,49.868,35.847,30
50.168,22.807,"D",56.329,"Class1",8.147,16.848,49.829,34.523,27
71.082,72.856,"I",48.039,"Class2",53.414,9.426,71.76,91.955,64
46.629,29.722,"S",67.817,"Class1",21.59,14.995,49.761,79.417,40
71.386,69.755,"I",47.621,"Class2",29.485,6.512,49.714,92.55,8
90.279,69.484,"E",46.839,"Class2",41.861,4.924,43.818,91.983,72
93.937,72.434,"E",47.212,"Class2",35.439,14.524,50.869,93.492,40
77.575,70.806,"E",46.27,"Class2",49.958,24.921,70.388,93.668,2
71.958,70.617,"E",45.462,"Class2",22.83,8.424,48.332,92.567,41
28.716,25.209,"N",74.55,"Class1",12.483,15.43,50.381,64.791,10
28.818,21.738,"D",85.218,"Class1",9.849,NA,50.331,53.681,34
91.296,72.437,"U",48.573,"Class2",61.819,22.142,52.88,93.562,70
29.975,30.904,"D",61.978,"Class1",22.946,6.872,50.81,66.548,10
82.265,70.444,"E",46.973,"Class2",51.107,20.547,67.962,94.568,31
77.965,71.04,"E",46.605,"Class2",34.255,NA,62.622,91.539,57
30.713,33.52,"S",56.959,"Class1",5.932,-6.652,49.345,54.138,12
53.044,22.218,"T",59.391,"Class1",31.545,14.183,49.487,67.084,43
37.145,33.841,"J",84.022,"Class1",7.928,12.669,49.218,77.006,12
34.143,24.955,"J",58.851,"Class1",6.369,13.533,51.39,81.34,NA
77.111,72.224,"U",49.265,"Class2",47.714,33.793,51.968,93.173,42
69.908,70.803,"U",49.185,"Class2",47.278,18.694,70.123,92.765,9
36.403,30.705,"T",70.236,"Class1",30.922,2.158,50.735,51.719,15
46.579,13.545,"N",76.85,"Class1",28.652,16.942,51.391,62.977,19
47.108,23.574,"T",65.731,"Class1",35.214,11.105,50.892,85.016,20
47.816,37.118,"N",51.431,"Class1",26.793,4.736,51.821,67.02,22
40.426,32.062,"S",64.251,"Class1",19.268,17.417,50.582,78.664,38
51.668,15.096,"D",64.676,"Class1",33.408,2.252,51.533,91.219,37
70.077,71.179,"I",45.141,"Class2",34.8,NA,69.256,93.818,47
52.228,31.847,"S",60.538,"Class1",25.827,18.133,51.646,87.897,25
73.665,69.017,"U",47.123,"Class2",39.369,32.569,68.125,94.068,67
35.652,21.849,"N",70.702,"Class1",23.898,8.796,51.147,77.692,35
41.031,13.497,"J",68.865,"Class1",5.851,15.853,50.861,73.026,23
87.385,68.117,"E",46.024,"Class2",23.356,28.787,61.377,93.147,53
35.674,14.339,"D",72.599,"Class1",6.582,12.829,50.169,63.028,20
51.773,28.724,"J",64.022,"Class1",34.566,1.022,51.618,78.134,12
55.075,9.123,"N",60.863,"Class1",8.039,2.246,51.9,59.29,23
85.71,72.399,"I",48.802,"Class2",28.946,20.247,53.594,93.261,51
50.953,28.726,"T",67.164,"Class1",22.91,5.159,51.728,68.175,34
30.77,24.974,"J",73.939,"Class1",29.913,16.832,51.252,88.122,37
92.989,73.075,"X",48.624,"Class2",20.963,18.778,43.335,91.193,17
92.796,71.411,"G",47.3,"Class2",35.417,12.279,45.506,91.995,56
89.692,69.277,"E",48.467,"Class2",13.303,-8.998,51.54,92.027,5
52.1,28.832,"T",51.175,"Class1",6.239,21.625,50.413,56.25,29
35.799,25.749,"J",57.489,"Class1",22.565,10.729,51.185,81.477,17
45.962,14.543,"J",69.845,"Class1",24.816,5.802,49.252,94.842,19
72.102,71.653,"X",48.334,"Class2",37.307,22.583,70.324,93.19,69
96.918,71.076,"E",46.506,"Class2",58.327,28.154,44.485,92.159,38
94.472,71.34,"I",45.785,"Class2",33.627,12.557,44.618,91.001,46
77.407,71.787,"U",46.49,"Class2",38.928,26.163,52.615,93.29,49
81.718,73.62,"U",46.425,"Class2",57.818,2.229,50.946,93.366,61
36.403,20.995,"S",68.84,"Class1",12.715,7.404,50.667,86.053,16
39.309,35.302,"D",65.996,"Class1",9.508,8.507,49.893,52.613,36
98.65,75.532,"I",48.658,"Class2",52.393,23.226,57.556,92.72,30
93.097,70.792,"G",46.987,"Class2",45.741,9.928,50.794,91.828,4
36.3,5.82,"T",73.402,"Class1",26.704,-2.016,51.528,43.695,10
76.254,70.513,"I",46.295,"Class2",41.762,21.913,50.67,91.514,69
32.426,26.651,"N",55.619,"Class1",35.047,8.642,51.242,77.14,23
51.277,33.77,"N",57.385,"Class1",22.115,3.772,51.744,49.867,12
55.079,24.818,"N",65.955,"Class1",11.5,NA,50.117,56.697,26
76.885,68.363,"X",46.605,"Class2",19.892,17.014,46.25,92.242,40
39.818,28.659,"T",73.636,"Class1",28.901,7.697,51.825,66.779,18
51.612,19.836,"D",75.776,"Class1",23.033,1.915,51.982,81.251,18
35.462,19.889,"J",75.615,"Class1",11.579,10.113,49.307,90.452,38
84.994,69.134,"G",45.807,"Class2",25.778,21.064,48.501,93.645,71
50.515,15.253,"D",60.012,"Class1",22.112,11.683,49.656,72.308,32
53.757,14.707,"D",55.071,"Class1",30.623,4.801,50.453,95.091,33
86.622,67.85,"U",46.09,"Class2",42.804,18.028,54.568,91.908,19
90.389,70.56,"G",47.483,"Class2",26.425,3.084,43.495,92.338,49
78.044,70.713,"E",49.264,"Class2",52.622,17.009,69.583,93.425,62
28.218,18.379,"J",64.64,"Class1",13.472,NA,49.144,94.881,27
95.454,68.683,"X",47.42,"Class2",20.723,3.426,65.201,93.101,59
49.284,27.38,"J",63.807,"Class1",6.464,12.267,49.302,88.129,35
81.85,69.088,"G",47.862,"Class2",49.124,8.965,46.829,93.715,12
42.074,30.347,"S",64.357,"Class1",13.682,25,50.687,88.194,19
32.552,9.782,"S",64.458,"Class1",32.403,6.601,51.982,69.397,NA
69.085,71.196,"X",46.781,"Class2",17.29,30.187,67.153,93.659,14
46.881,33.146,"D",70.101,"Class1",31.908,8.204,51.984,79.99,23
79.158,69.548,"U",47.505,"Class2",13.621,19.836,51.024,91.14,25
42.309,24.959,"D",62.513,"Class1",29.236,14.658,49.023,66.683,37
29.395,31.933,"T",66.106,"Class1",18.574,12.909,50.106,63.633,28
51.851,15.769,"D",65.143,"Class1",24.674,21.565,49.529,57.432,12
93.032,72.921,"G",45.841,"Class2",59.098,19.067,66.825,91.558,24
52.547,7.715,"T",72.487,"Class1",28.919,10.819,50.062,69.748,20
96.003,72.114,"U",46.833,"Class2",34.933,12.505,66.226,92.773,7
32.736,22.088,"J",62.391,"Class1",18.48,11.072,51.676,87.578,38
43.862,30.012,"J",59.673,"Class1",27.01,15.673,49.66,49.864,11
55.807,25.871,"T",58.055,"Class1",16.57,5.782,49.423,65.009,9
82.655,70.36,"G",47.009,"Class2",62.646,8.29,64.49,92.185,36
36.303,18.395,"J",54.249,"Class1",27.084,20.248,50.083,72.522,13
41.31,26.556,"D",62.722,"Class1",15.791,15.902,51.719,84.95,19
78.342,70.818,"I",48.102,"Class2",55.505,17.511,43.045,93.485,59
29.355,18.024,"T",66.226,"Class1",25.98,11.262,51.945,84.309,33
42.614,24.152,"J",53.431,"Class1",14.195,8.462,50.78,84.709,40
31.701,16.041,"N",74.088,"Class1",34.097,18.776,50.302,63.917,25
41.561,30.989,"N",63.099,"Class1",17.052,8.76,51.358,70.215,10
78.452,71.848,"E",47.697,"Class2",37.275,-0.735,58.084,90.642,37
53.183,22.895,"J",76.182,"Class1",16.673,12.908,49.033,59.317,41
88.748,71.86,"G",46.801,"Class2",17.479,23.456,56.51,93.066,48
90.137,72.226,"E",48.779,"Class2",60.842,33.829,45.481,94.225,57
96.955,71.043,"U",47.079,"Class2",31.644,11.644,69.355,92.794,10
31.556,37.308,"S",64.33,"Class1",34.576,2.48,50.919,72.022,20
71.914,69.691,"E",44.911,"Class2",22.878,NA,57.907,93.653,68
72.223,69.37,"X",49.088,"Class2",29.61,4.082,43.789,92.174,50
86.744,70.278,"I",45.364,"Class2",50.374,9.835,48.827,93.526,3
80.721,69.196,"I",47.014,"Class2",44.202,-3.555,51.316,93.496,40
47.012,47.948,"D",78.851,"Class1",7.682,11.579,49.635,89.413,40
50.817,18.579,"T",66.833,"Class1",20.601,11.037,51.211,70.02,36
75.761,67.926,"G",45.994,"Class2",58.454,15.331,60.19,92.245,2
87.395,70.966,"X",46.359,"Class2",64.198,12.404,69.068,91.27,56
53.226,25.528,"T",63.315,"Class1",22.929,13.557,50.238,47.404,39
83.787,69.764,"X",46.446,"Class2",39.253,19.077,70.517,91.708,68
31.328,28.863,"N",63.112,"Class1",15.703,11.357,49.7,97.795,42
42.238,12.507,"T",52.261,"Class1",22.531,4.176,50.218,72.046,43
80.752,70.391,"I",47.716,"Class2",58.288,38.207,55.459,91.045,57
33.855,15.587,"N",76.116,"Class1",16.056,7.063,49.615,71.038,35
77.165,70.674,"X",47.622,"Class2",51.94,3.79,46.203,90.706,9
33.065,38.821,"S",72.124,"Class1",34.941,-0.398,51.12,48.636,12
41.706,21.503,"D",75.957,"Class1",26.829,5.277,49.88,83.867,43
40.112,15.756,"S",59.222,"Class1",12.748,5.581,51.175,89.761,22
92.687,70.747,"U",45.418,"Class2",54.812,-2.285,60.832,92.769,51
69.952,70.595,"I",47.192,"Class2",50.963,8.625,66.382,92.265,47
55.524,14.536,"T",58.514,"Class1",30.872,16.729,49.716,65.653,NA
34.723,24.271,"T",68.018,"Class1",7.818,11.659,50.517,43.171,10
72.885,70.704,"E",46.95,"Class2",55.293,14.491,64.345,93.136,10
71.164,69.253,"X",46.804,"Class2",14.252,26.082,65.801,92.66,30
79.378,71.559,"U",48.26,"Class2",48.702,19.432,64.692,92.334,62
30.032,30.674,"D",50.178,"Class1",19.53,18.101,51.282,67.236,13
41.012,13.751,"S",61.319,"Class1",28.625,6.105,49.349,80.536,NA
36.711,12.162,"J",69.451,"Class1",5.895,NA,49.4,57.152,33
88.661,71.07,"U",46.189,"Class2",16.753,21.295,65.193,93.297,20
