"FWS1","KXE2","AYC3","YFR4","GBL5","JUT6","WLV7","FJH8","HGF9","YZT10","Output1","COL11"
54.848,7,44.809,31.066,67.742,43,39.789,57.921,78.769,52.622,"Class4","J"
56.468,5,30.292,29.707,68.061,37,22.11,42.214,77.546,39.571,"Class4","J"
54.517,48,28.689,86.556,67.421,77,88.47,20.653,35.535,97.129,"Class1","U"
66.429,64,34.821,86.983,68.464,79,62.436,27.495,17.145,86.231,"Class1","P"
40.547,38,59.702,52.09,83.296,55,64.383,-5.448,92.047,74.974,"Class5","J"
8.585,63,22.765,31.915,36.773,90,37.806,60.837,34.24,70.416,"Class3","W"
82.604,96,31.23,15.653,39.31,60,41.904,80.56,78.771,49.62,"Class2","M"
90.187,NA,64.056,23.39,41.549,51,68.823,81.836,50.826,11.434,"Class2","M"
12.133,79,58.572,44.024,44.434,42,24.791,51.113,73.609,71.808,"Class5","P"
48.166,66,7.237,34.046,35.819,63,49.566,60.937,52.934,61.964,"Class3","V"
56.588,5,54.617,46.976,64.4,51,25.426,64.462,70.532,46.753,"Class4","F"
39.774,50,33.338,36.816,26.545,43,57.423,111.04,63.838,86.179,"Class5","J"
54.143,5,34.534,24.02,63.192,29,44.731,48.158,80.384,69.465,"Class4","J"
98.157,NA,17.769,85.771,34.502,81,51.373,60.693,36.497,73.627,"Class3","S"
27.883,44,29.651,48.503,44.368,70,12.801,66.042,60.895,66.172,"Class5","P"
41.874,67,16.292,103.22,33.032,77,42.114,60.627,23.453,58.327,"Class3","S"
59.51,NA,51.479,33.358,71.465,44,14.002,60.641,61.379,45.567,"Class4","J"
73.988,43,38.148,86.179,30.825,75,79.897,24.077,51.619,72.599,"Class1","E"
53.87,5,47.378,49.947,74.573,55,31.789,63.711,73.697,48.735,"Class4","J"
10.475,64,6.236,41.706,34.219,54,51.14,61.859,62.151,50.451,"Class3","I"
87.874,41,30.398,86.62,85.309,56,81.274,28.895,16.256,49.937,"Class1","V"
42.184,48,52.103,49.34,35.717,43,70.128,29.961,81.234,66.424,"Class5","G"
20.725,67,20.59,74.34,32.788,67,46.756,63.71,53.185,67.241,"Class3","S"
26.71,76,32.848,68.067,53.347,64,21.505,61.83,83.83,63.067,"Class5","G"
29.735,84,39.486,42.603,80.119,70,53.143,73.656,89.791,56.681,"Class5","P"
43.589,70,44.409,44.106,52.45,50,46.456,75.965,89.192,62.411,"Class5","T"
81.793,56,36.938,87.221,30.659,61,91.179,28.429,42.056,33.665,"Class1","R"
69.49,57,35.205,86.347,84.979,76,52.799,NA,43.039,17.209,"Class1","P"
9.814,87,69.434,24.064,39.561,50,61.652,83.884,74.735,74.727,"Class2","M"
77.816,32,34.348,85.879,84.593,76,84.074,30.393,11.777,55.285,"Class1","R"
62.499,6,33.743,47.384,64.516,26,30.452,17.643,74.394,15.615,"Class4","J"
49.544,79,42.267,52.791,57.39,67,27.232,34.157,75.426,89.288,"Class5","G"
50.97,42,32.753,85.859,79.218,83,58.311,31.81,48.585,20.819,"Class1","R"
123.81,99,20.694,20.604,44.799,44,70.056,83.526,58.585,49.501,"Class2","C"
36.1,48,40.648,45.348,31.634,52,23.966,37.054,60.774,80.228,"Class5","T"
67.161,91,67.527,27.883,44.917,59,53.438,79.856,71.104,74.337,"Class2","T"
79.074,58,33.442,86.736,62.821,79,74.635,31.701,12.732,32.233,"Class1","P"
52.791,63,10.138,82.018,32.513,85,38.124,61.291,80.92,51.6,"Class3","A"
56.784,70,31.895,85.743,83.809,80,77.937,30.428,9.999,54.041,"Class1","U"
54.368,67,10.935,25.262,33.335,85,56.897,61.948,48.928,55.115,"Class3","A"
70.795,75,9.377,17.948,38.703,67,70.653,81.522,79.117,24.567,"Class2","M"
67.022,35,36.763,85.909,86.909,66,43.203,23.897,28.656,66.293,"Class1","E"
28.229,76,13.995,12.375,36.278,67,40.548,84.469,53.755,43.046,"Class2","C"
11.829,62,17.837,52.584,33.345,90,40.027,61.883,21.844,66.309,"Class3","I"
56.048,5,41.606,16.694,66.748,27,25.057,43.831,65.15,66.411,"Class4","F"
72.188,65,32.741,87.032,51.369,72,75.031,38.905,25.543,87.776,"Class1","R"
28.619,65,7.743,16.367,34.312,83,28.197,62.243,49.3,74.039,"Class3","A"
56.589,NA,33.162,30.734,71.795,55,54.15,63.599,58.769,64.322,"Class4","E"
59.161,5,29.396,42.832,69.931,41,9.043,21.541,68.216,61.156,"Class4","E"
53.182,6,29.214,56.239,64.612,38,50.806,63.036,59.08,53.59,"Class4","B"
54.269,68,11.069,49.668,34.848,54,41.111,61.521,64.955,66.886,"Class3","I"
11.569,71,53.894,55.792,86.662,68,27.675,38.574,65.881,57.767,"Class5","G"
78.129,68,16.711,23.177,36.056,60,33.6,60.837,58.126,72.15,"Class3","A"
26.948,42,48.563,63.467,1.143,68,22.447,60.766,83.035,67.309,"Class5","G"
74.166,84,9.955,20.696,47.912,72,50.724,82.789,64.983,6.765,"Class2","G"
32.673,54,43.123,73.403,88.108,62,10.807,72.09,95.75,85.302,"Class5","P"
54.859,6,53.3,23.842,71.449,61,41.018,91.406,85.607,53.186,"Class4","J"
46.915,5,53.049,12.098,68.716,34,30.518,29.398,40.996,59.903,"Class4","J"
67.634,87,63.469,16.266,38.082,81,63.681,85.393,48.336,64.724,"Class2","T"
62.352,66,14.59,65.924,33.822,66,52.159,61.879,55.801,75.924,"Class3","I"
62.425,92,81.727,29.017,41.977,74,61.571,89.087,81.577,45.722,"Class2","M"
-1.452,NA,5.908,70.274,35.424,76,43.162,62.829,46.877,65.689,"Class3","I"
48.125,94,77.024,19.389,45.635,81,68.183,90.86,48.634,34.529,"Class2","G"
18.366,49,54.133,64.96,16.127,60,53.189,15.714,96.658,58.607,"Class5","T"
84.224,39,28.534,86.601,42.45,81,65.809,31.429,31.099,40.082,"Class1","E"
75.862,37,32.299,86.524,42.823,68,48.555,35.381,40.657,38.368,"Class1","R"
51.92,7,39.902,39.45,63.653,61,26.389,67.817,77.897,48.034,"Class4","E"
85.45,50,38.909,87.273,51.533,64,89.871,28.776,38.673,74.631,"Class1","R"
42.891,NA,48.241,16.113,46.064,59,52.095,85.846,67.411,40.031,"Class2","M"
51.633,7,34.007,18.892,64.924,64,47.878,31.012,81.441,41.095,"Class4","B"
51.999,7,42.545,26.771,72.323,53,28.633,48.758,69.415,45.514,"Class4","L"
73.357,49,29.007,86.822,87.842,56,83.292,32.859,14.63,78.616,"Class1","P"
47.849,39,47.365,64.268,4.112,59,12.695,62.669,76.722,79.509,"Class5","Y"
56.26,6,41.413,12.87,72.401,46,51.535,79.957,53.253,46.45,"Class4","L"
2.018,77,54.624,44.684,78.019,67,64.426,64.468,61.12,85.019,"Class5","J"
55.365,7,30.836,30.943,64.988,53,23.227,36.173,53.388,42.914,"Class4","E"
73.549,79,84.901,12.516,47.073,46,71.788,90.058,66.062,44.961,"Class2","T"
53.344,6,44.496,34.699,64.434,31,36.742,50.614,73.098,54.857,"Class4","E"
51.151,43,36.757,86.724,20.975,65,76.633,25.309,43.383,-0.722,"Class1","U"
71.582,57,31.729,87.06,38.81,57,47.579,28.046,19.513,72.304,"Class1","E"
54.681,7,45.018,26.874,67.682,40,8.305,67.555,50.294,46.163,"Class4","L"
47.151,46,30.477,41.327,61.862,58,50.76,49.68,75.994,47.422,"Class5","J"
65.772,63,21.001,59.01,33.004,71,44.133,61.945,46.816,60.022,"Class3","A"
67.55,68,3.429,85.777,35.374,82,27.911,61.455,65.637,72.668,"Class3","W"
60.14,6,45.02,42.692,68.365,38,54.093,35.032,50.601,33.418,"Class4","L"
56.439,49,29.37,86.844,44.33,66,62.061,27.847,13.154,21.286,"Class1","P"
72.917,65,8.268,31.343,32.442,93,36.714,61.671,22.624,87.34,"Class3","W"
39.3,57,36.652,57.816,82.965,57,55.046,86.564,69.342,55.578,"Class5","Y"
58.276,65,3.982,28.934,35.936,63,43.299,62.069,26.019,66.27,"Class3","V"
55.04,6,52.436,37.425,68.364,40,22.011,46.817,55.447,48.421,"Class4","J"
84.604,39,36.753,86.787,36.022,70,61.54,33.528,15.888,40.597,"Class1","R"
66.099,64,28.786,86.97,43.05,74,81.525,26.797,11.22,6.605,"Class1","E"
24.99,74,27.245,14.147,40.918,78,72.399,85.958,59.815,27.505,"Class2","T"
71.228,85,66.185,11.476,34.067,53,44.192,86.522,80.475,39.412,"Class2","M"
66.395,93,23.581,16.384,36.733,77,43.733,85.23,50.652,44.914,"Class2","G"
88.756,91,32.844,18.048,38.046,68,44.772,84.463,65.77,12.47,"Class2","G"
58.397,6,39.572,30.504,65.08,48,52.6,39.941,44.489,47.767,"Class4","J"
15.4,57,37.466,55.958,76.483,65,13.542,83.098,96.817,72.856,"Class5","Y"
39.333,84,24.512,62.894,91.219,47,33.623,-21.736,89.968,85.928,"Class5","G"
69.729,62,36.803,87.032,80.018,66,70.071,26.56,51.98,34.695,"Class1","V"
29.81,67,8.821,44.43,32.25,60,51.006,59.654,83.598,80.913,"Class3","V"
10.47,57,51.756,64.285,5.991,43,41.459,80.122,91.593,82.858,"Class5","G"
24.94,66,20.82,59.025,32.645,81,41.852,60.723,64.8,59.92,"Class3","W"
74.595,67,5.073,50.252,36.649,60,32.988,59.096,32.399,76.746,"Class3","A"
53.188,5,30.197,21.801,67.624,48,48.843,22.661,64.499,38.484,"Class4","F"
82.859,55,36.014,86.137,45.395,61,92.187,23.312,41.752,58.485,"Class1","E"
49.826,39,59.423,52.595,49.701,62,76.617,28.371,75.461,49.377,"Class5","T"
87.684,64,35.115,86.817,25.953,66,63.079,26.17,8.81,71.731,"Class1","E"
51.989,90,60.801,7.227,39.745,63,76.628,84.898,57.721,55.879,"Class2","T"
56.168,6,45.694,22.44,69.633,34,15.896,39.466,56.883,33.281,"Class4","E"
17.883,50,34.004,47.006,32.707,53,71.029,91.912,87.969,63.897,"Class5","J"
80.431,45,31.613,87.149,27.126,66,80.101,25.113,45.15,24.476,"Class1","R"
51.672,5,52.169,15.894,69.995,35,33.251,62.687,84.88,38.332,"Class4","E"
65.125,63,14.347,35.16,34.008,87,32.773,62.065,41.989,73.269,"Class3","I"
62.998,6,34.353,29.238,73.964,62,19.437,67.427,81.295,56.907,"Class4","F"
50.685,7,31.353,23.916,67.597,32,10.883,32.82,71.635,62.929,"Class4","F"
54.089,67,31.829,86.431,39.489,69,78.519,27.461,35.738,36.777,"Class1","P"
56.506,5,49.952,33.377,66.462,47,43.445,33.879,75.151,50.306,"Class4","F"
59.646,78,11.004,8.839,37.877,45,61.714,85.543,65.86,31.776,"Class2","S"
55.975,7,32.417,44.181,64.137,61,40.265,26.315,48.878,50.109,"Class4","L"
28.936,64,4.653,89.427,34.655,66,26.094,60.441,59.145,67.196,"Class3","A"
51.161,73,30.958,56.643,39.862,64,72.468,117.413,98.681,48.322,"Class5","T"
75.196,67,11.666,80.067,34.097,90,48.78,NA,40.382,60.93,"Class3","I"
48.18,45,53.253,70.504,67.574,64,21.743,44.674,60.192,44.468,"Class5","J"
27.304,68,53.865,73.509,30.59,62,39.167,13.241,91.856,80.318,"Class5","P"
63.583,46,30.69,85.7,68.393,59,43.552,31.712,12.333,30.812,"Class1","P"
16.123,40,36.362,62.057,74.181,64,10.586,86.328,63.901,79.587,"Class5","J"
69.05,NA,38.358,22.84,44.479,71,65.735,92.085,63.65,24.669,"Class2","M"
22.116,83,29.592,46.603,63.597,43,73.297,84.475,61.399,70.549,"Class5","G"
55.714,5,52.039,26.691,66.477,47,18.23,45.547,53.556,32.711,"Class4","F"
56.313,38,36.006,86.207,34.97,59,43.114,36.783,32.273,59.47,"Class1","P"
59.235,45,34.275,86.564,70.81,74,78.538,21.399,30.636,55.112,"Class1","R"
73.774,70,30.896,86.378,34.236,56,46.786,32.211,33.913,61.534,"Class1","V"
94.809,67,20.671,48.258,36.525,54,29.647,62.872,52.932,81.463,"Class3","V"
80.522,66,16.152,30.798,32.773,76,44.415,61.955,18.401,58.856,"Class3","V"
88.455,91,69.284,3.228,45.778,81,64.231,87.094,51.521,85.821,"Class2","S"
105.209,63,17.438,30.9,35.585,55,39.77,61.508,64.597,82.729,"Class3","W"
43.969,NA,37.672,51.483,60.847,63,56.484,38.878,69.425,71.902,"Class5","J"
54.964,7,46.391,34.809,69.885,55,34.551,46.083,82.299,53.56,"Class4","J"
69.453,64,19.093,54.399,33.777,92,38.996,62.807,71.366,60.079,"Class3","I"
56.204,7,37.69,19.106,72.112,62,24.568,55.498,77.975,28.761,"Class4","L"
79.485,37,31.392,86.492,40.281,81,80.198,31.205,47.043,38.776,"Class1","R"
77.439,68,11.211,42.34,33.91,84,40.614,59.994,57.579,71.288,"Class3","V"
57.022,6,46.516,31.028,74.823,53,55.688,43.305,56.207,51.225,"Class4","E"
62.827,64,18.811,38.29,34.609,74,53.884,61.684,72.873,67.731,"Class3","S"
61.567,NA,34.726,86.568,29.019,82,50.452,31.81,17.113,54.209,"Class1","P"
109.06,62,7.53,66.614,33.509,61,45.23,NA,72.655,66.395,"Class3","I"
35.812,79,80.895,18.73,40.092,80,59.378,86.152,69.268,28.241,"Class2","C"
31.179,70,44.938,43.443,7.061,54,68.916,68.108,74.337,79.256,"Class5","P"
102.503,NA,63.032,34.553,46.505,73,56.081,81.434,52.977,33.09,"Class2","S"
53.446,6,35.993,26.804,67.188,37,22.504,32.527,59.047,66.367,"Class4","L"
9.776,62,38.34,85.692,24.456,61,18.559,59.57,71.538,65.628,"Class5","Y"
14.956,68,9.895,24.706,35.301,57,31.464,62.117,43.702,54.581,"Class3","V"
52.854,7,47.154,31.457,66.08,56,31.194,62.743,53.299,30.953,"Class4","B"
37.81,37,44.656,52.112,26.383,44,57.57,98.172,63.015,63.397,"Class5","P"
60.661,5,48.365,35.451,64.416,34,11.074,60.19,58.679,41.075,"Class4","L"
106.739,67,12.315,51.412,36.303,67,47.123,62.028,26.182,57.513,"Class3","V"
0.913,63,33.931,52.183,14.004,51,30.727,15.242,64.859,43.458,"Class5","G"
68.104,66,4.246,32.794,32.247,85,51.917,62.205,50.906,77.684,"Class3","S"
45.257,7,38.933,30.803,74.491,41,8.676,42.907,50.418,37.94,"Class4","F"
67.825,51,29.962,86.467,86.023,59,59.491,28.423,11.615,53.35,"Class1","R"
55.298,7,57.676,37.796,64.555,38,25.688,49.55,59.829,63.96,"Class4","E"
54.617,6,51.038,38.82,65.208,63,54.812,42.906,44.505,31.475,"Class4","F"
45.833,83,24.354,60.209,27.716,54,22.396,61.569,76.804,65.044,"Class5","P"
67.503,87,42.641,28.132,38.097,72,42.777,79.016,66.43,84.26,"Class2","M"
71.314,64,29.488,86.889,29.957,63,76.55,31.572,26.766,60.815,"Class1","E"
4.517,50,50.56,44.016,24.7,67,72.705,59.027,70.266,59.866,"Class5","G"
62.029,82,35.835,48.392,47.161,64,64.203,21.521,87.827,89.848,"Class5","J"
77.492,67,6.386,63.993,34.536,75,32.824,61.002,48.423,67.211,"Class3","A"
55.223,6,55.666,30.416,73.928,58,55.028,46.702,73.557,60.479,"Class4","J"
50.197,5,32.961,39.656,71.511,53,37.444,58.902,60.514,54.982,"Class4","B"
57.004,7,37.114,31.848,74.319,65,20.53,79.302,55.885,56.449,"Class4","J"
48.693,88,27.906,28.306,39.639,67,67.147,78.425,62.389,71.514,"Class2","S"
67.177,66,37.418,86.539,78.237,69,84.531,43.207,22.081,87.394,"Class1","E"
52.936,65,4.658,48.288,34.775,69,53.863,62.309,52.862,59.155,"Class3","W"
75.122,69,30.233,86.298,30.236,72,67.488,30.78,39.556,40.483,"Class1","V"
50.309,7,41.405,33.362,74.219,43,33.324,36.999,43.61,36.709,"Class4","L"
48.509,51,34.471,54.916,32,50,29.557,103.737,81.62,67.977,"Class5","Y"
30.824,67,18.524,38.694,35.74,91,30.668,62.72,60.26,59.224,"Class3","A"
49.946,7,45.628,26.17,74.018,28,51.677,48.728,80.321,57.973,"Class4","B"
69.862,64,31.22,61.258,7.279,63,13.772,78.053,91.105,56.054,"Class5","J"
38.809,84,55.279,47.918,35.132,47,64.467,55.599,99.845,74.017,"Class5","T"
72.889,32,29.259,86.303,80.74,69,91.616,32.985,14.197,40.577,"Class1","U"
67.586,62,38.446,86.005,48.245,74,65.222,27.9,27.43,81.382,"Class1","R"
70.648,70,29.234,87.024,73.192,80,85.097,36.301,17.155,49.658,"Class1","R"
53.997,5,41.799,43.932,72.989,58,46.048,33.504,70.612,43.581,"Class4","L"
102.949,95,49.138,28.542,39.06,62,59.835,NA,63.184,74.837,"Class2","M"
54.678,85,71.054,18.221,34.034,70,65.028,79.173,72.679,34.563,"Class2","M"
3.473,52,27.827,50.417,90.178,69,41.395,73.649,88.062,78.79,"Class5","Y"
53.211,7,47.007,35.218,66.576,60,14.615,22.934,72.287,53.482,"Class4","E"
23.922,74,54.019,49.188,2.143,63,12.248,65.753,63.88,66.927,"Class5","T"
78.852,80,74.668,22.156,34.127,79,66.349,87.762,52.739,14.193,"Class2","M"
74.203,78,34.445,32.038,37.045,56,56.897,81.865,72.802,92.389,"Class2","M"
59.711,45,53.296,58.706,93.885,44,59.672,35.565,75.129,41.815,"Class5","G"
64.16,74,11.841,20.098,47.401,76,53.883,87.421,72.81,67.566,"Class2","M"
32.474,74,29.266,50.738,71.058,58,22.147,-7.234,61.763,73.936,"Class5","P"
72.856,36,33.623,86.688,45.594,60,79.236,32.672,30.928,125.147,"Class1","E"
51.941,7,50.264,29.483,71.396,52,12.772,43.05,56.335,39.804,"Class4","E"
62.062,61,29.009,85.973,44.856,74,48.73,30.864,43.77,30.863,"Class1","R"
66.17,32,32.103,86.864,72.012,66,74.314,37.239,51.916,17.686,"Class1","V"
44.372,58,60.904,46.215,20.959,59,72.279,102.525,68.926,66.723,"Class5","T"
39.854,52,41.064,50.491,48.714,55,49.726,67.378,89.703,54.593,"Class5","J"
41.52,82,31.704,63.618,61.829,69,13.591,53.655,65.955,65.592,"Class5","Y"
38.076,62,19.109,40.772,35.536,67,48.382,61.452,18.534,70.579,"Class3","I"
51.698,91,13.992,28.535,42.761,60,50.696,86.681,60.932,60.71,"Class2","C"
-5.222,65,37.238,51.265,94.181,62,73.148,5.62,78.826,67.088,"Class5","G"
-7.598,NA,16.829,93.765,32.429,75,47.577,60.809,18.322,64.337,"Class3","W"
80.604,64,6.585,29.885,32.906,66,32.943,62.336,55.156,57.834,"Class3","V"
63.305,67,55.489,37.88,84.012,47,36.272,63.574,92.173,82.861,"Class5","Y"
14.441,NA,28.709,62.716,63.711,64,68.662,75.771,60.805,54.304,"Class5","P"
85.994,89,79.885,15.429,34.93,71,72.362,80.672,60.751,49.882,"Class2","T"
36.884,68,37.223,86.648,39.172,74,83.872,36.148,39.744,121.096,"Class1","P"
55.357,58,35.175,86.441,66.842,83,75.251,27.084,47.895,21.583,"Class1","E"
61.826,57,43.011,68.393,55.851,51,11.391,22.377,98.832,67.282,"Class5","T"
43.466,57,60.665,70.953,64.656,42,15.321,88.43,94.163,57.445,"Class5","P"
79.615,39,32.475,86.473,54.243,52,51.621,24.336,21.453,86.554,"Class1","P"
57.845,NA,51.011,22.416,67.504,40,30.183,15.301,62.482,75.012,"Class4","J"
116.244,62,12.019,10.462,34.388,60,34.355,61.424,34.644,67.928,"Class3","W"
95.812,79,32.764,29.878,45.224,45,46.839,79.574,80.342,91.421,"Class2","G"
46.291,93,81.743,25.811,46.209,78,58.405,82.639,75.112,1.367,"Class2","T"
73.409,39,34.72,86.308,28.173,67,93.844,30.038,38.075,66.436,"Class1","R"
81.793,68,46.317,56.486,65.281,52,61.831,96.061,64.162,63.132,"Class5","Y"
68.989,44,33.726,86.803,61.414,81,78.99,40.744,41.065,91.837,"Class1","E"
86.748,NA,29.566,86.28,69.705,74,75.021,36.108,44.322,52.557,"Class1","V"
23.427,63,36.867,54.981,60.657,46,15.954,45.186,69.697,63.75,"Class5","J"
66.16,63,9.387,54.961,34.776,64,23.047,61.179,51.955,62.582,"Class3","V"
50.675,64,15.193,67.092,34.616,85,24.149,63.049,81.354,76.957,"Class3","S"
70.809,90,28.906,16.077,40.955,72,69.837,89.544,76.065,58.074,"Class2","G"
79.892,59,36.41,86.527,45.641,63,44.898,32.943,7.012,33.85,"Class1","U"
45.641,66,18.661,45.483,36.943,63,45.36,60.526,48.049,69.103,"Class3","V"
38.772,50,41.716,60.415,49.052,42,73.107,35.18,95.726,71.58,"Class5","J"
36.665,73,11.983,20.477,45.579,64,72.892,86.774,59.132,61.033,"Class2","G"
43.598,88,57.088,28.38,41.074,67,48.791,73.917,53.379,32.723,"Class2","G"
37.821,78,81.722,19.297,37.248,62,48.24,85.393,59.769,44.409,"Class2","S"
45.001,62,14.797,25.602,32.788,64,48.066,62.267,42.32,78.227,"Class3","A"
48.05,65,6.006,24.176,36.456,58,47.721,62.978,35.694,72.25,"Class3","V"
61.458,66,21.736,30.271,36.279,85,37.854,60.647,29.309,65.867,"Class3","A"
102.186,94,45.344,22.338,46.56,77,60.625,84.211,51.539,68.968,"Class2","M"
71.15,38,32.773,86.465,54.853,74,74.18,27.838,48.817,92.884,"Class1","U"
36.003,57,56.046,78.755,76.589,60,47.124,60.291,80.536,64.96,"Class5","J"
70.202,57,33.042,87.079,80.667,64,75.505,26.591,19.707,70.213,"Class1","E"
34.579,84,38.911,29.35,47.033,53,72.986,89.224,48.534,91.594,"Class2","M"
41.494,65,18.01,56.863,36.164,78,54.915,61.786,84.123,65.485,"Class3","W"
16.287,41,30.704,56.974,56.553,70,76.752,65.888,86.822,73.562,"Class5","Y"
35.412,78,49.885,54.278,9.794,65,13.457,29.31,95.078,71.887,"Class5","P"
68.638,67,33.792,86.068,72.279,65,89.545,29.686,21.8,58.56,"Class1","E"
28.374,39,51.924,43.782,69.294,58,61.562,58.119,69.827,65.578,"Class5","J"
84.242,84,11.147,23.343,42.57,79,66.417,85.242,54.644,52.769,"Class2","M"
40.77,37,43.413,61.526,36.404,63,45.262,45.743,81.975,69.538,"Class5","T"
75.6,87,26.473,10.311,36.756,78,70.267,87.512,49.442,91.102,"Class2","C"
62.781,97,24.707,23.673,38.606,62,61.165,82.182,65.778,45.46,"Class2","G"
80.88,62,10.86,23.084,35.5,56,29.999,62.446,44.542,56.004,"Class3","I"
38.632,84,24.408,63.315,71.749,56,67.647,31.256,78.834,50.074,"Class5","G"
34.077,63,49.593,33.229,42.632,69,46.523,16.434,86.529,90.423,"Class5","G"
49.894,91,20.056,17.949,47.193,66,66.804,88.416,66.341,38.456,"Class2","M"
41.367,68,7.703,58.991,33.12,92,53.398,62.569,41.173,75.133,"Class3","A"
63.451,57,28.842,86.137,51.193,64,87.944,26.873,11.97,56.254,"Class1","R"
54.779,70,28.417,62.664,97.706,48,58.599,81.556,87.301,77.457,"Class5","J"
65.956,75,30.094,59.863,31.143,69,10.028,86.576,89.158,86.782,"Class5","G"
51.162,NA,54.344,21.641,43.212,52,58.192,84.439,76.628,83.256,"Class2","S"
55.818,6,36.765,40.935,68.014,50,17.176,64.844,40.61,46.406,"Class4","F"
2.909,64,13.353,60.366,35.541,60,38.041,60.247,28.887,63.863,"Class3","A"
41.83,68,14.437,12.388,35.801,60,22.147,62.597,73.507,66.081,"Class3","A"
55.184,5,49.149,28.078,65.129,63,26.606,33.157,56.594,64.666,"Class4","L"
54.562,6,42.186,20.297,64.21,38,27.377,32.585,52.669,25.664,"Class4","F"
61.548,85,9.276,22.306,45.379,58,69.246,86.438,55.29,40.611,"Class2","G"
41.526,63,21.238,45.712,32.404,72,25.811,62.492,20.325,69.732,"Class3","A"
74.352,93,10.512,14.575,38.549,60,74.292,83.423,68.813,46.145,"Class2","G"
41.711,68,4.418,54.752,35.385,92,23.901,59.641,31.489,64.523,"Class3","S"
74.121,86,45.468,28.28,45.364,50,63.425,77.589,51.002,61.309,"Class2","C"
51.545,NA,51.406,55.695,76.409,60,37.143,28.081,78.731,88.716,"Class5","Y"
82.404,62,34.866,86.292,46.263,58,91.699,28.7,8.895,54.481,"Class1","R"
64.452,62,20.496,34.305,32.76,87,23.771,62.593,56.933,63.017,"Class3","S"
52.874,7,53.707,31.17,63.606,57,12.985,57.156,78.174,38.602,"Class4","E"
49.819,63,32.097,86.131,22.365,58,78.487,31.173,19.479,39.008,"Class1","V"
51.81,7,35.613,35.165,71.319,33,25.051,49.286,70.431,42.188,"Class4","B"
63.321,49,36.631,86.739,45.105,56,82.827,37.525,46.393,14.198,"Class1","R"
73.33,37,31.325,86.326,30.265,60,45.685,32.028,12.971,86.258,"Class1","P"
74.122,95,38.9,8.81,43.017,46,46.309,82.655,80.54,76.412,"Class2","S"
65.481,68,15.585,42.81,34.229,61,31.594,61.753,64.684,63.691,"Class3","S"
44.119,88,59.71,17.418,34.797,78,41.821,87.61,81.132,78.668,"Class2","M"
127.96,64,6.032,22.948,32.397,61,52.902,62.236,85.271,74.76,"Class3","I"
41.161,51,33.842,86.421,68.88,54,79.268,36.192,41.468,56.532,"Class1","R"
53.591,66,9.051,74.926,34.07,59,24.765,61.191,35.807,81.301,"Class3","W"
46.169,67,19.748,35.481,36.804,65,25.589,61.323,73.939,69.168,"Class3","W"
10.399,64,16.502,25.378,34.18,61,33.555,59.433,84.598,60.234,"Class3","V"
85.7,36,31.511,86.536,51.325,57,93.072,30.168,40.618,84.412,"Class1","U"
63.461,48,28.611,86.279,77.771,76,89.842,NA,27.984,36.858,"Class1","V"
45.519,82,55.929,51.511,56.917,61,65.976,81.363,97.869,69.702,"Class5","Y"
20.288,60,52.015,44.002,77.112,42,59.077,40.304,72.752,81.615,"Class5","J"
85.926,32,32.513,86.579,82.187,63,85.387,28.008,23.728,61.571,"Class1","P"
18.724,50,31.751,69.53,64.26,62,63.024,38.542,59.91,74.58,"Class5","G"
59.232,7,51.755,11.258,67.035,66,7.601,NA,76.104,39.246,"Class4","E"
-7.839,44,51.372,47.53,41.329,53,48.125,28.72,62.931,87.631,"Class5","P"
9.899,41,33.059,43.383,38.04,60,34.233,53.364,77.39,77.302,"Class5","G"
59.908,6,55.287,19.741,63.382,62,48.618,44.228,52.821,36.369,"Class4","J"
