"PML1","GYO2","CJW3","UXF4","JUR5","KPQ6","SHU7","UTG8","MSG9","Output7","PMO10"
7,82.356,"L",69.274,57.161,46.23,62.204,68.855,29.606,"Class2",46.032
6,88.119,"C",11.508,55.743,63.43,88.769,40.683,43.007,"Class2",46.207
47,60.413,"F",17.948,37.772,32.893,27.551,76.607,36.066,"Class1",45.988
48,32.94,"Z",17.225,43.216,32.639,46.501,76.203,64.365,"Class1",72.965
13,99.213,"C",-20.669,56.454,45.868,62.749,32.765,64.82,"Class2",53.353
47,92.115,"O",16.857,38.707,89.28,22.067,77.041,74.563,"Class1",46.023
13,66.074,"L",45.105,57.275,55.697,91.851,56.895,79.196,"Class2",47.165
47,16.39,"O",16.978,52.628,77.295,34.981,76.223,56.686,"Class1",36.062
13,86.266,"Y",75.877,54.856,40.126,71.708,49.027,62.555,"Class2",46.235
5,88.045,"L",79.251,56.448,65.737,64.908,0.513,67.719,"Class2",51.434
8,65.396,"K",87.718,54.579,63.036,68.257,35.341,27.195,"Class2",55.183
47,34.798,"C",18.294,50.149,77.117,72.472,76.286,49.662,"Class1",47.779
47,49.355,"F",15.974,45.29,32.058,75.12,76.493,62.715,"Class1",34.594
47,70.082,"R",16.86,40.91,80.253,77.68,76.612,37.168,"Class1",69.006
48,60.009,"C",20.101,50.39,32.599,51.957,76.546,49.068,"Class1",21.169
7,66.663,"K",79.779,56.406,47.985,52.331,58.811,79.55,"Class2",55.588
47,63.33,"Z",14.865,30.858,38.127,22.61,76.358,47.678,"Class1",2.452
5,64.331,"C",43.582,56.461,45.472,65.626,56.603,41.863,"Class2",43.844
6,89.754,"C",16.358,54.706,39.24,68.487,72.51,51.189,"Class2",51.785
8,76.088,"K",26.179,56.318,38.798,64.621,69.423,45.458,"Class2",52.3
7,85.267,"L",89.978,55.043,63.765,74.044,22.367,49.43,"Class2",53.03
47,61.825,"O",17.26,38.674,51.61,52.818,76.291,60.831,"Class1",28.763
48,20.064,"C",15.101,48.275,43.67,60.341,76.62,33.094,"Class1",31.45
13,84.763,"L",58.131,55.405,40.009,87.47,26.526,38.574,"Class2",47.845
47,9.914,"R",16.294,46.636,48.348,10.011,76.457,45.916,"Class1",64.604
10,NA,"K",80.588,56.457,41.323,76.74,36.33,75.723,"Class2",47.938
47,40.596,"R",17.753,26.72,29.403,47.889,76.267,52.083,"Class1",9.691
7,87.297,"L",-0.382,54.246,68.473,81.42,65.551,57.946,"Class2",45.001
48,53.765,"F",16.28,51.981,57.271,47.164,76.383,67.72,"Class1",71.863
48,10.431,"Z",16.637,31.401,91.742,63.442,77.156,66.033,"Class1",30.381
47,61.376,"O",16.935,45.748,45.147,46.039,76.609,56.274,"Class1",25.112
10,67.17,"U",104.577,55.601,37.487,78.207,52.495,45.43,"Class2",50.631
47,1.513,"F",15.93,41.893,45.491,53.314,77.138,41.096,"Class1",43.867
12,86.255,"U",65.697,54.086,61.98,62.523,44.895,46.6,"Class2",46.416
6,72.325,"C",56.407,57.272,71.408,74.097,31.429,31.743,"Class2",46.954
8,87.064,"K",50.052,56.079,51.462,63.537,37.048,NA,"Class2",51.859
47,78.073,"O",19.066,41.764,64.311,72.998,76.162,75.231,"Class1",70.302
11,111.415,"C",90.26,54.901,61.002,54.955,37.097,27.544,"Class2",44.641
47,77.08,"R",18.072,32.818,37.774,37.277,77.418,76.012,"Class1",44.185
13,58.924,"U",115.322,54.843,68.277,65.995,31.697,43.777,"Class2",47.646
47,86.768,"R",17.789,40.751,48.914,23.013,76.941,71.078,"Class1",24.125
10,81.666,"L",37.13,56.893,59.75,66.689,87.893,NA,"Class2",52.936
13,76.379,"K",50.754,57.692,37.875,57.938,49.755,66.887,"Class2",49.046
47,84.009,"C",16.239,48.244,49.298,66.355,76.172,40.959,"Class1",8.64
48,109.412,"O",17.629,34.573,63.461,64.218,76.665,40.306,"Class1",42.403
47,100.033,"Z",17.514,45.754,39.84,51.719,76.083,56.332,"Class1",54.004
47,48.67,"C",19.81,49.717,52.41,22.986,76.053,NA,"Class1",6.279
12,86.955,"U",95.76,57.59,62.588,52.148,57.344,53.628,"Class2",48.866
47,47.052,"F",19.244,44.227,37.794,47.898,76.312,35.931,"Class1",66.61
48,16.442,"R",16.601,41.884,34.012,35.254,76.636,52.88,"Class1",37.122
14,82.84,"Y",61.526,56.923,57.079,62.592,26.463,28.135,"Class2",55.809
48,61.963,"O",16.392,46.862,51.318,8.337,76.805,32.537,"Class1",1.711
11,69.058,"Y",25,58.43,63.89,78.968,56.131,28.862,"Class2",49.923
11,71.721,"K",31.411,57.021,51.701,80.12,69.832,30.014,"Class2",52.131
48,42.415,"R",15.923,31.91,29.941,51.205,75.684,56.911,"Class1",14.949
48,71.024,"O",15.203,45.59,57.998,28.777,76.565,36.195,"Class1",65.536
47,56.099,"C",16.551,45.229,89.288,45.54,76.872,59.598,"Class1",13.289
14,82.901,"L",77.725,55.464,35.145,74.347,30.247,30.932,"Class2",55.862
13,91.244,"U",23.468,57.61,42.906,70.156,64.468,28.732,"Class2",49.199
47,19.213,"Z",14.374,53.193,47.301,30.849,76.507,38.041,"Class1",35.652
8,82.729,"Y",120.857,54.57,50.756,85.402,46.421,47.271,"Class2",51.598
47,58.157,"C",16.489,46.497,32.038,39.215,76.651,65.436,"Class1",42.817
47,21.235,"O",15.448,47.83,48.274,67.125,76.294,41.846,"Class1",65.129
12,93.975,"L",34.105,56.274,57.678,87.746,38.162,56.412,"Class2",54.705
48,91.086,"R",15.76,44.59,37.821,76.036,76.529,72.244,"Class1",11.44
11,88.898,"K",74.706,57.997,69.526,76.731,53.222,42.05,"Class2",54.739
7,95.233,"C",53.822,55.801,62.609,67.413,15.038,44.592,"Class2",48.46
6,74.549,"Y",56.487,56.154,69.593,85.301,39.6,30.261,"Class2",45.787
13,70.864,"C",51.045,55.594,69.724,58.322,50.151,67.218,"Class2",46.219
48,62.343,"Z",17.021,46.971,42.362,33.582,76.232,37.786,"Class1",46.69
48,36.066,"Z",18.047,28.259,75.211,37.308,76.321,50.805,"Class1",3.253
48,25.471,"C",15.501,58.614,39.303,18.81,75.886,43.015,"Class1",71.125
12,65.192,"U",55.104,55.65,39.928,72.273,54.092,72.228,"Class2",46.112
47,54.597,"C",17.095,48.958,82.347,60.2,75.636,49.083,"Class1",48.132
10,NA,"U",31.124,57.062,61.062,62.434,64.778,67.147,"Class2",51.227
47,92.259,"R",14.386,34.256,93.387,77.53,76.229,32.918,"Class1",23.86
13,83.145,"K",79.746,56.417,34.164,57.837,104.235,79.317,"Class2",44.353
10,90.698,"Y",77.923,57.604,62.427,78.949,42.281,31.182,"Class2",45.798
5,57.659,"L",73.682,55.535,57.067,83.574,6.026,67.273,"Class2",44.695
11,93.634,"L",57.457,54.872,49.048,83.696,34.948,68.798,"Class2",51.165
48,82.38,"O",17.099,38.353,50.12,5.381,76.279,56.273,"Class1",33.447
10,92.97,"Y",25.964,55.389,50.037,87.177,57.765,48.595,"Class2",47.322
7,94.148,"C",55.325,55.593,70.695,61.883,46.735,63.936,"Class2",46.334
48,16.932,"R",19.876,48.331,78.338,75.896,76.475,55.118,"Class1",23.247
14,81.687,"U",36.035,56.015,47.786,64.421,48.009,38.136,"Class2",47.051
13,92.642,"U",64.38,58.161,67.854,79.55,84.033,60.361,"Class2",43.341
47,51.184,"Z",20.374,45.672,34.979,45.519,76.463,59.139,"Class1",38.409
47,37.814,"C",20.176,38.122,90.115,17.051,76.08,73.98,"Class1",11.978
47,47.252,"R",20.039,32.295,60.388,10.586,76.279,NA,"Class1",25.783
47,NA,"F",16.595,45.738,57.529,22.097,76.329,55.719,"Class1",51.643
10,86.914,"L",60.352,59.227,60.059,59.544,44.15,54.049,"Class2",50.201
10,97.763,"L",77.87,55.163,44.423,72.799,12.825,70.389,"Class2",45.633
47,48.164,"Z",16.763,45.521,53.637,16.48,77.011,32.517,"Class1",2.859
48,66.044,"Z",15.585,40.279,52.8,38.017,76.614,50.108,"Class1",71.814
47,90.823,"R",17.472,48.327,44.507,61.632,76.801,56.954,"Class1",3.59
14,98.028,"Y",53.706,57.522,63.815,87.008,21.289,40.196,"Class2",55.247
9,87.597,"U",46.844,54.153,54.061,85.584,42.882,67.462,"Class2",43.151
47,62.377,"Z",16.892,48.969,67.38,41.127,76.612,NA,"Class1",45.051
8,80.842,"K",12.053,57.252,43.363,71.896,25.169,49.885,"Class2",55.825
5,90.129,"U",6.826,57.472,48.041,77.398,36.54,39.07,"Class2",54.498
7,69.796,"K",25.981,56.9,55.697,57.65,119.533,37.131,"Class2",53.597
14,71.238,"U",53.262,54.93,69.089,58.633,49.788,56.689,"Class2",47.348
47,55.496,"R",19.039,39.39,41.092,31.586,76.245,NA,"Class1",20.706
13,NA,"Y",60.661,56.688,54.613,54.891,24.409,50.798,"Class2",45.965
47,41.037,"R",16.453,27.02,58.612,32.743,76.544,65.602,"Class1",5.908
48,91.957,"O",19.381,39.761,82.683,30.95,76.313,38.094,"Class1",51.812
9,74.321,"Y",80.101,55.012,40.575,61.214,21.166,74.94,"Class2",55.515
48,63.833,"R",17.522,33.85,38.698,21.533,76.351,72.092,"Class1",48.891
47,76.534,"Z",16.863,47.093,31.712,73.854,76.493,NA,"Class1",12.264
11,95.445,"U",69.458,54.754,53.159,61.362,55.002,61.464,"Class2",48.209
13,73.274,"C",69.017,56.179,56.025,90.216,72.961,61.051,"Class2",48.453
47,61.37,"Z",18.467,45.264,28.445,79.975,76.006,44.262,"Class1",23.517
14,79.553,"Y",35.754,56.494,69.007,79.648,25.778,36.328,"Class2",47.375
48,61.41,"C",15.924,38.496,54.173,18.137,76.718,60.443,"Class1",30.477
5,86.528,"K",45.843,56.495,63.423,62.488,87.852,52.385,"Class2",43.434
5,71.39,"L",39.526,55.716,34.293,62.357,20.725,56.781,"Class2",54.616
9,80.409,"Y",38.221,53.976,51.18,64.197,22.931,55.834,"Class2",49.2
47,93.008,"C",14.403,47.606,36.425,49.865,76.926,71.139,"Class1",5.485
10,70.355,"U",37.636,55.948,49.583,89.063,36.589,55.37,"Class2",47.869
47,65.159,"Z",17.005,40.918,82.322,61.288,76.066,36.782,"Class1",16.024
48,55.54,"O",16.22,43.687,64.549,23.502,76.047,41.12,"Class1",43.339
7,96.677,"L",25.645,56.458,48.51,81.97,-3.306,63.351,"Class2",45.855
47,27.142,"C",16.956,36.915,42.711,76.621,75.969,76.903,"Class1",29.691
47,80.673,"R",19.859,38.833,80.849,65.611,76.623,72.657,"Class1",70.554
47,119.346,"R",17.577,46.528,85.212,59.462,76.042,53.348,"Class1",18.681
47,65.933,"C",16.234,47.969,80.211,65.658,76.582,77.786,"Class1",59.273
14,96.954,"Y",-13.851,56.693,67.764,60.556,11.868,60.633,"Class2",47.75
48,62.111,"O",16.393,54.98,72.143,7.779,76.001,41.816,"Class1",71.267
47,20.372,"Z",16.434,46.025,77.156,41.515,76.791,47.446,"Class1",55.935
47,63.027,"R",16.77,57.151,29.572,1.774,76.479,33.617,"Class1",41.062
7,110.314,"Y",54.345,52.389,53.988,58.964,49.738,76.75,"Class2",53.628
5,78.582,"U",60.806,57.695,48.279,64.001,72.152,60.442,"Class2",49.158
8,83.348,"K",40.22,56.962,48.072,63.18,24.152,57.073,"Class2",46.027
10,71.535,"Y",68.223,57.448,63.368,64.786,48.874,36.604,"Class2",47.234
7,63.169,"U",39.602,56.948,61.483,83.887,89.807,70.048,"Class2",55.283
48,88.755,"R",18.342,47.5,90.815,32.564,76.397,53.061,"Class1",25.747
8,74.261,"Y",22.99,57.042,70.946,91.376,31.108,48.79,"Class2",54.807
14,76.427,"U",74.416,55.122,65.142,89.017,55.67,76.436,"Class2",50.419
48,49.869,"R",17.144,36.106,49.691,58.428,76.048,73.882,"Class1",70.794
13,85.042,"Y",66.082,55.517,41.908,81.179,43.8,43.37,"Class2",46.274
13,76.557,"C",70.123,58.12,69.864,72.377,28.645,75.805,"Class2",55.004
14,NA,"Y",83.724,52.839,70.054,78.009,51.407,56.134,"Class2",43.346
48,85.811,"O",15.804,48.54,59.334,16.449,76.125,51.45,"Class1",29.152
9,NA,"Y",25.26,56.831,41.141,87.67,57.155,31.105,"Class2",43.515
48,80.979,"C",15.495,43.264,61.399,13.177,76.526,67.332,"Class1",7.953
14,NA,"Y",61.237,56.634,35.784,92.12,16.149,54.533,"Class2",49.015
9,72.225,"U",58.72,53.889,52.315,61.506,45.643,41.04,"Class2",49.881
48,22.461,"R",16.094,47.84,38.885,33.757,76.408,56.409,"Class1",7.85
48,NA,"F",14.07,41.813,60.776,39.755,76.599,32.553,"Class1",62.443
13,69.28,"C",46.221,54.724,69.013,79.009,36.595,33.682,"Class2",45.19
47,104.773,"R",16.577,51.411,78.831,68.074,76.171,71.363,"Class1",36.78
13,89.454,"C",69.474,58.597,48.93,69.306,57.834,75.678,"Class2",51.832
5,85.255,"Y",24.966,57.382,67.155,60.994,52.306,54.488,"Class2",45.631
14,NA,"L",-7.302,55.044,65.824,79.578,62.146,55.056,"Class2",46.437
14,91.548,"K",26.899,57.033,45.936,91.934,48.622,55.399,"Class2",55.629
47,34.731,"F",17.959,42.924,61.278,68.156,76.091,52.977,"Class1",71.806
47,36.184,"C",17.2,48.851,71.985,37.362,76.677,74.597,"Class1",44.027
48,37.095,"R",15.297,44.347,62.796,50.189,76.399,NA,"Class1",1.653
47,66.046,"F",16.602,49.528,66.013,35.285,76.484,41.626,"Class1",45.217
5,75.228,"K",45.592,55.524,34.629,74.551,20.848,27.85,"Class2",53.886
11,76.427,"L",50.567,57.124,55.36,91.339,74.258,28.505,"Class2",44.997
48,NA,"F",17.231,48.416,79.654,10.682,76.114,62.529,"Class1",46.164
47,NA,"Z",15.812,55.003,43.375,69.098,76.736,33.845,"Class1",14.53
47,51.043,"O",14.982,54.78,70.255,56.191,76.968,35.74,"Class1",64.351
11,79.441,"Y",54.969,57.631,64.834,59.357,19.612,78.677,"Class2",52.305
48,76.225,"R",17.003,46.666,81.687,16.128,76.25,73.498,"Class1",12.835
47,105.345,"R",18.658,29.638,66.603,25.126,76.911,NA,"Class1",53.871
47,46.559,"Z",16.087,44.379,53.669,51.829,76.064,76.509,"Class1",64.657
12,96.491,"L",61.299,51,39.815,87.112,64.488,31.798,"Class2",44.322
10,76.398,"K",36.611,57.615,42.137,59.719,37.705,57.744,"Class2",44.884
14,86.036,"Y",38.44,54.218,42.253,55.583,-2.161,30.423,"Class2",46.696
12,82.108,"L",82.761,58.154,66.557,82.103,55.192,50.97,"Class2",54.633
5,79.863,"C",67.499,55.87,35.722,64.653,30.386,58.01,"Class2",52.477
47,51.227,"C",15.348,45.633,42.346,52.634,77.101,75.321,"Class1",7.942
11,82.334,"K",31.458,55.331,35.816,64.283,53.887,40.486,"Class2",49.19
48,50.384,"R",17.067,37.299,62.379,22.262,76.569,50.336,"Class1",69.214
10,88.971,"L",51.037,55.096,40.745,79.927,53.702,40.227,"Class2",47.559
9,84.116,"K",25.983,56.289,58.492,90.497,54.401,62.443,"Class2",46.55
48,14.664,"R",17.481,39.975,79.002,39.856,76.268,33.722,"Class1",29.552
47,51.1,"C",15.979,36.355,40.565,37.785,75.958,63.093,"Class1",47.425
12,77.238,"U",17.439,56.577,46.674,92.387,-9.828,37.415,"Class2",52.803
12,68.988,"C",42.349,56.123,47.008,52.437,23.605,75.881,"Class2",46.113
5,90.076,"U",36.561,54.825,70.844,88.091,66.283,57.564,"Class2",52.231
11,70.734,"L",7.667,55.871,53.253,71.991,14.137,57.513,"Class2",53.724
47,91.809,"F",16.013,50.738,44.118,36.088,76.863,76.062,"Class1",30.211
48,95.533,"Z",18.39,44.924,84.257,60.332,76.823,50.32,"Class1",42.108
14,72.088,"C",48.16,54.464,68.893,61.187,71.303,27.47,"Class2",52.607
11,70.622,"Y",38.516,57.487,65.239,58.691,57.187,29.355,"Class2",50.621
13,89.083,"Y",77.05,56.125,70.484,78.277,42.897,60.184,"Class2",45.386
7,83.657,"L",43.857,54.683,34.651,64.252,43.629,53.063,"Class2",53.306
7,92.119,"U",55.502,58.177,39.001,65.54,48.441,58.836,"Class2",53.445
11,90.412,"L",85.551,55.874,39.293,73.072,51.683,61.694,"Class2",55.037
9,98.442,"Y",74.325,56.86,58.75,65.202,52.186,46.299,"Class2",52.201
48,87.468,"F",18.003,56.089,58.736,71.871,76.361,75.751,"Class1",42.11
12,76.06,"U",63.473,54.091,64.308,77.108,86.514,36.942,"Class2",55.054
12,57.627,"L",47.223,56.694,67.742,80.317,35.629,75.27,"Class2",54.706
48,70.541,"F",16.159,50.471,37.136,80.777,76.471,39.31,"Class1",54.035
14,85.195,"Y",20.561,55.461,44.352,65.513,83.545,61.609,"Class2",43.691
47,47.369,"F",17.556,44.038,61.557,19.233,76.316,40.868,"Class1",18.756
14,93.685,"C",60.248,56.597,71.503,70.905,29.512,30.313,"Class2",47.131
14,84.292,"C",56.955,54.55,34.664,81.847,40.438,NA,"Class2",47.972
10,81.422,"L",56.661,53.363,69.865,54.579,21.124,43.237,"Class2",45.436
11,88.649,"L",16.096,56.165,37.461,71.512,62.473,48.298,"Class2",43.149
47,31.07,"R",13.275,34.25,37.465,42.095,76.043,42.195,"Class1",55.506
13,74.91,"U",37.283,56.783,50.429,52.428,45.04,64.006,"Class2",44.038
47,84.201,"F",16.88,45.337,51.37,80.918,76.238,59.46,"Class1",22.117
47,58.406,"C",16.049,44.354,74.653,6.363,75.618,41.663,"Class1",47.781
48,106.686,"Z",14.809,37.612,51.967,62.247,76.425,64.185,"Class1",45.671
8,69.432,"L",60.603,54.089,40.902,59.857,49.515,77.18,"Class2",47.508
47,48.318,"R",16.732,41.651,90.181,28.592,76.08,55.129,"Class1",4.933
48,63.625,"R",17.829,50.134,82.145,17.363,77.743,54.803,"Class1",1.811
47,92.746,"Z",19.158,49.974,54.796,5.789,76.697,77.695,"Class1",15.364
48,65.915,"F",16.209,44.79,83.038,70.847,76.761,58.662,"Class1",45.153
47,70.636,"C",16.608,42.785,65.759,66.875,76.156,35.084,"Class1",41.491
47,84.862,"Z",15.409,58.67,67.867,54.266,76.609,46.618,"Class1",28.495
47,NA,"R",20.373,51.483,71.474,65.877,77.143,69.174,"Class1",65.257
48,43.767,"Z",15.75,48.725,34.794,57.026,77.002,58.593,"Class1",1.404
48,81.612,"R",18.19,54.44,54.931,81.201,76.394,73.958,"Class1",10.044
48,37.508,"R",15.698,51.872,60.957,39.682,76.532,49.961,"Class1",55.528
11,85.059,"C",53.429,56.997,43.995,88.516,53.472,52.211,"Class2",47.477
13,72.803,"K",25.826,57.138,62.194,76.531,41.817,52.533,"Class2",45.394
48,13.781,"O",16.159,39.136,61.499,55.736,77.091,34.646,"Class1",23.694
47,39.153,"Z",17.706,41.463,37.293,45.736,76.053,68.425,"Class1",33.17
8,69.387,"L",105.85,55.606,63.124,86.546,21.839,42.448,"Class2",45.758
8,71.523,"U",1.986,56.139,41.84,54.697,60.287,70.286,"Class2",43.998
12,78.61,"C",71.139,56.728,48.145,88.239,111.319,38.894,"Class2",48.473
47,73.507,"F",16.598,50.799,66.059,55.477,76.488,49.111,"Class1",72.988
48,117.543,"R",17.811,39.482,55.506,3.244,76.351,62.932,"Class1",12.342
47,38.881,"C",14.544,47.864,78.4,8.341,76.738,64.921,"Class1",44.082
47,76.505,"C",17.776,50.638,65.578,12.934,76.861,NA,"Class1",27.968
5,81.758,"Y",2.445,55.551,51.714,61.203,7.625,44.473,"Class2",51.514
48,47.747,"Z",17.159,41.146,29.126,49.907,76.57,44.683,"Class1",29.953
47,67.01,"C",18.054,50.278,29.055,21.51,76.041,37.681,"Class1",15.222
48,63.526,"C",17.802,58.39,31.735,46.319,76.632,55.795,"Class1",2.677
12,99.151,"K",64.502,55.452,38.575,90.181,26.91,74.762,"Class2",50.053
5,98.454,"L",41.026,55.879,60.765,67.036,70.48,46.642,"Class2",49.344
48,33.183,"O",16.492,48.166,42.762,25.413,76.452,75.059,"Class1",42.978
12,84.3,"C",24.749,57.845,41.448,78.308,59.057,40.185,"Class2",52.22
11,66.527,"C",46.223,55.182,58.775,74.253,64.054,71.356,"Class2",47.639
47,76.144,"F",14.454,38.751,38.567,35.504,76.1,70.473,"Class1",69.838
48,61.84,"R",17.704,41.478,83.011,22.651,76.883,43.895,"Class1",60.216
5,83.002,"U",59.784,55.999,35.906,87.636,57.656,52.444,"Class2",50.089
8,109.143,"K",33.922,53.384,56.15,56.068,47.865,45.303,"Class2",48.079
14,57.986,"Y",70.994,55.179,54.997,87.808,51.989,43.255,"Class2",46.055
48,74.958,"C",16.166,42.908,63.031,81.522,76.393,41.211,"Class1",44.794
13,75.606,"K",48.563,57.379,34.469,88.896,47.334,42.622,"Class2",46.139
5,78.027,"Y",60.456,55.443,62.117,83.865,71.218,40.993,"Class2",48.847
47,34.154,"C",17.004,47.902,30.241,34.704,75.932,55.612,"Class1",49.165
13,81.629,"C",78.876,57.205,35.103,66.401,57.496,38.483,"Class2",51.058
10,NA,"L",57.139,57.218,47.079,83.049,93.306,55.022,"Class2",46.406
47,44.855,"F",18.893,37.529,88.176,78.935,76.307,57.44,"Class1",24.763
47,46.568,"C",17.729,49.641,77.995,54.904,76.901,73.499,"Class1",16.339
48,68.041,"R",16.696,43.559,93.306,81.227,76.039,74.443,"Class1",29.531
8,65.805,"Y",17.172,55.131,49.17,57.229,67.347,74.417,"Class2",50.355
48,57.294,"R",18.68,56.032,60.089,75.336,75.952,66.633,"Class1",61.674
6,65.818,"K",75.22,57.016,54.251,87.96,62.855,47.653,"Class2",47.044
14,85.952,"L",24.942,56.871,57.626,87.719,61.149,76.629,"Class2",48.09
13,102.352,"Y",20.202,56.458,42.221,89.764,19.924,31.513,"Class2",45.385
8,86.845,"C",31.075,55.762,61.764,64.68,42.421,71.123,"Class2",49.604
7,78.712,"U",100.569,57.13,56.602,59.492,36.843,39.656,"Class2",43.092
7,86.377,"C",6.148,55.621,67.398,58.932,11.661,78.072,"Class2",43.332
48,41.577,"R",16.823,36.155,29.681,53.887,76.855,77.907,"Class1",62.431
47,NA,"C",16.685,52.032,79.019,62.801,76.78,55.692,"Class1",56.856
8,92.382,"C",27.521,56.262,57.089,62.85,49.113,57.326,"Class2",47.13
9,83.155,"K",6.848,56.255,52.496,64.754,67.653,49.355,"Class2",46.929
47,11.706,"R",14.657,47.019,48.73,10.102,76.356,64.119,"Class1",23.315
5,100.591,"Y",73.77,54.009,48.918,78.928,59.348,38.822,"Class2",51.348
12,82.945,"K",82.221,57.574,50.135,57.22,49.849,76.4,"Class2",48.148
48,90.585,"C",16.931,47.193,79.502,29.191,77.17,NA,"Class1",65.965
9,89.228,"Y",66.031,58.423,42.707,75.583,40.119,NA,"Class2",46.798
14,86.831,"C",20.038,57.803,62.1,68.835,57.876,NA,"Class2",43.008
11,92.526,"U",49.315,58.991,45.624,87.376,26.913,33.023,"Class2",49.304
14,84.217,"L",55.625,55.513,61.454,62.687,48.244,54.638,"Class2",43.749
48,40.224,"Z",18.527,33.181,51.675,30.608,76.728,45.236,"Class1",26.449
48,51.268,"F",17.143,40.174,51.827,77.14,76.164,49.062,"Class1",10.046
12,88.491,"K",73.045,54.634,50.95,67.539,55.759,56.846,"Class2",52.003
10,92.229,"U",30.053,54.911,50.469,88.072,71.713,74.406,"Class2",47.673
47,115.319,"Z",17.516,48.65,78.913,45.362,77.207,71.714,"Class1",60.992
12,95.766,"K",63.939,55.683,42.188,77.711,60.108,50.506,"Class2",48.859
48,46.721,"C",18.312,40.255,66.12,60.929,75.954,73.035,"Class1",58.753
5,78.62,"C",23.135,55.578,62.61,65.091,32.77,50.945,"Class2",50.491
48,60.604,"F",16.774,31.591,81.506,27.715,76.549,68.817,"Class1",72.296
14,89.997,"U",53.52,53.71,64.068,82.296,39.601,72.811,"Class2",46.712
6,76.403,"C",51.216,57.519,57.438,71.858,61.054,33.803,"Class2",46.746
48,126.082,"C",16.58,39.808,66.413,48.064,76.238,76.367,"Class1",22.61
6,77.371,"C",25.195,55.889,38.888,78.338,84.187,45.016,"Class2",55.055
48,58.987,"O",15.789,36.154,60.182,44.397,77.043,69.645,"Class1",36.561
47,18.554,"O",15.335,39.49,69.751,50.377,76.86,73.456,"Class1",52.583
5,86.572,"K",78.546,55.259,44.661,56.919,38.771,39.857,"Class2",53.055
8,83.455,"Y",16.907,55.948,49.209,66.875,26.216,49.8,"Class2",53.42
9,83.293,"Y",29.927,56.532,41.758,81.838,0.49,48.511,"Class2",55.452
47,62.208,"Z",18.615,47.627,81.852,16.287,76.368,61.243,"Class1",1.989
7,79.415,"K",77.709,55.219,56.275,78.785,5.184,38.813,"Class2",51.776
8,NA,"U",57.206,56.496,55.375,65.536,31.42,27.028,"Class2",44.21
14,89.225,"Y",91.579,56.006,34.099,77.332,53.783,51.389,"Class2",51.681
48,108.375,"C",17.588,60.286,82.704,10.325,76.332,64.478,"Class1",42.789
47,54.592,"R",18.323,34.248,93.758,10.668,76.448,55.269,"Class1",70.245
48,69.362,"C",18.147,42.263,70.246,60.127,76.638,41.886,"Class1",57.508
10,81.899,"K",42.85,56.037,41.108,57.879,5.997,58.083,"Class2",48.135
8,86.89,"Y",48.837,56.109,54.603,82.231,23.525,77.05,"Class2",44.84
14,93.164,"U",68.235,55.682,45.506,76.51,67.82,54.73,"Class2",54.246
48,67.773,"O",16.784,44.205,86.19,77.699,77.296,62.546,"Class1",53.295
47,20.258,"O",15.49,33.296,94.15,22.974,76.012,65.332,"Class1",64.161
47,10.649,"Z",15.689,40.934,94.645,28.865,76.576,75.359,"Class1",9.772
47,38.611,"R",17.942,35.747,37.371,17.547,76.988,75.546,"Class1",1.09
47,59.119,"Z",15.831,32.782,40.621,15.845,76.67,77.349,"Class1",3.022
48,116.929,"Z",13.875,42.967,48.931,2.968,76.894,74.567,"Class1",13.759
47,57.412,"Z",18.885,50.707,87.854,15.599,76.131,70.431,"Class1",31.161
47,68.005,"O",14.895,51.762,57.206,26.25,76.878,54.596,"Class1",36.835
48,26.282,"O",15.559,50.988,42.155,54.77,76.862,45.213,"Class1",20.841
12,84.559,"L",59.337,56.486,62.141,69.461,59.299,69.441,"Class2",48.515
12,99.524,"Y",-29.76,57.985,39.271,83.162,29.116,55.78,"Class2",55.781
47,82.529,"Z",15.275,26.951,60.206,5.46,76.081,59.003,"Class1",54.791
8,87.236,"Y",90.02,56.687,34.358,90.587,44.681,58.003,"Class2",48.799
47,24.259,"Z",18.395,34.44,48.914,53.883,76.729,73.318,"Class1",23.682
47,42.235,"F",16.04,43.048,56.607,59.358,75.853,52.483,"Class1",4.347
10,NA,"Y",63.664,54.454,46.845,78.932,12.541,45.114,"Class2",52.219
10,98.073,"L",67.276,56.182,47.938,82.667,21.064,74.586,"Class2",49.459
9,74.121,"K",90.815,55.539,42.794,78.631,62.88,NA,"Class2",49.651
11,63.274,"L",77.469,56.429,35.394,83.591,48.115,67.938,"Class2",50.775
13,86.756,"K",39.852,53.734,55.06,74.63,45.683,73.499,"Class2",51.039
48,38.661,"F",16.662,44.909,61.456,48.995,76.143,42.7,"Class1",25.572
9,93.477,"L",34.858,56.226,38.308,89.504,64.575,41.57,"Class2",46.166
5,NA,"U",11.132,54.668,36.569,72.711,59.214,70.686,"Class2",43.617
10,87.028,"C",33.389,55.068,40.461,58.161,91.739,49.132,"Class2",47.154
48,110.714,"Z",17.154,47.874,72.703,58.026,76.284,62.285,"Class1",5.175
9,88.058,"K",110.431,57.323,55.739,73.378,53.114,39.059,"Class2",48.269
48,89.29,"F",18.362,55.148,80.377,80.002,76.504,66.871,"Class1",20.248
12,81.317,"U",57.363,53.91,53.121,90.746,34.69,NA,"Class2",49.414
11,94.076,"U",71.487,56.138,48.687,53.252,67.497,56.896,"Class2",45.06
